Project_ID|Sampling_Agency_Name|Matrix|Monitoring_Location_ID|Activity_ID|ADAPT_Analyte_ID|Org_Analyte_Name|Activity_Type|Sample_Collection_Type|Sample_Collection_Equipment|Activity_Depth|Activity_Depth_Unit|Total_Depth|Total_Depth_Unit|Analysis_Method|Sample_Fraction|Preparation_Date_Time|Preparation_Time_Zone|Analysis_Date_Time|Analysis_Time_Zone|Activity_Date_Time|Activity_Time_Zone|Org_Result_Value|Org_Result_Unit|Org_MDL|Org_PQL|Org_Detection_Unit|WIN_Value_Qualifier|Result_Comments|Result_Value_Type_Name|Dilution|Lab_ID|Lab_Accreditation_Authority|Lab_Sample_ID
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pas-SaxonSou-1|Pas-SaxonSou-1-2025-08-13F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-13 11:35:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Pas-SaxonSou-1-2025-08-13F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pas-SaxonSou-2|Pas-SaxonSou-2-2025-08-13F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-13 11:46:00|EST|7|ft| | | || |Actual| |21FLKWAT|None|Pas-SaxonSou-2-2025-08-13F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pas-SaxonSou-3|Pas-SaxonSou-3-2025-08-13F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-13 11:40:00|EST|4|ft| | | || |Actual| |21FLKWAT|None|Pas-SaxonSou-3-2025-08-13F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pin-Hewitt-1|Pin-Hewitt-1-2025-05-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |4.3|ft|FDEP FT1700| | | | | |2025-05-31 17:29:59|EST|4.3|ft| | | |S| |Actual| |21FLKWAT|None|Pin-Hewitt-1-2025-05-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pin-Hewitt-2|Pin-Hewitt-2-2025-05-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |4.3|ft|FDEP FT1700| | | | | |2025-05-31 17:20:00|EST|4.3|ft| | | |S| |Actual| |21FLKWAT|None|Pin-Hewitt-2-2025-05-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pin-Hewitt-3|Pin-Hewitt-3-2025-05-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |5.5|ft|FDEP FT1700| | | | | |2025-05-31 17:18:00|EST|5.5|ft| | | |S| |Actual| |21FLKWAT|None|Pin-Hewitt-3-2025-05-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-BluesC-1-1|Ala-BluesC-1-1-2025-07-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-18 12:30:00|EST|Not Reported|ft| | | || |Actual| |21FLKWAT|None|Ala-BluesC-1-1-2025-07-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-BluesC-2-1|Ala-BluesC-2-1-2025-07-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-18 12:14:59|EST|Not Reported|ft| | | || |Actual| |21FLKWAT|None|Ala-BluesC-2-1-2025-07-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-BluesC-3-1|Ala-BluesC-3-1-2025-07-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-18 12:10:00|EST|Not Reported|ft| | | || |Actual| |21FLKWAT|None|Ala-BluesC-3-1-2025-07-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:59:59|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:59:59|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-LittleSa-1|Ala-LittleSa-1-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:59:59|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|Ala-LittleSa-1-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:59:59|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 13:05:59|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 13:05:59|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-LittleSa-2|Ala-LittleSa-2-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 13:05:59|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|Ala-LittleSa-2-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 13:05:59|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 13:11:00|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 13:11:00|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-LittleSa-3|Ala-LittleSa-3-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 13:11:00|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|Ala-LittleSa-3-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 13:11:00|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |7.5|ft|FDEP FT1700| | | | | |2025-08-26 12:04:00|EST|7.5|ft| | | |S| |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |7.5|ft|FDEP FT1700| | | | | |2025-08-26 12:04:00|EST|7.5|ft| | | |S| |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-MelroseB-1|Ala-MelroseB-1-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |7.5|ft|FDEP FT1700| | | | | |2025-08-26 12:04:00|EST|7.5|ft| | | |S| |Actual| |21FLKWAT|None|Ala-MelroseB-1-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 11:53:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 11:53:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-MelroseB-2|Ala-MelroseB-2-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 11:53:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|Ala-MelroseB-2-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 11:56:59|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 11:56:59|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-MelroseB-3|Ala-MelroseB-3-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 11:56:59|EST|9|ft| | | || |Actual| |21FLKWAT|None|Ala-MelroseB-3-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Moss-1|Ala-Moss-1-2025-07-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-31 10:59:59|EST|8|ft| | | || |Actual| |21FLKWAT|None|Ala-Moss-1-2025-07-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Moss-2|Ala-Moss-2-2025-07-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-31 10:57:59|EST|7.5|ft| | | || |Actual| |21FLKWAT|None|Ala-Moss-2-2025-07-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Moss-3|Ala-Moss-3-2025-07-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-31 10:50:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Ala-Moss-3-2025-07-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:50:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:50:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:50:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:50:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFe-1|Ala-SantaFe-1-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:50:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|Ala-SantaFe-1-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:44:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:44:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:44:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:44:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFe-2|Ala-SantaFe-2-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:44:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|Ala-SantaFe-2-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:38:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:38:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:38:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:38:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFe-3|Ala-SantaFe-3-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:38:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|Ala-SantaFe-3-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFecm-1|Ala-SantaFecm-1-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |6|ft|FDEP FT1700| | | | | |2025-08-26 12:10:00|EST|6|ft| | | |S| |Actual| |21FLKWAT|None|Ala-SantaFecm-1-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFbar-1|Ala-SantaFbar-1-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |5|ft|FDEP FT1700| | | | | |2025-08-26 12:16:00|EST|5|ft| | | |S| |Actual| |21FLKWAT|None|Ala-SantaFbar-1-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFePC-1|Ala-SantaFePC-1-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-26 12:18:59|EST|6|ft| | | || |Actual| |21FLKWAT|None|Ala-SantaFePC-1-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaBlue-1|Ala-SantaBlue-1-2025-08-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |6.5|ft|FDEP FT1700| | | | | |2025-08-26 12:31:00|EST|6.5|ft| | | |S| |Actual| |21FLKWAT|None|Ala-SantaBlue-1-2025-08-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Wauberg-1|Ala-Wauberg-1-2025-08-16F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-16 11:51:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Ala-Wauberg-1-2025-08-16F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-16F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-16 11:51:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-16F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-16F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-16 11:51:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-16F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Wauberg-2|Ala-Wauberg-2-2025-08-16F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-16 11:56:59|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Ala-Wauberg-2-2025-08-16F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-16F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-16 11:56:59|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-16F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-16F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-16 11:56:59|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-16F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Wauberg-3|Ala-Wauberg-3-2025-08-16F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-16 12:03:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Ala-Wauberg-3-2025-08-16F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-16F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-16 12:03:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-16F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-16F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-16 12:03:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-16F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Alice-1|Ala-Alice-1-2025-07-30F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-30 11:44:59|EST|2.8|ft| | | || |Actual| |21FLKWAT|None|Ala-Alice-1-2025-07-30F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Alice-2|Ala-Alice-2-2025-07-30F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-30 12:00:00|EST|2.8|ft| | | || |Actual| |21FLKWAT|None|Ala-Alice-2-2025-07-30F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Alice-3|Ala-Alice-3-2025-07-30F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-30 12:10:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Ala-Alice-3-2025-07-30F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-BluesC-1-1|Ala-BluesC-1-1-2025-08-11F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-11 13:47:59|EST|Not Reported|ft| | | || |Actual| |21FLKWAT|None|Ala-BluesC-1-1-2025-08-11F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-BluesC-2-1|Ala-BluesC-2-1-2025-08-11F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-11 13:37:00|EST|Not Reported|ft| | | || |Actual| |21FLKWAT|None|Ala-BluesC-2-1-2025-08-11F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-BluesC-3-1|Ala-BluesC-3-1-2025-08-11F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-11 13:28:00|EST|Not Reported|ft| | | || |Actual| |21FLKWAT|None|Ala-BluesC-3-1-2025-08-11F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Elizabeth-1|Ala-Elizabeth-1-2025-05-29F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |3|ft|FDEP FT1700| | | | | |2025-05-29 08:14:00|EST|3|ft| | | |S| |Actual| |21FLKWAT|None|Ala-Elizabeth-1-2025-05-29F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Elizabeth-2|Ala-Elizabeth-2-2025-05-29F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-29 08:24:59|EST|3|ft| | | || |Actual| |21FLKWAT|None|Ala-Elizabeth-2-2025-05-29F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Elizabeth-3|Ala-Elizabeth-3-2025-05-29F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-29 08:30:00|EST|3|ft| | | || |Actual| |21FLKWAT|None|Ala-Elizabeth-3-2025-05-29F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Elizabeth-1|Ala-Elizabeth-1-2025-06-29F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |3|ft|FDEP FT1700| | | | | |2025-06-29 07:50:00|EST|3|ft| | | |S| |Actual| |21FLKWAT|None|Ala-Elizabeth-1-2025-06-29F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Elizabeth-2|Ala-Elizabeth-2-2025-06-29F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-29 07:59:59|EST|3|ft| | | || |Actual| |21FLKWAT|None|Ala-Elizabeth-2-2025-06-29F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Elizabeth-3|Ala-Elizabeth-3-2025-06-29F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-29 08:06:00|EST|3|ft| | | || |Actual| |21FLKWAT|None|Ala-Elizabeth-3-2025-06-29F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-31 11:40:00|EST|3.3|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-LittleOr-1|Ala-LittleOr-1-2025-07-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-31 11:40:00|EST|3.3|ft| | | || |Actual| |21FLKWAT|None|Ala-LittleOr-1-2025-07-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-31 11:44:59|EST|3|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-LittleOr-2|Ala-LittleOr-2-2025-07-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-31 11:44:59|EST|3|ft| | | || |Actual| |21FLKWAT|None|Ala-LittleOr-2-2025-07-31F
