Org Analyte Name|Activity Type|Sample Collection Type|Sample Collection Equipment|Activity Depth|Activity Depth Unit|Total Depth|Total Depth Unit|Analysis Method|Sample Fraction|Preparation Date|Preparation Time|Preparation Time Zone|Analysis Date|Analysis Time|Analysis Time Zone|County.x|Lake.x|Station.x|Activity Start Date|Activity Start Time|Activity Time Zone|Org Result Value|Org Result Unit|Org MDL|Org PQL|Org Detection Unit|Value Qualifier|Result Comments|Result Value Type Name|Dilution|Lake_County_Sta|Study|County.y|Lake.y|Station.y|Monitoring Location ID|Project_ID|Sampling_Agency_Name
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Escambia|Perdido Bay-3|1|2023-08-01|8:35:00 AM|CDT|5|ft||||||Actual||Perdido Bay-3 Escambia 1|LW|Escambia|Perdido Bay-3|1|Esc-PerdidoB-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Escambia|Perdido Bay-3|1|2023-09-30|11:37:00 AM|CDT|4.5|ft||||||Actual||Perdido Bay-3 Escambia 1|LW|Escambia|Perdido Bay-3|1|Esc-PerdidoB-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Flagler|Cheyenne Cove|1|2023-09-22|11:47:00 AM|EDT|3.5|ft||||||Actual||Cheyenne Cove Flagler 1|LW|Flagler|Cheyenne Cove|1|Fla-CheyC-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Flagler|Cheyenne Cove|2|2023-09-22|11:53:00 AM|EDT|3.5|ft||||||Actual||Cheyenne Cove Flagler 2|LW|Flagler|Cheyenne Cove|2|Fla-CheyC-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Flagler|Cheyenne Cove|3|2023-09-22|11:59:00 AM|EDT|3.5|ft||||||Actual||Cheyenne Cove Flagler 3|LW|Flagler|Cheyenne Cove|3|Fla-CheyC-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Flagler|Cheyenne Cove|1|2023-10-19|12:30:00 PM|EDT|2.5|ft||||||Actual||Cheyenne Cove Flagler 1|LW|Flagler|Cheyenne Cove|1|Fla-CheyC-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Flagler|Cheyenne Cove|2|2023-10-19|12:36:00 PM|EDT|2.5|ft||||||Actual||Cheyenne Cove Flagler 2|LW|Flagler|Cheyenne Cove|2|Fla-CheyC-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Flagler|Cheyenne Cove|3|2023-10-19|12:42:00 PM|EDT|2.5|ft||||||Actual||Cheyenne Cove Flagler 3|LW|Flagler|Cheyenne Cove|3|Fla-CheyC-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Flagler|Cheyenne Cove|1|2023-11-19|2:20:00 PM|CST|5|ft||||||Actual||Cheyenne Cove Flagler 1|LW|Flagler|Cheyenne Cove|1|Fla-CheyC-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Flagler|Cheyenne Cove|2|2023-11-19|2:25:00 PM|CST|5|ft||||||Actual||Cheyenne Cove Flagler 2|LW|Flagler|Cheyenne Cove|2|Fla-CheyC-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Flagler|Cheyenne Cove|3|2023-11-19|2:30:00 PM|CST|5|ft||||||Actual||Cheyenne Cove Flagler 3|LW|Flagler|Cheyenne Cove|3|Fla-CheyC-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Flagler|Disston|1|2023-10-21|9:15:00 AM|EDT|1.5|ft||||||Actual||Disston Flagler 1|LW|Flagler|Disston|1|Fla-Disston-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Flagler|Disston|2|2023-10-21|9:25:00 AM|EDT|1.5|ft||||||Actual||Disston Flagler 2|LW|Flagler|Disston|2|Fla-Disston-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Flagler|Disston|3|2023-10-21|9:35:00 AM|EDT|1.5|ft||||||Actual||Disston Flagler 3|LW|Flagler|Disston|3|Fla-Disston-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-1|1|2023-05-16|10:35:00 AM|EDT|2.3|ft||||||Actual||Alligator Harbor-1 Franklin 1|LW|Franklin|Alligator Harbor-1|1|Fra-Al-Harbor-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-1|1|2023-06-13|9:27:00 AM|EDT|3.8|ft||||||Actual||Alligator Harbor-1 Franklin 1|LW|Franklin|Alligator Harbor-1|1|Fra-Al-Harbor-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4|ft|FDEP FT1700||||||||Franklin|Alligator Harbor-1|1|2023-07-25|10:55:00 AM|EDT|4|ft||||S||Actual||Alligator Harbor-1 Franklin 1|LW|Franklin|Alligator Harbor-1|1|Fra-Al-Harbor-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-1|1|2023-08-18|12:04:00 PM|EDT|3.3|ft||||||Actual||Alligator Harbor-1 Franklin 1|LW|Franklin|Alligator Harbor-1|1|Fra-Al-Harbor-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-1|1|2023-09-05|12:09:00 PM|EDT|2|ft||||||Actual||Alligator Harbor-1 Franklin 1|LW|Franklin|Alligator Harbor-1|1|Fra-Al-Harbor-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-1|1|2023-10-27|1:29:00 PM|EDT|4.5|ft||||||Actual||Alligator Harbor-1 Franklin 1|LW|Franklin|Alligator Harbor-1|1|Fra-Al-Harbor-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.3|ft|FDEP FT1700||||||||Franklin|Alligator Harbor-2|1|2023-05-16|9:55:00 AM|EDT|4.3|ft||||S||Actual||Alligator Harbor-2 Franklin 1|LW|Franklin|Alligator Harbor-2|1|Fra-Al-Harbor-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-2|1|2023-06-13|9:39:00 AM|EDT|3|ft||||||Actual||Alligator Harbor-2 Franklin 1|LW|Franklin|Alligator Harbor-2|1|Fra-Al-Harbor-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||3.3|ft|FDEP FT1700||||||||Franklin|Alligator Harbor-2|1|2023-07-25|9:54:00 AM|EDT|3.3|ft||||S||Actual||Alligator Harbor-2 Franklin 1|LW|Franklin|Alligator Harbor-2|1|Fra-Al-Harbor-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-2|1|2023-08-18|11:11:00 AM|EDT|3.5|ft||||||Actual||Alligator Harbor-2 Franklin 1|LW|Franklin|Alligator Harbor-2|1|Fra-Al-Harbor-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-2|1|2023-09-05|11:21:00 AM|EDT|3|ft||||||Actual||Alligator Harbor-2 Franklin 1|LW|Franklin|Alligator Harbor-2|1|Fra-Al-Harbor-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-2|1|2023-10-27|12:48:00 PM|EDT|4|ft||||||Actual||Alligator Harbor-2 Franklin 1|LW|Franklin|Alligator Harbor-2|1|Fra-Al-Harbor-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-3|1|2023-05-16|10:29:00 AM|EDT|2|ft||||||Actual||Alligator Harbor-3 Franklin 1|LW|Franklin|Alligator Harbor-3|1|Fra-Al-Harbor-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-3|1|2023-06-13|9:21:00 AM|EDT|3.8|ft||||||Actual||Alligator Harbor-3 Franklin 1|LW|Franklin|Alligator Harbor-3|1|Fra-Al-Harbor-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-3|1|2023-07-25|10:44:00 AM|EDT|2.3|ft||||||Actual||Alligator Harbor-3 Franklin 1|LW|Franklin|Alligator Harbor-3|1|Fra-Al-Harbor-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-3|1|2023-08-18|11:51:00 AM|EDT|2.3|ft||||||Actual||Alligator Harbor-3 Franklin 1|LW|Franklin|Alligator Harbor-3|1|Fra-Al-Harbor-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-3|1|2023-09-05|11:56:00 AM|EDT|2.8|ft||||||Actual||Alligator Harbor-3 Franklin 1|LW|Franklin|Alligator Harbor-3|1|Fra-Al-Harbor-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-3|1|2023-10-27|1:21:00 PM|EDT|3|ft||||||Actual||Alligator Harbor-3 Franklin 1|LW|Franklin|Alligator Harbor-3|1|Fra-Al-Harbor-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-4|1|2023-05-16|10:19:00 AM|EDT|2|ft||||||Actual||Alligator Harbor-4 Franklin 1|LW|Franklin|Alligator Harbor-4|1|Fra-Al-Harbor-4|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-4|1|2023-06-13|9:56:00 AM|EDT|3|ft||||||Actual||Alligator Harbor-4 Franklin 1|LW|Franklin|Alligator Harbor-4|1|Fra-Al-Harbor-4|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-4|1|2023-07-25|10:29:00 AM|EDT|1.5|ft||||||Actual||Alligator Harbor-4 Franklin 1|LW|Franklin|Alligator Harbor-4|1|Fra-Al-Harbor-4|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-4|1|2023-08-18|11:37:00 AM|EDT|1.8|ft||||||Actual||Alligator Harbor-4 Franklin 1|LW|Franklin|Alligator Harbor-4|1|Fra-Al-Harbor-4|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-4|1|2023-09-05|11:46:00 AM|EDT|2|ft||||||Actual||Alligator Harbor-4 Franklin 1|LW|Franklin|Alligator Harbor-4|1|Fra-Al-Harbor-4|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-4|1|2023-10-27|1:11:00 PM|EDT|3|ft||||||Actual||Alligator Harbor-4 Franklin 1|LW|Franklin|Alligator Harbor-4|1|Fra-Al-Harbor-4|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-5|1|2023-05-16|10:04:00 AM|EDT|4.3|ft||||||Actual||Alligator Harbor-5 Franklin 1|LW|Franklin|Alligator Harbor-5|1|Fra-Al-Harbor-5|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-5|1|2023-06-13|9:44:00 AM|EDT|3|ft||||||Actual||Alligator Harbor-5 Franklin 1|LW|Franklin|Alligator Harbor-5|1|Fra-Al-Harbor-5|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-5|1|2023-07-25|10:04:00 AM|EDT|2|ft||||||Actual||Alligator Harbor-5 Franklin 1|LW|Franklin|Alligator Harbor-5|1|Fra-Al-Harbor-5|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-5|1|2023-08-18|11:19:00 AM|EDT|2.5|ft||||||Actual||Alligator Harbor-5 Franklin 1|LW|Franklin|Alligator Harbor-5|1|Fra-Al-Harbor-5|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-5|1|2023-09-05|11:30:00 AM|EDT|3.5|ft||||||Actual||Alligator Harbor-5 Franklin 1|LW|Franklin|Alligator Harbor-5|1|Fra-Al-Harbor-5|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-5|1|2023-10-27|12:56:00 PM|EDT|4|ft||||||Actual||Alligator Harbor-5 Franklin 1|LW|Franklin|Alligator Harbor-5|1|Fra-Al-Harbor-5|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-6|1|2023-05-16|10:14:00 AM|EDT|2|ft||||||Actual||Alligator Harbor-6 Franklin 1|LW|Franklin|Alligator Harbor-6|1|Fra-Al-Harbor-6|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-6|1|2023-06-13|9:51:00 AM|EDT|3|ft||||||Actual||Alligator Harbor-6 Franklin 1|LW|Franklin|Alligator Harbor-6|1|Fra-Al-Harbor-6|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-6|1|2023-07-25|10:21:00 AM|EDT|1.8|ft||||||Actual||Alligator Harbor-6 Franklin 1|LW|Franklin|Alligator Harbor-6|1|Fra-Al-Harbor-6|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-6|1|2023-08-18|11:30:00 AM|EDT|2|ft||||||Actual||Alligator Harbor-6 Franklin 1|LW|Franklin|Alligator Harbor-6|1|Fra-Al-Harbor-6|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-6|1|2023-09-05|11:40:00 AM|EDT|2|ft||||||Actual||Alligator Harbor-6 Franklin 1|LW|Franklin|Alligator Harbor-6|1|Fra-Al-Harbor-6|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-6|1|2023-10-27|1:07:00 PM|EDT|2.8|ft||||||Actual||Alligator Harbor-6 Franklin 1|LW|Franklin|Alligator Harbor-6|1|Fra-Al-Harbor-6|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-7|1|2023-05-16|9:51:00 AM|EDT|4.5|ft||||||Actual||Alligator Harbor-7 Franklin 1|LW|Franklin|Alligator Harbor-7|1|Fra-Al-Harbor-7|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-7|1|2023-06-13|9:34:00 AM|EDT|4|ft||||||Actual||Alligator Harbor-7 Franklin 1|LW|Franklin|Alligator Harbor-7|1|Fra-Al-Harbor-7|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-7|1|2023-07-25|9:49:00 AM|EDT|6|ft||||||Actual||Alligator Harbor-7 Franklin 1|LW|Franklin|Alligator Harbor-7|1|Fra-Al-Harbor-7|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-7|1|2023-08-18|11:03:00 AM|EDT|5.5|ft||||||Actual||Alligator Harbor-7 Franklin 1|LW|Franklin|Alligator Harbor-7|1|Fra-Al-Harbor-7|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-7|1|2023-09-05|11:05:00 AM|EDT|5|ft||||||Actual||Alligator Harbor-7 Franklin 1|LW|Franklin|Alligator Harbor-7|1|Fra-Al-Harbor-7|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Franklin|Alligator Harbor-7|1|2023-10-27|12:41:00 PM|EDT|4|ft||||||Actual||Alligator Harbor-7 Franklin 1|LW|Franklin|Alligator Harbor-7|1|Fra-Al-Harbor-7|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||1.3|ft|FDEP FT1700||||||||Gilchrist|Gilchrist Blue Spring Run-1|1|2023-07-27|8:42:00 AM|EDT|1.3|ft||||S||Actual||Gilchrist Blue Spring Run-1 Gilchrist 1|LW|Gilchrist|Gilchrist Blue Spring Run-1|1|Gil-Gil-BlueSp-Run-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||2.3|ft|FDEP FT1700||||||||Gilchrist|Gilchrist Blue Spring Run-1|1|2023-08-24|8:52:00 AM|EDT|2.3|ft||||S||Actual||Gilchrist Blue Spring Run-1 Gilchrist 1|LW|Gilchrist|Gilchrist Blue Spring Run-1|1|Gil-Gil-BlueSp-Run-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||2|ft|FDEP FT1700||||||||Gilchrist|Gilchrist Blue Spring Run-1|1|2023-09-12|8:49:00 AM|EDT|2|ft||||S||Actual||Gilchrist Blue Spring Run-1 Gilchrist 1|LW|Gilchrist|Gilchrist Blue Spring Run-1|1|Gil-Gil-BlueSp-Run-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||1.5|ft|FDEP FT1700||||||||Gilchrist|Gilchrist Blue Spring Run-1|1|2023-10-26|9:28:00 AM|EDT|1.5|ft||||S||Actual||Gilchrist Blue Spring Run-1 Gilchrist 1|LW|Gilchrist|Gilchrist Blue Spring Run-1|1|Gil-Gil-BlueSp-Run-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||2.8|ft|FDEP FT1700||||||||Gilchrist|Ginnie Spring Run-1|1|2023-07-27|10:29:00 AM|EDT|2.8|ft||||S||Actual||Ginnie Spring Run-1 Gilchrist 1|LW|Gilchrist|Ginnie Spring Run-1|1|Gil-Ginnie-Spring-Run-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4|ft|FDEP FT1700||||||||Gilchrist|Ginnie Spring Run-1|1|2023-08-24|10:38:00 AM|EDT|4|ft||||S||Actual||Ginnie Spring Run-1 Gilchrist 1|LW|Gilchrist|Ginnie Spring Run-1|1|Gil-Ginnie-Spring-Run-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||2.5|ft|FDEP FT1700||||||||Gilchrist|Ginnie Spring Run-1|1|2023-09-12|11:04:00 AM|EDT|2.5|ft||||S||Actual||Ginnie Spring Run-1 Gilchrist 1|LW|Gilchrist|Ginnie Spring Run-1|1|Gil-Ginnie-Spring-Run-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||3|ft|FDEP FT1700||||||||Gilchrist|Ginnie Spring Run-1|1|2023-10-26|11:14:00 AM|EDT|3|ft||||S||Actual||Ginnie Spring Run-1 Gilchrist 1|LW|Gilchrist|Ginnie Spring Run-1|1|Gil-Ginnie-Spring-Run-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Gulf|St. Joseph Bay-1|1|2023-05-08|10:47:00 AM|EST|3.3|ft||||||Actual||St. Joseph Bay-1 Gulf 1|LW|Gulf|St. Joseph Bay-1|1|Gul-St-phBay-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||3.3|ft|FDEP FT1700||||||||Gulf|St. Joseph Bay-1|1|2023-06-09|10:17:00 AM|EST|3.3|ft||||S||Actual||St. Joseph Bay-1 Gulf 1|LW|Gulf|St. Joseph Bay-1|1|Gul-St-phBay-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||3.5|ft|FDEP FT1700||||||||Gulf|St. Joseph Bay-1|1|2023-07-06|11:00:00 AM|EST|3.5|ft||||S||Actual||St. Joseph Bay-1 Gulf 1|LW|Gulf|St. Joseph Bay-1|1|Gul-St-phBay-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||3.8|ft|FDEP FT1700||||||||Gulf|St. Joseph Bay-1|1|2023-08-23|10:11:00 AM|EST|3.8|ft||||S||Actual||St. Joseph Bay-1 Gulf 1|LW|Gulf|St. Joseph Bay-1|1|Gul-St-phBay-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||2.5|ft|FDEP FT1700||||||||Gulf|St. Joseph Bay-1|1|2023-09-06|12:25:00 PM|EST|2.5|ft||||S||Actual||St. Joseph Bay-1 Gulf 1|LW|Gulf|St. Joseph Bay-1|1|Gul-St-phBay-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.3|ft|FDEP FT1700||||||||Gulf|St. Joseph Bay-1|1|2023-10-17|11:53:00 AM|EST|4.3|ft||||S||Actual||St. Joseph Bay-1 Gulf 1|LW|Gulf|St. Joseph Bay-1|1|Gul-St-phBay-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Gulf|St. Joseph Bay-2|1|2023-05-08|10:53:00 AM|EST|10.5|ft||||||Actual||St. Joseph Bay-2 Gulf 1|LW|Gulf|St. Joseph Bay-2|1|Gul-St-phBay-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Gulf|St. Joseph Bay-2|1|2023-06-09|10:05:00 AM|EST|11|ft||||||Actual||St. Joseph Bay-2 Gulf 1|LW|Gulf|St. Joseph Bay-2|1|Gul-St-phBay-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Gulf|St. Joseph Bay-2|1|2023-07-06|11:14:00 AM|EST|7|ft||||||Actual||St. Joseph Bay-2 Gulf 1|LW|Gulf|St. Joseph Bay-2|1|Gul-St-phBay-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Gulf|St. Joseph Bay-2|1|2023-08-23|10:04:00 AM|EST|4.8|ft||||||Actual||St. Joseph Bay-2 Gulf 1|LW|Gulf|St. Joseph Bay-2|1|Gul-St-phBay-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Gulf|St. Joseph Bay-2|1|2023-09-06|12:16:00 PM|EST|7|ft||||||Actual||St. Joseph Bay-2 Gulf 1|LW|Gulf|St. Joseph Bay-2|1|Gul-St-phBay-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Gulf|St. Joseph Bay-2|1|2023-10-17|12:02:00 PM|EST|8.5|ft||||||Actual||St. Joseph Bay-2 Gulf 1|LW|Gulf|St. Joseph Bay-2|1|Gul-St-phBay-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Gulf|St. Joseph Bay-3|1|2023-05-08|10:37:00 AM|EST|9.2|ft||||||Actual||St. Joseph Bay-3 Gulf 1|LW|Gulf|St. Joseph Bay-3|1|Gul-St-phBay-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||1.8|ft|FDEP FT1700||||||||Gulf|St. Joseph Bay-3|1|2023-06-09|10:41:00 AM|EST|1.8|ft||||S||Actual||St. Joseph Bay-3 Gulf 1|LW|Gulf|St. Joseph Bay-3|1|Gul-St-phBay-3|21FLKWAT|Florida Lakewatch
