"County","Lake","StartDate","Activity_Start_Time","Station","Activity_Time_Zone","Monitoring_Location_ID"
"Highlands","Viola",2025-09-13,18:14:59,"2","EST","Hig-Viola-2"
"Highlands","Viola",2025-09-13,18:30:00,"3","EST","Hig-Viola-3"
"Osceola","Alligator Canal-1",2025-08-10,16:21:00,"1","EST","Osc-AlligatorCan-1-1"
"Osceola","Alligator Canal-3",2025-08-10,16:51:59,"1","EST","Osc-AlligatorCan-3-1"
"Osceola","Alligator",2025-08-10,16:40:00,"3","EST",
"Osceola","Alligator",2025-08-10,16:40:00,"3","EST",
"Osceola","Alligator",2025-08-10,16:40:00,"3","EST","Osc-Alligator-3"
"Osceola","Alligator",2025-08-10,16:31:00,"4","EST","Osc-Alligator-4"
"Osceola","Alligator",2025-08-10,16:26:00,"5","EST","Osc-Alligator-5"
"Osceola","Alligator Canal-1",2025-08-30,10:37:00,"1","EST","Osc-AlligatorCan-1-1"
"Osceola","Alligator Canal-3",2025-08-30,11:33:00,"1","EST","Osc-AlligatorCan-3-1"
"Osceola","Alligator",2025-08-30,10:28:00,"3","EST",
"Osceola","Alligator",2025-08-30,10:28:00,"3","EST",
"Osceola","Alligator",2025-08-30,10:28:00,"3","EST","Osc-Alligator-3"
"Osceola","Alligator",2025-08-30,10:23:00,"4","EST","Osc-Alligator-4"
"Osceola","Alligator",2025-08-30,10:14:00,"5","EST","Osc-Alligator-5"
"Osceola","Bellalago",2025-08-26,11:44:59,"1","EST","Osc-Bellalago-1"
"Osceola","Bellalago",2025-08-26,11:54:59,"2","EST","Osc-Bellalago-2"
"Osceola","Bellalago",2025-08-26,12:05:00,"3","EST","Osc-Bellalago-3"
"Osceola","Buck",2025-09-08,08:11:00,"1","EST","Osc-Buck-1"
"Osceola","Buck",2025-09-08,08:20:00,"2","EST","Osc-Buck-2"
"Osceola","Buck",2025-09-08,08:31:00,"3","EST","Osc-Buck-3"
"Osceola","Center",2025-08-13,10:50:00,"1","EST",
"Osceola","Center",2025-08-13,10:50:00,"1","EST","Osc-Center-1"
"Osceola","Center",2025-08-13,10:38:00,"2","EST",
"Osceola","Center",2025-08-13,10:38:00,"2","EST","Osc-Center-2"
"Osceola","Center",2025-08-13,10:30:00,"3","EST",
"Osceola","Center",2025-08-13,10:30:00,"3","EST","Osc-Center-3"
"Osceola","Coon",2025-08-13,10:00:00,"1","EST",
"Osceola","Coon",2025-08-13,10:00:00,"1","EST","Osc-Coon-1"
"Osceola","Coon",2025-08-13,10:05:00,"2","EST",
"Osceola","Coon",2025-08-13,10:05:00,"2","EST","Osc-Coon-2"
"Osceola","Coon",2025-08-13,10:10:00,"3","EST",
"Osceola","Coon",2025-08-13,10:10:00,"3","EST","Osc-Coon-3"
"Osceola","Fish",2025-07-19,11:50:00,"2","EST","Osc-Fish-2"
"Osceola","Fish",2025-07-19,11:58:59,"3","EST","Osc-Fish-3"
"Osceola","Tohopekaliga-Middle",2025-08-26,10:59:59,"1","EST","Osc-TohopekaM-1"
"Osceola","Tohopekaliga-Middle",2025-08-26,11:15:00,"2","EST","Osc-TohopekaM-2"
"Osceola","Tohopekaliga-Middle",2025-08-26,11:20:00,"3","EST","Osc-TohopekaM-3"
"Highlands","Annie",2025-08-15,07:30:00,"1","EST","Hig-Annie-1"
"Highlands","Annie",2025-08-15,07:35:00,"2","EST","Hig-Annie-2"
"Highlands","Annie",2025-08-15,07:39:59,"3","EST","Hig-Annie-3"
"Highlands","Catfish Creek-1",2025-08-20,10:57:59,"1","EST","Hig-Ca-Creek-1"
"Highlands","Catfish Creek-2",2025-08-20,10:52:00,"1","EST","Hig-Ca-Creek-2"
"Highlands","Catfish Creek-3",2025-08-20,10:46:00,"1","EST","Hig-Ca-Creek-3"
"Highlands","Clay",2025-07-27,10:05:00,"1","EST",
"Highlands","Clay",2025-07-27,10:05:00,"1","EST","Hig-Clay-1"
"Highlands","Clay",2025-07-27,10:20:00,"2","EST",
"Highlands","Clay",2025-07-27,10:20:00,"2","EST","Hig-Clay-2"
"Highlands","Clay",2025-07-27,10:35:00,"3","EST",
"Highlands","Clay",2025-07-27,10:35:00,"3","EST","Hig-Clay-3"
"Highlands","Clay",2025-08-25,09:32:00,"1","EST",
"Highlands","Clay",2025-08-25,09:32:00,"1","EST","Hig-Clay-1"
"Highlands","Clay",2025-08-25,09:48:00,"2","EST",
"Highlands","Clay",2025-08-25,09:48:00,"2","EST","Hig-Clay-2"
"Highlands","Clay",2025-08-25,10:01:00,"3","EST",
"Highlands","Clay",2025-08-25,10:01:00,"3","EST","Hig-Clay-3"
"Highlands","Francis",2025-08-29,08:46:00,"1","EST","Hig-Francis-1"
"Highlands","Francis",2025-08-29,08:53:00,"2","EST","Hig-Francis-2"
"Highlands","Francis",2025-08-29,09:00:00,"3","EST","Hig-Francis-3"
"Highlands","Jackson",2025-05-07,09:39:59,"1","EST",
"Highlands","Jackson",2025-05-07,09:39:59,"1","EST","Hig-Jackson-1"
"Highlands","Jackson",2025-05-07,09:50:00,"2","EST",
"Highlands","Jackson",2025-05-07,09:50:00,"2","EST","Hig-Jackson-2"
"Highlands","Jackson",2025-05-07,10:00:00,"3","EST",
"Highlands","Jackson",2025-05-07,10:00:00,"3","EST","Hig-Jackson-3"
"Highlands","Josephine Center",2025-08-04,11:38:00,"1","EST",
"Highlands","Josephine Center",2025-08-04,11:38:00,"1","EST","Hig-JosephinC-1"
"Highlands","Josephine Center",2025-08-04,11:33:00,"2","EST",
"Highlands","Josephine Center",2025-08-04,11:33:00,"2","EST","Hig-JosephinC-2"
"Highlands","Josephine Center",2025-08-04,11:27:00,"3","EST",
"Highlands","Josephine Center",2025-08-04,11:27:00,"3","EST","Hig-JosephinC-3"
"Highlands","Josephine East",2025-08-04,11:08:00,"1","EST",
"Highlands","Josephine East",2025-08-04,11:08:00,"1","EST","Hig-JosephinE-1"
"Highlands","Josephine East",2025-08-04,11:13:59,"2","EST",
"Highlands","Josephine East",2025-08-04,11:13:59,"2","EST","Hig-JosephinE-2"
"Highlands","Josephine East",2025-08-04,11:21:00,"3","EST",
"Highlands","Josephine East",2025-08-04,11:21:00,"3","EST","Hig-JosephinE-3"
"Highlands","Josephine West",2025-08-04,11:56:00,"1","EST",
"Highlands","Josephine West",2025-08-04,11:56:00,"1","EST","Hig-JosephinW-1"
"Highlands","Josephine West",2025-08-04,11:50:00,"2","EST",
"Highlands","Josephine West",2025-08-04,11:50:00,"2","EST","Hig-JosephinW-2"
"Highlands","Josephine West",2025-08-04,11:44:00,"3","EST",
"Highlands","Josephine West",2025-08-04,11:44:00,"3","EST","Hig-JosephinW-3"
"Highlands","June North",2025-08-20,11:47:00,"1","EST","Hig-JuneN-1"
"Highlands","June North",2025-08-20,11:40:00,"2","EST","Hig-JuneN-2"
"Highlands","June North",2025-08-20,11:30:00,"3","EST","Hig-JuneN-3"
"Highlands","Lynn",2025-09-16,10:03:00,"1","EST","Hig-Lynn-1"
"Highlands","Lynn",2025-09-16,10:11:00,"2","EST","Hig-Lynn-2"
"Highlands","Lynn",2025-09-16,10:18:00,"3","EST","Hig-Lynn-3"
"Escambia","Bayou Chico-1",2025-05-18,16:00:00,"1","CST","Esc-Ba-Chico-1"
"Escambia","Bayou Chico-2",2025-05-18,16:20:00,"1","CST","Esc-Ba-Chico-2"
"Escambia","Bayou Chico-3",2025-05-18,16:40:00,"1","CST","Esc-Ba-Chico-3"
"Escambia","Bayou Grande-1",2025-06-28,13:11:00,"1","CST","Esc-Ba-Grande-1"
"Escambia","Bayou Grande-2",2025-06-28,12:49:00,"1","CST","Esc-Ba-Grande-2"
"Escambia","Bayou Grande-3",2025-06-28,11:58:00,"1","CST","Esc-Ba-Grande-3"
"Escambia","Bayou Texar-1",2025-05-29,14:30:00,"1","CST","Esc-Ba-Tex-1"
"Escambia","Bayou Texar-2",2025-05-29,14:25:00,"1","CST","Esc-Ba-Tex-2"
"Escambia","Bayou Texar-3",2025-05-29,14:20:00,"1","CST","Esc-Ba-Tex-3"
"Escambia","Pensacola Bay-1",2025-06-02,10:48:00,"1","CST","Esc-PensacolaBay-1"
"Escambia","Pensacola Bay-2",2025-06-02,10:40:00,"1","CST","Esc-PensacolaBay-2"
"Escambia","Pensacola Bay-3",2025-06-02,10:56:00,"1","CST","Esc-PensacolaBay-3"
"Escambia","Perdido Bay-1",2025-06-03,09:29:59,"1","CST","Esc-PerdidoB-1"
"Escambia","Perdido Bay-2",2025-06-03,09:43:59,"1","CST","Esc-PerdidoB-2"
"Escambia","Perdido Bay-3",2025-06-03,10:00:00,"1","CST","Esc-PerdidoB-3"
"Okaloosa","CBA Destin-1",2025-06-18,08:38:00,"1","CST","Oka-CB-Destin-1"
"Okaloosa","CBA Destin-2",2025-06-18,09:04:00,"1","CST","Oka- Destin-2-1"
"Okaloosa","CBA Destin-3",2025-06-18,09:22:00,"1","CST","Oka-CB-Destin-3"
"Okaloosa","CBA Destin-4",2025-06-18,09:41:59,"1","CST","Oka-CB-Destin-4"
"Okaloosa","CBA GAP-1",2025-07-30,,"1","CST","Oka-CBA-GAP-1-1"
"Okaloosa","CBA GAP-2",2025-07-30,,"1","CST","Oka-CBA-GAP-2-1"
"Okaloosa","CBA GAP-3",2025-07-30,,"1","CST","Oka-CBA-GAP-3-1"
"Okaloosa","CBA Niceville-7",2025-05-30,09:52:00,"1","CST","Oka-ceville-7-1"
"Okaloosa","CBA Niceville-8",2025-05-30,10:06:00,"1","CST","Oka-ceville-8-1"
"Okaloosa","CBA Niceville-9",2025-05-30,10:20:00,"1","CST","Oka-CB-eville-9"
"Okaloosa","CBA Niceville-10",2025-05-30,10:31:00,"1","CST","Oka-eville-10-1"
"Okaloosa","CBA Santa Rosa Sound-1",2025-05-31,08:54:00,"1","CST","Oka-CB-SanRoS-1"
"Okaloosa","CBA Santa Rosa Sound-2",2025-05-31,09:18:00,"1","CST","Oka-CB-SanRoS-2"
"Okaloosa","CBA Santa Rosa Sound-3",2025-05-31,09:43:00,"1","CST","Oka-CB-SanRoS-3"
"Okaloosa","CBA Santa Rosa Sound-1",2025-06-28,11:19:00,"1","CST","Oka-CB-SanRoS-1"
"Okaloosa","CBA Santa Rosa Sound-2",2025-06-28,11:38:00,"1","CST","Oka-CB-SanRoS-2"
"Okaloosa","CBA Santa Rosa Sound-3",2025-06-28,11:54:59,"1","CST","Oka-CB-SanRoS-3"
"Okaloosa","CBA TKY-1",2025-05-22,15:00:00,"1","CST","Oka-CBA-TKY-1-1"
"Okaloosa","CBA TKY-2",2025-05-22,15:15:00,"1","CST","Oka-CBA-TKY-2-1"
"Okaloosa","CBA TKY-3",2025-05-22,15:19:59,"1","CST","Oka-CBA-TKY-3-1"
"Okaloosa","Roberts",2025-06-02,12:35:00,"1","CST","Oka-Roberts-1"
"Okaloosa","Roberts",2025-06-02,12:27:00,"2","CST","Oka-Roberts-2"
"Okaloosa","Roberts",2025-06-02,12:17:00,"3","CST","Oka-Roberts-3"
"Walton","CBA River-3",2025-05-16,08:49:00,"1","CST","Wal-A River-3-1"
"Walton","CBA River-3",2025-06-19,08:58:59,"1","CST","Wal-A River-3-1"
"Washington","CBA Holmes Creek-1",2025-05-21,12:12:00,"1","CST","Was-CBA-HolmCrk-1"
"Washington","CBA Holmes Creek-2",2025-05-21,13:01:00,"1","CST","Was-CBA-HolmCrk-2"
"Washington","CBA Holmes Creek-3",2025-05-21,11:42:59,"1","CST","Was-CBA-HolmCrk-3"
"Washington","CBA Holmes Creek-1",2025-07-16,11:13:59,"1","CST","Was-CBA-HolmCrk-1"
"Orange","Olivia",2024-11-18,,"1","EST","Ora-Olivia-1"
"Orange","Olivia",2024-11-18,,"2","EST","Ora-Olivia-2"
"Orange","Olivia",2024-11-18,,"3","EST","Ora-Olivia-3"
"Orange","Olivia",2025-01-18,14:25:00,"1","EST","Ora-Olivia-1"
"Orange","Olivia",2025-01-18,14:13:00,"3","EST","Ora-Olivia-3"
"Orange","Olivia",2025-03-24,15:02:00,"1","EST","Ora-Olivia-1"
"Orange","Olivia",2025-03-24,14:59:00,"2","EST","Ora-Olivia-2"
"Orange","Olivia",2025-03-24,14:54:00,"3","EST","Ora-Olivia-3"
"Orange","Olivia",2025-05-20,09:39:59,"1","EST","Ora-Olivia-1"
"Orange","Olivia",2025-05-20,09:34:00,"2","EST","Ora-Olivia-2"
"Orange","Olivia",2025-05-20,09:24:00,"3","EST","Ora-Olivia-3"
"Osceola","Alligator Canal-1",2025-06-08,10:49:00,"1","EST","Osc-AlligatorCan-1-1"
"Osceola","Alligator Canal-3",2025-06-08,10:10:00,"1","EST","Osc-AlligatorCan-3-1"
"Osceola","Alligator",2025-06-08,10:31:00,"3","EST",
"Osceola","Alligator",2025-06-08,10:31:00,"3","EST",
"Osceola","Alligator",2025-06-08,10:31:00,"3","EST","Osc-Alligator-3"
"Osceola","Alligator",2025-06-08,10:40:00,"4","EST","Osc-Alligator-4"
"Osceola","Alligator",2025-06-08,10:57:59,"5","EST","Osc-Alligator-5"
"Osceola","Bellalago",2025-05-21,09:01:00,"1","EST","Osc-Bellalago-1"
"Osceola","Bellalago",2025-05-21,09:20:00,"2","EST","Osc-Bellalago-2"
"Osceola","Bellalago",2025-05-21,09:29:59,"3","EST","Osc-Bellalago-3"
"Osceola","Bellalago",2025-06-24,12:16:00,"1","EST","Osc-Bellalago-1"
"Osceola","Bellalago",2025-06-24,12:29:00,"2","EST","Osc-Bellalago-2"
"Osceola","Bellalago",2025-06-24,12:38:00,"3","EST","Osc-Bellalago-3"
"Osceola","Bellalago",2025-07-20,13:35:00,"2","EST","Osc-Bellalago-2"
"Osceola","Bellalago",2025-07-20,13:49:59,"3","EST","Osc-Bellalago-3"
"Osceola","Center",2025-07-16,10:57:00,"2","EST",
"Osceola","Center",2025-07-16,10:57:00,"2","EST","Osc-Center-2"
"Osceola","Center",2025-07-16,10:50:00,"3","EST",
"Osceola","Center",2025-07-16,10:50:00,"3","EST","Osc-Center-3"
"Osceola","Fish",2025-06-15,10:59:59,"1","EST","Osc-Fish-1"
"Osceola","Fish",2025-06-15,11:05:00,"2","EST","Osc-Fish-2"
"Osceola","Fish",2025-06-15,11:11:59,"3","EST","Osc-Fish-3"
"Osceola","Lizzie",2024-10-29,11:36:00,"2","EST",
"Osceola","Lizzie",2024-10-29,11:36:00,"2","EST",
"Osceola","Lizzie",2024-10-29,11:36:00,"2","EST","Osc-Lizzie-2"
"Osceola","Lizzie",2024-10-29,11:38:00,"3","EST",
"Osceola","Lizzie",2024-10-29,11:38:00,"3","EST",
"Osceola","Lizzie",2024-10-29,11:38:00,"3","EST","Osc-Lizzie-3"
"Osceola","Trout",2024-10-29,11:16:00,"2","EST",
"Osceola","Trout",2024-10-29,11:16:00,"2","EST","Osc-Trout-2"
"Osceola","Trout",2024-10-29,11:13:00,"3","EST",
"Osceola","Trout",2024-10-29,11:13:00,"3","EST","Osc-Trout-3"
"Seminole","Bear",2025-07-20,14:06:00,"2","EST",
"Seminole","Bear",2025-07-20,14:06:00,"2","EST",
"Seminole","Bear",2025-07-20,14:06:00,"2","EST","Sem-Bear-2"
"Seminole","Bear",2025-07-20,14:16:00,"3","EST",
"Seminole","Bear",2025-07-20,14:16:00,"3","EST",
"Seminole","Bear",2025-07-20,14:16:00,"3","EST","Sem-Bear-3"
"Seminole","Bear",2025-07-20,13:45:00,"4","EST","Sem-Bear-4"
"Seminole","Crescent",2025-07-20,13:03:59,"2","EST","Sem-Crescent-2"
"Seminole","Crescent",2025-07-20,13:09:00,"3","EST","Sem-Crescent-3"
"Seminole","Crescent",2025-08-16,11:54:59,"1","EST","Sem-Crescent-1"
"Seminole","Crescent",2025-08-16,12:01:00,"2","EST","Sem-Crescent-2"
"Seminole","Crescent",2025-08-16,12:07:00,"3","EST","Sem-Crescent-3"
"Seminole","Cub",2025-07-31,11:46:00,"2","EST","Sem-Cub-2"
"Seminole","Cub",2025-07-31,11:52:00,"3","EST","Sem-Cub-3"
"Seminole","Miami Springs-1",2025-06-25,12:19:59,"1","EST","Sem-MiamiSp-1-1"
"Seminole","Miami Springs-2",2025-06-25,12:25:00,"1","EST","Sem-MiamiSp-2-1"
"Seminole","Miami Springs-3",2025-06-25,12:35:00,"1","EST","Sem-MiamiSp-3-1"
"Seminole","Miami Springs-1",2025-08-12,10:05:00,"1","EST","Sem-MiamiSp-1-1"
"Seminole","Miami Springs-2",2025-08-12,10:10:00,"1","EST","Sem-MiamiSp-2-1"
"Seminole","Miami Springs-3",2025-08-12,10:24:59,"1","EST","Sem-MiamiSp-3-1"
"Seminole","Queens Mirror",2025-07-27,11:50:00,"2","EST","Sem-QueensMi-2"
"Seminole","Queens Mirror",2025-07-27,12:00:00,"3","EST","Sem-QueensMi-3"
"Seminole","Wekiva",2025-07-21,09:45:00,"2","EST","Sem-Wekiva-2"
"Seminole","Wekiva",2025-07-21,09:39:59,"3","EST","Sem-Wekiva-3"
"Alachua","Little Santa Fe",2025-10-22,13:09:00,"1","EST",
"Alachua","Little Santa Fe",2025-10-22,13:09:00,"1","EST",
"Alachua","Little Santa Fe",2025-10-22,13:09:00,"1","EST","Ala-LittleSa-1"
"Alachua","Little Santa Fe",2025-10-22,13:09:00,"1","EST",
"Alachua","Little Santa Fe",2025-10-22,13:14:00,"2","EST",
"Alachua","Little Santa Fe",2025-10-22,13:14:00,"2","EST",
"Alachua","Little Santa Fe",2025-10-22,13:14:00,"2","EST","Ala-LittleSa-2"
"Alachua","Little Santa Fe",2025-10-22,13:14:00,"2","EST",
"Alachua","Little Santa Fe",2025-10-22,13:20:00,"3","EST",
"Alachua","Little Santa Fe",2025-10-22,13:20:00,"3","EST",
"Alachua","Little Santa Fe",2025-10-22,13:20:00,"3","EST","Ala-LittleSa-3"
"Alachua","Little Santa Fe",2025-10-22,13:20:00,"3","EST",
"Alachua","Melrose Bay",2025-10-22,12:04:00,"1","EST",
"Alachua","Melrose Bay",2025-10-22,12:04:00,"1","EST",
"Alachua","Melrose Bay",2025-10-22,12:04:00,"1","EST","Ala-MelroseB-1"
"Alachua","Melrose Bay",2025-10-22,11:48:00,"2","EST",
"Alachua","Melrose Bay",2025-10-22,11:48:00,"2","EST",
"Alachua","Melrose Bay",2025-10-22,11:48:00,"2","EST","Ala-MelroseB-2"
"Alachua","Melrose Bay",2025-10-22,11:54:59,"3","EST",
"Alachua","Melrose Bay",2025-10-22,11:54:59,"3","EST",
"Alachua","Melrose Bay",2025-10-22,11:54:59,"3","EST","Ala-MelroseB-3"
"Alachua","Santa Fe",2025-10-22,13:01:00,"1","EST",
"Alachua","Santa Fe",2025-10-22,13:01:00,"1","EST",
"Alachua","Santa Fe",2025-10-22,13:01:00,"1","EST",
"Alachua","Santa Fe",2025-10-22,13:01:00,"1","EST",
"Alachua","Santa Fe",2025-10-22,13:01:00,"1","EST","Ala-SantaFe-1"
"Alachua","Santa Fe",2025-10-22,12:54:00,"2","EST",
"Alachua","Santa Fe",2025-10-22,12:54:00,"2","EST",
"Alachua","Santa Fe",2025-10-22,12:54:00,"2","EST",
"Alachua","Santa Fe",2025-10-22,12:54:00,"2","EST",
"Alachua","Santa Fe",2025-10-22,12:54:00,"2","EST","Ala-SantaFe-2"
"Alachua","Santa Fe",2025-10-22,12:47:00,"3","EST",
"Alachua","Santa Fe",2025-10-22,12:47:00,"3","EST",
"Alachua","Santa Fe",2025-10-22,12:47:00,"3","EST",
"Alachua","Santa Fe",2025-10-22,12:47:00,"3","EST",
"Alachua","Santa Fe",2025-10-22,12:47:00,"3","EST","Ala-SantaFe-3"
"Alachua","Santa Fe-canal mouth",2025-10-22,12:12:00,"1","EST","Ala-SantaFecm-1"
"Alachua","Santa Fe-barricade",2025-10-22,12:18:59,"1","EST","Ala-SantaFbar-1"
"Alachua","Santa Fe-Painter Canal",2025-10-22,12:23:00,"1","EST","Ala-SantaFePC-1"
"Alachua","Santa Fe-Blue Bayou",2025-10-22,12:39:00,"1","EST","Ala-SantaBlue-1"
"Pinellas","Autumn",2025-08-21,10:40:00,"1","EST","Pin-Autumn-1"
"Pinellas","Autumn",2025-08-21,10:59:59,"2","EST","Pin-Autumn-2"
"Pinellas","Autumn",2025-09-26,09:45:00,"1","EST","Pin-Autumn-1"
"Pinellas","Autumn",2025-09-26,10:14:59,"2","EST","Pin-Autumn-2"
"Pinellas","Bellevue",2025-08-20,13:29:00,"1","EST","Pin-Bellevue-1"
"Pinellas","Bellevue",2025-08-20,13:37:00,"2","EST","Pin-Bellevue-2"
"Pinellas","Bellevue",2025-08-20,13:53:00,"3","EST","Pin-Bellevue-3"
"Pinellas","Bellevue",2025-09-18,11:33:00,"1","EST","Pin-Bellevue-1"
"Pinellas","Bellevue",2025-09-18,11:40:00,"2","EST","Pin-Bellevue-2"
"Pinellas","Bellevue",2025-09-18,11:46:00,"3","EST","Pin-Bellevue-3"
"Pinellas","Bellevue",2025-10-16,13:30:00,"2","EST","Pin-Bellevue-2"
"Pinellas","Bellevue",2025-10-16,13:36:00,"3","EST","Pin-Bellevue-3"
"Pinellas","Crescent",2025-08-30,11:49:00,"1","EST","Pin-Crescent-1"
"Pinellas","Crescent",2025-08-30,11:54:00,"2","EST","Pin-Crescent-2"
"Pinellas","Crescent",2025-08-30,12:03:00,"3","EST","Pin-Crescent-3"
"Pinellas","Crescent",2025-09-28,10:48:00,"1","EST","Pin-Crescent-1"
"Pinellas","Crescent",2025-09-28,10:54:00,"2","EST","Pin-Crescent-2"
"Pinellas","Jungle",2025-09-20,12:43:00,"5","EST","Pin-Jungle-5"
"Pinellas","Jungle",2025-09-20,12:47:00,"6","EST","Pin-Jungle-6"
"Pinellas","Jungle",2025-09-20,13:04:59,"7","EST","Pin-Jungle-7"
"Pinellas","Jungle South Inlet",2025-09-20,13:11:00,"1","EST","Pin-Jungle-SI-1"
"Pinellas","Jungle North Inlet",2025-09-20,12:34:00,"1","EST","Pin-Jungle-NI-1"
"Pinellas","Jungle Outlet",2025-09-20,12:54:00,"1","EST","Pin-Jungle-OL-1"
"Pinellas","Meadow West",2025-07-24,12:30:00,"2","EST","Pin-MeadowW-2"
"Pinellas","Meadow West",2025-08-17,11:54:00,"1","EST","Pin-MeadowW-1"
"Pinellas","Meadow West",2025-08-17,11:58:59,"2","EST","Pin-MeadowW-2"
"Pinellas","Saundra",2025-09-09,08:01:59,"1","EST","Pin-Saundra-1"
"Pinellas","Saundra",2025-09-09,08:07:00,"2","EST","Pin-Saundra-2"
"Pinellas","Saundra",2025-09-09,08:12:00,"3","EST","Pin-Saundra-3"
"Pinellas","Saundra",2025-10-08,09:00:00,"1","EST","Pin-Saundra-1"
"Pinellas","Saundra",2025-10-08,09:10:00,"2","EST","Pin-Saundra-2"
"Pinellas","Saundra",2025-10-08,09:15:00,"3","EST","Pin-Saundra-3"
"Pinellas","Seminole",2025-09-12,11:25:00,"1","EST",
"Pinellas","Seminole",2025-09-12,11:25:00,"1","EST","Pin-Seminole-1"
"Pinellas","Seminole",2025-09-12,11:50:00,"2","EST",
"Pinellas","Seminole",2025-09-12,11:50:00,"2","EST","Pin-Seminole-2"
"Pinellas","Seminole",2025-09-12,12:15:00,"3","EST",
"Pinellas","Seminole",2025-09-12,12:15:00,"3","EST","Pin-Seminole-3"
"Pinellas","Seminole",2025-10-06,09:55:00,"2","EST",
"Pinellas","Seminole",2025-10-06,09:55:00,"2","EST","Pin-Seminole-2"
"Pinellas","Seminole",2025-10-06,10:20:00,"3","EST",
"Pinellas","Seminole",2025-10-06,10:20:00,"3","EST","Pin-Seminole-3"
"Pinellas","Winston",2025-07-20,16:49:59,"2","EST","Pin-Winston-2"
"Pinellas","Winston",2025-07-20,16:55:00,"3","EST","Pin-Winston-3"
"Pinellas","Winston",2025-08-17,15:16:00,"1","EST","Pin-Winston-1"
"Pinellas","Winston",2025-08-17,15:29:00,"2","EST","Pin-Winston-2"
"Pinellas","Winston",2025-08-17,15:42:00,"3","EST","Pin-Winston-3"
"Seminole","Miami Springs-1",2025-09-24,12:30:00,"1","EST","Sem-MiamiSp-1-1"
"Seminole","Miami Springs-2",2025-09-24,12:35:00,"1","EST","Sem-MiamiSp-2-1"
"Seminole","Miami Springs-3",2025-09-24,12:45:00,"1","EST","Sem-MiamiSp-3-1"
"Marion","Rainbow River-2",2025-06-12,07:45:00,"1","EST","Mar-Ra-River-2"
"Marion","Rainbow River-3",2025-06-12,08:44:59,"1","EST","Mar-Ra-River-3"
"Marion","Withlacoochee River-Dunnellon",2025-06-12,09:10:00,"1","EST","Mar-Wi-unnellon"
"Marion","Lou",2025-06-26,09:05:00,"1","EST",
"Marion","Lou",2025-06-26,09:05:00,"1","EST","Mar-Lou-1"
"Marion","Lou",2025-06-26,09:09:00,"2","EST","Mar-Lou-2"
"Marion","Lou",2025-06-26,09:13:00,"3","EST","Mar-Lou-3"
"Polk","Clinch",2025-10-15,10:05:00,"1","EST",
"Polk","Clinch",2025-10-15,10:05:00,"1","EST",
"Polk","Clinch",2025-10-15,10:05:00,"1","EST","Pol-Clinch-1"
"Polk","Clinch",2025-10-15,10:21:00,"2","EST",
"Polk","Clinch",2025-10-15,10:21:00,"2","EST",
"Polk","Clinch",2025-10-15,10:21:00,"2","EST","Pol-Clinch-2"
"Polk","Clinch",2025-10-15,10:26:59,"3","EST",
"Polk","Clinch",2025-10-15,10:26:59,"3","EST",
"Polk","Clinch",2025-10-15,10:26:59,"3","EST","Pol-Clinch-3"
"Polk","Daisy",2025-08-27,12:07:00,"1","EST","Pol-Daisy-1"
"Polk","Daisy",2025-08-27,12:13:00,"2","EST","Pol-Daisy-2"
"Polk","Daisy",2025-08-27,12:18:59,"3","EST","Pol-Daisy-3"
"Polk","Daisy",2025-10-13,12:24:00,"1","EST","Pol-Daisy-1"
"Polk","Daisy",2025-10-13,12:31:00,"2","EST","Pol-Daisy-2"
"Polk","Daisy",2025-10-13,12:35:00,"3","EST","Pol-Daisy-3"
"Polk","Eloise",2025-09-21,15:10:00,"1","EST","Pol-Eloise-1"
"Polk","Eloise",2025-09-21,15:18:59,"2","EST","Pol-Eloise-2"
"Polk","Eloise",2025-09-21,15:24:00,"3","EST","Pol-Eloise-3"
"Polk","Eloise",2025-10-31,11:52:00,"1","EST","Pol-Eloise-1"
"Polk","Eloise",2025-10-31,11:56:59,"2","EST","Pol-Eloise-2"
"Polk","Eloise",2025-10-31,12:08:00,"3","EST","Pol-Eloise-3"
"Polk","Fannie",2025-09-09,10:14:59,"1","EST",
"Polk","Fannie",2025-09-09,10:14:59,"1","EST",
"Polk","Fannie",2025-09-09,10:14:59,"1","EST","Pol-Fannie-1"
"Polk","Fannie",2025-09-09,10:30:00,"2","EST",
"Polk","Fannie",2025-09-09,10:30:00,"2","EST",
"Polk","Fannie",2025-09-09,10:30:00,"2","EST","Pol-Fannie-2"
"Polk","Fannie",2025-09-09,10:45:00,"3","EST",
"Polk","Fannie",2025-09-09,10:45:00,"3","EST",
"Polk","Fannie",2025-09-09,10:45:00,"3","EST","Pol-Fannie-3"
"Polk","Garfield",2025-09-02,09:50:00,"1","EST",
"Polk","Garfield",2025-09-02,09:50:00,"1","EST","Pol-Garfield-1"
"Polk","Garfield",2025-09-02,10:17:00,"2","EST",
"Polk","Garfield",2025-09-02,10:17:00,"2","EST","Pol-Garfield-2"
"Polk","Garfield",2025-09-02,09:29:59,"3","EST",
"Polk","Garfield",2025-09-02,09:29:59,"3","EST","Pol-Garfield-3"
"Polk","Garfield",2025-10-14,10:04:00,"1","EST",
"Polk","Garfield",2025-10-14,10:04:00,"1","EST","Pol-Garfield-1"
"Polk","Garfield",2025-10-14,10:22:00,"2","EST",
"Polk","Garfield",2025-10-14,10:22:00,"2","EST","Pol-Garfield-2"
"Polk","Garfield",2025-10-14,09:46:00,"3","EST",
