"Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Tube_Number","Dilution","Abs","Result_Value(PCU)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Study","Comments","StartDate","PrepDate","AnDate","Org_Result_Value","Sampling_Agency_Name","Project_ID"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Bay","West Bay-4","1","4/14/25",,1,0.016,13,,,"",,,"Sample","COL0710202507142025",,,2025-04-14,2025-07-10,2025-07-14,"13","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Bay","West Bay-12","1","4/14/25",,1,0.029,23,,,"",,,"Sample","COL0710202507142025",,,2025-04-14,2025-07-10,2025-07-14,"23","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT",,,"ALTQC1",,,1,0.023,18,,,"Q","Q",,"QAQC","COL0710202507142025",,,,2025-07-10,2025-07-14,"18","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Gulf","St. Joseph Bay-1","1","1/29/25",,1,0.009,8,,,"Q","Q",,"Sample","COL0710202507142025",,,2025-01-29,2025-07-10,2025-07-14,"8","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Gulf","St. Joseph Bay-2","1","1/29/25",,1,0.006,5,,,"Q","Q",,"Sample","COL0710202507142025",,,2025-01-29,2025-07-10,2025-07-14,"5","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Gulf","St. Joseph Bay-3","1","1/29/25",,1,0.009,8,,,"Q","Q",,"Sample","COL0710202507142025",,,2025-01-29,2025-07-10,2025-07-14,"8","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Gulf","St. Joseph Bay-4","1","1/29/25",,1,0.008,7,,,"Q","Q",,"Sample","COL0710202507142025",,,2025-01-29,2025-07-10,2025-07-14,"7","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Gulf","St. Joseph Bay-5","1","1/29/25",,1,0.007,6,,,"Q","Q",,"Sample","COL0710202507142025",,,2025-01-29,2025-07-10,2025-07-14,"6","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Gulf","St. Joseph Bay-6","1","1/29/25",,1,0.01,8,,,"Q","Q",,"Sample","COL0710202507142025",,,2025-01-29,2025-07-10,2025-07-14,"8","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Gulf","St. Joseph Bay-7","1","1/29/25",,1,0.007,6,,,"Q","Q",,"Sample","COL0710202507142025",,,2025-01-29,2025-07-10,2025-07-14,"6","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Gulf","St. Joseph Bay-8","1","1/29/25",,1,0.02,16,,,"Q","Q",,"Sample","COL0710202507142025",,,2025-01-29,2025-07-10,2025-07-14,"16","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Gulf","St. Joseph Bay-9","1","1/29/25",,1,0.007,6,,,"Q","Q",,"Sample","COL0710202507142025",,,2025-01-29,2025-07-10,2025-07-14,"6","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Lake","Palatlakaha","1","4/14/25",,4,0.153,472,,,"",,,"Sample","COL0710202507142025",,,2025-04-14,2025-07-10,2025-07-14,"472","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Lake","Royal","1","4/7/25",,1,0.039,31,,,"",,,"Sample","COL0710202507142025",,,2025-04-07,2025-07-10,2025-07-14,"31","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Lake","Winona","1","4/14/25",,2,0.114,176,,,"",,,"Sample","COL0710202507142025",,,2025-04-14,2025-07-10,2025-07-14,"176","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Anderson Cue","1","5/13/25",,1,0.017,14,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"14","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Anderson Cue","2","5/13/25",,1,0.01,8,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"8","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Anderson Cue","3","5/13/25",,1,0.008,7,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"7","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Barco","1","5/13/25",,1,0.008,7,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"7","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Barco","2","5/13/25",,1,0.008,7,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"7","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Barco","3","5/13/25",,1,0.008,7,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"7","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Enslow","1","5/13/25",,1,0.029,23,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"23","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT",,,"ALTQC2",,,1,0.022,18,,,"Q","Q",,"QAQC","COL0710202507142025",,,,2025-07-10,2025-07-14,"18","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Enslow","2","5/13/25",,1,0.031,24,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"24","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Enslow","3","5/13/25",,1,0.034,27,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"27","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Goose","1","5/14/25",,4,0.106,328,,,"",,,"Sample","COL0710202507142025",,,2025-05-14,2025-07-10,2025-07-14,"328","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Goose","2","5/14/25",,4,0.117,362,,,"",,,"Sample","COL0710202507142025",,,2025-05-14,2025-07-10,2025-07-14,"362","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Goose","3","5/14/25",,4,0.107,331,,,"",,,"Sample","COL0710202507142025",,,2025-05-14,2025-07-10,2025-07-14,"331","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","McCloud","1","5/13/25",,1,0.025,20,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"20","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","McCloud","2","5/13/25",,1,0.015,12,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"12","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","McCloud","3","5/13/25",,1,0.016,13,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"13","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Ross","1","5/14/25",,4,0.134,414,,,"",,,"Sample","COL0710202507142025",,,2025-05-14,2025-07-10,2025-07-14,"414","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Ross","2","5/14/25",,4,0.131,405,,,"",,,"Sample","COL0710202507142025",,,2025-05-14,2025-07-10,2025-07-14,"405","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Ross","3","5/14/25",,4,0.12,371,,,"",,,"Sample","COL0710202507142025",,,2025-05-14,2025-07-10,2025-07-14,"371","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Rowan","1","5/13/25",,1,0.168,130,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"130","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Rowan","2","5/13/25",,1,0.162,125,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"125","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Rowan","3","5/13/25",,1,0.165,127,,,"",,,"Sample","COL0710202507142025",,,2025-05-13,2025-07-10,2025-07-14,"127","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Suggs","1","5/14/25",,4,0.11,340,,,"",,,"Sample","COL0710202507142025",,,2025-05-14,2025-07-10,2025-07-14,"340","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Suggs","2","5/14/25",,4,0.106,328,,,"",,,"Sample","COL0710202507142025",,,2025-05-14,2025-07-10,2025-07-14,"328","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Putnam","Suggs","3","5/14/25",,4,0.122,377,,,"",,,"Sample","COL0710202507142025",,,2025-05-14,2025-07-10,2025-07-14,"377","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Highlands","Annie","1","4/16/25",,1,0.092,71,,,"",,,"Sample","COL0710202507142025",,,2025-04-16,2025-07-10,2025-07-14,"71","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT","Highlands","Clay","1","4/26/25",,1,0.022,18,,,"",,,"Sample","COL0710202507142025",,,2025-04-26,2025-07-10,2025-07-14,"18","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT",,,"ALTQC3",,,1,0.022,18,,,"Q","Q",,"QAQC","COL0710202507142025",,,,2025-07-10,2025-07-14,"18","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT",,,"ALTQC4",,,,,1,,"J","QU","Q","TI","QAQC","COL0710202507142025",,,,2025-07-10,2025-07-14,"1","Florida Lakewatch","21FLKWAT"
"7/10/25",14:23:00,"EDT","7/14/25",10:56:00,"EDT",,,"ALTQC5",,,,,1,,"J","QU","Q","TI","QAQC","COL0710202507142025",,,,2025-07-10,2025-07-14,"1","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","OP2","6/23/25",,1,0.053,39,,,"",,,"Sample","COL0721202507222025","Student Project",,2025-06-23,2025-07-21,2025-07-22,"39","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","OP1","6/23/25",,1,0.051,38,,,"",,,"Sample","COL0721202507222025","Student Project",,2025-06-23,2025-07-21,2025-07-22,"38","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","OP3","6/23/25",,1,0.051,38,,,"",,,"Sample","COL0721202507222025","Student Project",,2025-06-23,2025-07-21,2025-07-22,"38","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","LC","6/23/25",,1,0.072,53,,,"",,,"Sample","COL0721202507222025","Student Project",,2025-06-23,2025-07-21,2025-07-22,"53","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","L5","6/23/25",,1,0.056,41,,,"",,,"Sample","COL0721202507222025","Student Project",,2025-06-23,2025-07-21,2025-07-22,"41","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","L2","6/23/25",,1,0.055,41,,,"",,,"Sample","COL0721202507222025","Student Project",,2025-06-23,2025-07-21,2025-07-22,"41","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","L4","6/23/25",,1,0.057,42,,,"",,,"Sample","COL0721202507222025","Student Project",,2025-06-23,2025-07-21,2025-07-22,"42","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","Beatty Bayou-1","1","6/23/25",,1,0.039,29,,,"",,,"Sample","COL0721202507222025",,,2025-06-23,2025-07-21,2025-07-22,"29","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","Callaway Bayou-2","1","4/23/25",,1,0.013,10,,,"",,,"Sample","COL0721202507222025",,,2025-04-23,2025-07-21,2025-07-22,"10","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","East Bay-1","1","4/23/25",,1,0.02,15,,,"",,,"Sample","COL0721202507222025",,,2025-04-23,2025-07-21,2025-07-22,"15","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","East Bay-2","1","4/23/25",,1,0.016,12,,,"",,,"Sample","COL0721202507222025",,,2025-04-23,2025-07-21,2025-07-22,"12","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","East Bay-3","1","4/23/25",,1,0.019,14,,,"",,,"Sample","COL0721202507222025",,,2025-04-23,2025-07-21,2025-07-22,"14","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","East Bay-4","1","4/23/25",,1,0.016,12,,,"",,,"Sample","COL0721202507222025",,,2025-04-23,2025-07-21,2025-07-22,"12","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST",,,"ALTQC1",,,1,0.023,17,,,"Q","Q",,"QAQC","COL0721202507222025",,,,2025-07-21,2025-07-22,"17","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","East Bay-5","1","4/23/25",,1,0.014,10,,,"",,,"Sample","COL0721202507222025",,,2025-04-23,2025-07-21,2025-07-22,"10","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","Laird Bayou-1","1","4/23/25",,1,0.021,15,,,"",,,"Sample","COL0721202507222025",,,2025-04-23,2025-07-21,2025-07-22,"15","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","Laird Bayou-2","1","4/23/25",,1,0.021,15,,,"",,,"Sample","COL0721202507222025",,,2025-04-23,2025-07-21,2025-07-22,"15","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","Laird Bayou-3","1","4/23/25",,1,0.023,17,,,"",,,"Sample","COL0721202507222025",,,2025-04-23,2025-07-21,2025-07-22,"17","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","Massalina Bayou-1","1","4/29/25",,1,0.016,12,,,"",,,"Sample","COL0721202507222025",,,2025-04-29,2025-07-21,2025-07-22,"12","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","Mill Bayou-1","1","4/9/25",,1,0.041,30,,,"",,,"Sample","COL0721202507222025",,,2025-04-09,2025-07-21,2025-07-22,"30","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","North Bay-1","1","4/9/25",,1,0.041,30,,,"",,,"Sample","COL0721202507222025",,,2025-04-09,2025-07-21,2025-07-22,"30","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST",,,"ALTQC2",,,1,0.023,17,,,"Q","Q",,"QAQC","COL0721202507222025",,,,2025-07-21,2025-07-22,"17","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","North Bay-2","1","4/9/25",,1,0.034,25,,,"",,,"Sample","COL0721202507222025",,,2025-04-09,2025-07-21,2025-07-22,"25","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","North Bay-3","1","4/9/25",,1,0.032,24,,,"",,,"Sample","COL0721202507222025",,,2025-04-09,2025-07-21,2025-07-22,"24","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","North Bay-4","1","4/9/25",,1,0.022,16,,,"",,,"Sample","COL0721202507222025",,,2025-04-09,2025-07-21,2025-07-22,"16","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Bay","Pitts Bayou-1","1","4/23/25",,1,0.014,10,,,"",,,"Sample","COL0721202507222025",,,2025-04-23,2025-07-21,2025-07-22,"10","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Escambia","Bayou Texar-2","1","1/19/25",,1,0.011,8,,,"Q","Q",,"Sample","COL0721202507222025",,,2025-01-19,2025-07-21,2025-07-22,"8","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Escambia","Bayou Texar-3","1","1/19/25",,1,0.011,8,,,"Q","Q",,"Sample","COL0721202507222025",,,2025-01-19,2025-07-21,2025-07-22,"8","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Franklin","Alligator Harbor-1","1","1/8/25",,1,0.01,7,,,"Q","Q",,"Sample","COL0721202507222025",,,2025-01-08,2025-07-21,2025-07-22,"7","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Franklin","Alligator Harbor-2","1","1/8/25",,1,0.01,7,,,"Q","Q",,"Sample","COL0721202507222025",,,2025-01-08,2025-07-21,2025-07-22,"7","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Franklin","Alligator Harbor-3","1","1/8/25",,1,0.006,4,,,"Q","Q",,"Sample","COL0721202507222025",,,2025-01-08,2025-07-21,2025-07-22,"4","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Franklin","Alligator Harbor-4","1","1/8/25",,1,0.008,6,,,"Q","Q",,"Sample","COL0721202507222025",,,2025-01-08,2025-07-21,2025-07-22,"6","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Franklin","Alligator Harbor-5","1","1/8/25",,1,0.006,4,,,"Q","Q",,"Sample","COL0721202507222025",,,2025-01-08,2025-07-21,2025-07-22,"4","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Franklin","Alligator Harbor-6","1","1/8/25",,1,0.007,5,,,"Q","Q",,"Sample","COL0721202507222025",,,2025-01-08,2025-07-21,2025-07-22,"5","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Franklin","Alligator Harbor-7","1","1/8/25",,1,0.008,6,,,"Q","Q",,"Sample","COL0721202507222025",,,2025-01-08,2025-07-21,2025-07-22,"6","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Franklin","Alligator Harbor-1","1","4/22/25",,1,0.01,7,,,"",,,"Sample","COL0721202507222025",,,2025-04-22,2025-07-21,2025-07-22,"7","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Franklin","Alligator Harbor-2","1","4/22/25",,1,0.007,5,,,"",,,"Sample","COL0721202507222025",,,2025-04-22,2025-07-21,2025-07-22,"5","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST","Franklin","Alligator Harbor-3","1","4/22/25",,1,0.01,7,,,"",,,"Sample","COL0721202507222025",,,2025-04-22,2025-07-21,2025-07-22,"7","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST",,,"ALTQC3",,,1,0.023,17,,,"Q","Q",,"QAQC","COL0721202507222025",,,,2025-07-21,2025-07-22,"17","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST",,,"ALTQC4",,,,,1,,"J","QU","Q","TI","QAQC","COL0721202507222025",,,,2025-07-21,2025-07-22,"1","Florida Lakewatch","21FLKWAT"
"7/21/25",13:50:59,"EST","7/22/25",13:01:00,"EST",,,"ALTQC5",,,,,1,,"J","QU","Q","TI","QAQC","COL0721202507222025",,,,2025-07-21,2025-07-22,"1","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Alto","1","4/17/25",,1,0.084,62,,,"",,,"Sample","COL0723202507242025",,,2025-04-17,2025-07-23,2025-07-24,"62","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Blues Creek-1","1","4/15/25",,1,0.044,33,,,"",,,"Sample","COL0723202507242025",,,2025-04-15,2025-07-23,2025-07-24,"33","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Blues Creek-2","1","4/15/25",,4,0.119,352,,,"",,,"Sample","COL0723202507242025",,,2025-04-15,2025-07-23,2025-07-24,"352","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Blues Creek-3","1","4/15/25",,4,0.112,331,,,"",,,"Sample","COL0723202507242025",,,2025-04-15,2025-07-23,2025-07-24,"331","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Cellon Creek-1","1","4/15/25",,1,0.129,95,,,"",,,"Sample","COL0723202507242025",,,2025-04-15,2025-07-23,2025-07-24,"95","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Cellon Creek-2","1","4/15/25",,1,0.109,81,,,"",,,"Sample","COL0723202507242025",,,2025-04-15,2025-07-23,2025-07-24,"81","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Cellon Creek-3","1","4/15/25",,1,0.038,28,,,"",,,"Sample","COL0723202507242025",,,2025-04-15,2025-07-23,2025-07-24,"28","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Cellon Creek-4","1","4/15/25",,1,0.027,20,,,"",,,"Sample","COL0723202507242025",,,2025-04-15,2025-07-23,2025-07-24,"20","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Little Santa Fe","2","5/27/25",,1,0.042,31,,,"",,,"Sample","COL0723202507242025",,,2025-05-27,2025-07-23,2025-07-24,"31","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Melrose Bay","2","5/27/25",,1,0.033,25,,,"",,,"Sample","COL0723202507242025",,,2025-05-27,2025-07-23,2025-07-24,"25","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Santa Fe","2","5/27/25",,1,0.032,24,,,"",,,"Sample","COL0723202507242025",,,2025-05-27,2025-07-23,2025-07-24,"24","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Santa Fe-barricade","1","5/27/25",,1,0.041,30,,,"",,,"Sample","COL0723202507242025",,,2025-05-27,2025-07-23,2025-07-24,"30","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Santa Fe-Blue Bayou","1","5/27/25",,1,0.031,23,,,"",,,"Sample","COL0723202507242025",,,2025-05-27,2025-07-23,2025-07-24,"23","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Santa Fe-canal mouth","1","5/27/25",,1,0.031,23,,,"",,,"Sample","COL0723202507242025",,,2025-05-27,2025-07-23,2025-07-24,"23","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Santa Fe-Painter Canal","1","5/27/25",,1,0.042,31,,,"",,,"Sample","COL0723202507242025",,,2025-05-27,2025-07-23,2025-07-24,"31","Florida Lakewatch","21FLKWAT"
"7/23/25",11:28:00,"EST","7/24/25",11:58:00,"EST","Alachua","Turkey Creek-1","1","4/15/25",,1,0.05,37,,,"",,,"Sample","COL0723202507242025",,,2025-04-15,2025-07-23,2025-07-24,"37","Florida Lakewatch","21FLKWAT"
