"Org_Analyte_Name","Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Tube_Number","Dilution","Abs","Result_Value(ug/L)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Comments","Sampling_Agency_Name","Project_ID"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Armistead","1","04/16/2024",993,1,0.045,"Result_Value(ug/L)",,,"I",,"I","Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Armistead","2","04/16/2024",994,1,0.051,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Armistead","3","04/16/2024",995,1,0.051,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Brant","1","04/29/2024",996,1,0.046,"Result_Value(ug/L)",,,"I",,"I","Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Brant","2","04/29/2024",997,1,0.044,"Result_Value(ug/L)",,,"I",,"I","Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Brant","3","04/29/2024",998,1,0.048,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/15/2024","9:00:00 AM","EDT","08/20/2024","8:21:00 AM","EDT","Hillsborough","Brant- special","1","07/24/2024",1094,1,0.041,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08152024B08192024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/15/2024","9:00:00 AM","EDT","08/20/2024","8:21:00 AM","EDT","Hillsborough","Brant- special","2","07/24/2024",1095,1,0.036,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08152024B08192024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/15/2024","9:00:00 AM","EDT","08/20/2024","8:21:00 AM","EDT","Hillsborough","Brant- special","3","07/24/2024",1096,1,0.038,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08152024B08192024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Breckenridge","1","04/20/2024",999,1,0.061,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Breckenridge","2","04/20/2024",1000,1,0.068,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Breckenridge","3","04/20/2024",1001,1,0.062,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Hillsborough","Breckenridge","1","05/31/2024",1380,1,0.044,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Hillsborough","Breckenridge","2","05/31/2024",1381,1,0.046,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Hillsborough","Breckenridge","3","05/31/2024",1387,1,0.045,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Carroll","1","04/14/2024",1002,1,0.029,"Result_Value(ug/L)",,,"I",,"I","Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Carroll","2","04/14/2024",1003,1,0.031,"Result_Value(ug/L)",,,"I",,"I","Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Carroll","3","04/14/2024",1004,1,0.032,"Result_Value(ug/L)",,,"I",,"I","Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Church","1","04/26/2024",1005,1,0.041,"Result_Value(ug/L)",,,"I",,"I","Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Church","2","04/26/2024",1006,1,0.04,"Result_Value(ug/L)",,,"I",,"I","Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Church","3","04/26/2024",1012,1,0.038,"Result_Value(ug/L)",,,"I",,"I","Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/22/2024","9:00:00 AM","EDT","08/26/2024","12:07:00 PM","EDT","Hillsborough","Church-special","1","08/20/2024",365,1,0.039,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08222024A0826-2024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/22/2024","9:00:00 AM","EDT","08/26/2024","12:07:00 PM","EDT","Hillsborough","Church-special","2","08/20/2024",366,1,0.038,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08222024A0826-2024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/22/2024","9:00:00 AM","EDT","08/26/2024","12:07:00 PM","EDT","Hillsborough","Church-special","3","08/20/2024",367,1,0.042,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08222024A0826-2024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Cooper","1","04/14/2024",1013,1,0.033,"Result_Value(ug/L)",,,"I",,"I","Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Cooper","2","04/14/2024",1014,1,0.031,"Result_Value(ug/L)",,,"I",,"I","Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Cooper","3","04/14/2024",1015,1,0.035,"Result_Value(ug/L)",,,"I",,"I","Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/31/2024","9:00:00 AM","EDT","11/05/2024","10:34:00 AM","EST","Hillsborough","Cooper","1","08/27/2024",496,1,0.052,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10312024B11052024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/31/2024","9:00:00 AM","EDT","11/05/2024","10:34:00 AM","EST","Hillsborough","Cooper","2","08/27/2024",497,1,0.08,"Result_Value(ug/L)",,,,,,"Sample","TP10312024B11052024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/31/2024","9:00:00 AM","EDT","11/05/2024","10:34:00 AM","EST","Hillsborough","Cooper","3","08/27/2024",498,1,0.066,"Result_Value(ug/L)",,,,,,"Sample","TP10312024B11052024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Crystal","1","04/21/2024",1016,1,0.093,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Crystal","2","04/21/2024",1017,1,0.081,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Crystal","3","04/21/2024",1018,1,0.099,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/17/2024","9:30:00 AM","EDT","07/24/2024","11:30:00 AM","EDT","Hillsborough","Cypress Creek-122-1","1","05/29/2024",654,1,0.166,"Result_Value(ug/L)",,,,,,"Sample","TP07172324B07242024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/09/2024","9:00:00 AM","EDT","08/14/2024","12:13:00 PM","EDT","Hillsborough","Cypress Creek-122-1","1","06/25/2024",112,1,0.168,"Result_Value(ug/L)",,,,,,"Sample","TP08092024B08142024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/17/2024","9:30:00 AM","EDT","07/24/2024","11:30:00 AM","EDT","Hillsborough","Cypress Creek-122-2","1","05/29/2024",655,1,0.168,"Result_Value(ug/L)",,,,,,"Sample","TP07172324B07242024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/09/2024","9:00:00 AM","EDT","08/14/2024","12:13:00 PM","EDT","Hillsborough","Cypress Creek-122-2","1","06/25/2024",113,1,0.163,"Result_Value(ug/L)",,,,,,"Sample","TP08092024B08142024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Dosson","1","04/01/2024",1019,1,0.119,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Dosson","2","04/01/2024",1020,1,0.082,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Dosson","3","04/01/2024",1021,1,0.095,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Estes","1","04/10/2024",1022,1,0.111,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Estes","2","04/10/2024",1023,1,0.088,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Estes","3","04/10/2024",1024,1,0.111,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Hobbs","1","04/28/2024",1025,1,0.054,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Hobbs","2","04/28/2024",1026,1,0.056,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Hobbs","3","04/28/2024",1027,1,0.059,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Hog Island","1","04/15/2024",1028,1,0.056,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Hog Island","2","04/15/2024",1029,1,0.062,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Hog Island","3","04/15/2024",1030,1,0.058,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","06/28/2024","11:09:00 AM","EDT","Hillsborough","Hog Island","4","04/15/2024",1031,1,0.058,"Result_Value(ug/L)",,,,,,"Sample","TP06272024A06282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Hillsborough","Island Ford","1","04/01/2024",1397,1,0.047,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Hillsborough","Island Ford","2","04/01/2024",1398,1,0.031,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Hillsborough","Island Ford","3","04/01/2024",1399,1,0.038,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/22/2024","9:00:00 AM","EDT","08/26/2024","12:07:00 PM","EDT","Hillsborough","James-special","1","08/20/2024",371,1,0.049,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08222024A0826-2024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/22/2024","9:00:00 AM","EDT","08/26/2024","12:07:00 PM","EDT","Hillsborough","James-special","2","08/20/2024",372,1,0.049,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08222024A0826-2024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/22/2024","9:00:00 AM","EDT","08/26/2024","12:07:00 PM","EDT","Hillsborough","James-special","3","08/20/2024",373,1,0.052,"Result_Value(ug/L)",,,,,,"Sample","TP08222024A0826-2024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Hillsborough","June","1","04/02/2024",1403,1,0.147,"Result_Value(ug/L)",,,,,,"Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Hillsborough","June","2","04/02/2024",1404,1,0.129,"Result_Value(ug/L)",,,,,,"Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Hillsborough","June","3","04/02/2024",1405,1,0.11,"Result_Value(ug/L)",,,,,,"Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/17/2024","9:30:00 AM","EDT","07/24/2024","11:30:00 AM","EDT","Hillsborough","LeClare","3","05/17/2024",674,1,0.097,"Result_Value(ug/L)",,,,,,"Sample","TP07172324B07242024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Hillsborough","Lykes Lane Pond","1","04/03/2024",1416,1,0.141,"Result_Value(ug/L)",,,,,,"Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Magdalene","2","04/25/2024",1043,1,0.038,"Result_Value(ug/L)",,,"QI","Q","I","Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Magdalene","3","04/25/2024",1044,1,0.044,"Result_Value(ug/L)",,,"I",,"I","Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/25/2024","9:00:00 AM","EDT","07/29/2024","11:43:00 AM","EDT","Hillsborough","Magdalene","1","06/28/2024",1089,1,0.044,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07252024B07292024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/25/2024","9:00:00 AM","EDT","07/29/2024","11:43:00 AM","EDT","Hillsborough","Magdalene","2","06/28/2024",1090,1,0.041,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07252024B07292024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/25/2024","9:00:00 AM","EDT","07/29/2024","11:43:00 AM","EDT","Hillsborough","Magdalene","3","06/28/2024",1091,1,0.038,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07252024B07292024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/15/2024","9:00:00 AM","EDT","08/20/2024","8:21:00 AM","EDT","Hillsborough","Mid","4","06/14/2024",1100,1,0.086,"Result_Value(ug/L)",,,,,,"Sample","TP08152024B08192024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/17/2024","9:00:00 AM","EDT","10/23/2024","10:34:00 AM","EDT","Hillsborough","Mid","1","07/14/2024",802,1,0.052,"Result_Value(ug/L)",,,,,,"Sample","TP10172024ATP10232024A",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/17/2024","9:00:00 AM","EDT","10/23/2024","10:34:00 AM","EDT","Hillsborough","Mid","2","07/14/2024",803,1,0.056,"Result_Value(ug/L)",,,,,,"Sample","TP10172024ATP10232024A",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/17/2024","9:00:00 AM","EDT","10/23/2024","10:34:00 AM","EDT","Hillsborough","Mid","3","07/14/2024",804,1,0.06,"Result_Value(ug/L)",,,,,,"Sample","TP10172024ATP10232024A",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/31/2024","9:00:00 AM","EDT","11/05/2024","10:34:00 AM","EST","Hillsborough","Mid","4","08/11/2024",508,1,0.06,"Result_Value(ug/L)",,,,,,"Sample","TP10312024B11052024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/17/2024","9:00:00 AM","EDT","10/23/2024","10:34:00 AM","EDT","Hillsborough","Mid-special","1","07/14/2024",805,1,0.064,"Result_Value(ug/L)",,,,,,"Sample","TP10172024ATP10232024A",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Newlands","1","04/25/2024",1045,1,0.193,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Newlands","2","04/25/2024",1046,1,0.208,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Newlands","3","04/25/2024",1047,1,0.182,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","North Pond","1","04/07/2024",1048,1,0.243,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","North Pond","2","04/07/2024",1049,1,0.248,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","North Pond","3","04/07/2024",1050,1,0.209,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/27/2024","9:00:00 AM","EDT","09/04/2024","10:16:00 AM","EDT","Hillsborough","Osceola- special","1","08/15/2024",1128,1,0.049,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08292024A09032024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/27/2024","9:00:00 AM","EDT","09/04/2024","10:16:00 AM","EDT","Hillsborough","Osceola- special","2","08/15/2024",1129,1,0.05,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08292024A09032024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/27/2024","9:00:00 AM","EDT","09/04/2024","10:16:00 AM","EDT","Hillsborough","Osceola- special","3","08/15/2024",1130,1,0.055,"Result_Value(ug/L)",,,,,,"Sample","TP08292024A09032024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Pine","1","04/20/2024",1057,1,0.062,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Pine","2","04/20/2024",1058,1,0.059,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Pine","3","04/20/2024",1059,1,0.056,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Platt","1","04/20/2024",1054,1,0.05,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Platt","2","04/20/2024",1055,1,0.054,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Platt","3","04/20/2024",1056,1,0.057,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Strawberry","1","04/28/2024",1060,1,0.07,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Strawberry","2","04/28/2024",1061,1,0.064,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","06/27/2024","9:00:00 AM","EDT","07/01/2024","11:01:00 AM","EDT","Hillsborough","Strawberry","3","04/28/2024",1067,1,0.053,"Result_Value(ug/L)",,,,,,"Sample","TP06272024B07022024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/15/2024","9:00:00 AM","EDT","08/20/2024","8:21:00 AM","EDT","Hillsborough","Strawberry- special","1","07/24/2024",1109,1,0.043,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08152024B08192024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/15/2024","9:00:00 AM","EDT","08/20/2024","8:21:00 AM","EDT","Hillsborough","Strawberry- special","2","07/24/2024",1110,1,0.049,"Result_Value(ug/L)",,,"I",,"I","Sample","TP08152024B08192024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/15/2024","9:00:00 AM","EDT","08/20/2024","8:21:00 AM","EDT","Hillsborough","Strawberry- special","3","07/24/2024",1111,1,0.054,"Result_Value(ug/L)",,,,,,"Sample","TP08152024B08192024",,"Florida Lakewatch","21FLKWAT"
