"Org_Analyte_Name","Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Tube_Number","Dilution","Abs","Result_Value(ug/L)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Comments","Sampling_Agency_Name","Project_ID"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Monroe","Cudjoe-10","1","08/01/2024",688,1,0.3326,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Monroe","Cudjoe-11","1","08/01/2024",689,1,0.4628,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Monroe","Cudjoe-12","1","08/01/2024",690,1,0.3368,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Monroe","Cudjoe-13","1","08/01/2024",691,1,0.3552,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Monroe","Cudjoe-3","1","08/01/2024",682,1,0.3327,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Monroe","Cudjoe-4","1","08/01/2024",683,1,0.3375,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Monroe","Cudjoe-5","1","08/01/2024",684,1,0.3231,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Monroe","Cudjoe-7","1","08/01/2024",685,1,0.3245,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Monroe","Cudjoe-8","1","08/01/2024",686,1,0.3434,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Monroe","Cudjoe-9","1","08/01/2024",687,1,0.3158,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Monroe","Stock Island-1","1","07/31/2024",588,1,0.0174,"Result_Value(ug/L)",,,"U",,,"Sample","TN10222024A10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/02/2024","9:00:00 AM","EDT","10/15/2024",,"EDT","Monroe","Stock Island-1","1","07/31/2024",,2,0.6475,"Result_Value(ug/L)",,"J",,,,"Sample","TN10022024A10152024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/04/2024","9:00:00 AM","EDT","10/15/2024",,"EDT","Monroe","Stock Island-1","1","07/31/2024",,2,0.6453,"Result_Value(ug/L)",,"J",,,,"Sample","TN1003202410152024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/02/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Monroe","Stock Island-2","1","07/31/2024",43,1,1.3661,"Result_Value(ug/L)",,,,,,"Sample","TN10022024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/02/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Monroe","Stock Island-3","1","07/31/2024",44,1,1.2627,"Result_Value(ug/L)",,,,,,"Sample","TN10022024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/02/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Monroe","Tarpon Basin-1","1","06/23/2024",33,1,0.3477,"Result_Value(ug/L)",,,,,,"Sample","TN10022024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/02/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Monroe","Tarpon Basin-2","1","06/23/2024",34,1,0.4521,"Result_Value(ug/L)",,,,,,"Sample","TN10022024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/02/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Monroe","Tom's Harbor-1","1","07/12/2024",36,1,0.2108,"Result_Value(ug/L)",,,,,,"Sample","TN10022024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/02/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Monroe","Tom's Harbor-1","1","07/26/2024",39,1,0.1058,"Result_Value(ug/L)",,,,,,"Sample","TN10022024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/13/2024","9:00:00 AM","EST","11/14/2024",,"EST","Monroe","Tom's Harbor-1","1","08/25/2024",638,1,0.2186,"Result_Value(ug/L)",,,,,,"Sample","TN11132024A11142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/02/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Monroe","Tom's Harbor-2","1","07/12/2024",37,1,0.2044,"Result_Value(ug/L)",,,,,,"Sample","TN10022024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/02/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Monroe","Tom's Harbor-2","1","07/26/2024",40,1,0.1034,"Result_Value(ug/L)",,,,,,"Sample","TN10022024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/13/2024","9:00:00 AM","EST","11/14/2024",,"EST","Monroe","Tom's Harbor-2","1","08/25/2024",639,1,0.2069,"Result_Value(ug/L)",,,,,,"Sample","TN11132024A11142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/02/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Monroe","Tom's Harbor-3","1","07/12/2024",38,1,0.2019,"Result_Value(ug/L)",,,,,,"Sample","TN10022024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/02/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Monroe","Tom's Harbor-3","1","07/26/2024",41,1,0.1241,"Result_Value(ug/L)",,,,,,"Sample","TN10022024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/13/2024","9:00:00 AM","EST","11/14/2024",,"EST","Monroe","Tom's Harbor-3","1","08/25/2024",640,1,0.1577,"Result_Value(ug/L)",,,,,,"Sample","TN11132024A11142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/26/2024",,"EDT","Okaloosa","Bass","1","05/31/2024",53,1,1.3489,"Result_Value(ug/L)",,,,,,"Sample","TN08202024A08262024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/26/2024",,"EDT","Okaloosa","Bass","2","05/31/2024",54,1,0.8339,"Result_Value(ug/L)",,,,,,"Sample","TN08202024A08262024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","08/27/2024","9:00:00 AM","EDT","08/30/2024",,"EDT","Okaloosa","Bass","1","07/31/2024",162,1,0.9581,"Result_Value(ug/L)",,,,,,"Sample","TN08272024A",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","08/27/2024","9:00:00 AM","EDT","08/30/2024",,"EDT","Okaloosa","Bass","2","07/31/2024",163,1,1.3985,"Result_Value(ug/L)",,,,,,"Sample","TN08272024A",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","08/29/2024","9:00:00 AM","EDT","09/04/2024",,"EDT","Okaloosa","CBA Destin-1","1","08/26/2024",1400,1,0.1697,"Result_Value(ug/L)",,,,,,"Sample","TN08292024A09042024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/29/2024","9:00:00 AM","EDT","09/04/2024",,"EDT","Okaloosa","CBA Destin-2","1","08/26/2024",1401,1,0.1762,"Result_Value(ug/L)",,,,,,"Sample","TN08292024A09042024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/29/2024","9:00:00 AM","EDT","09/04/2024",,"EDT","Okaloosa","CBA Destin-3","1","08/26/2024",1402,1,0.1493,"Result_Value(ug/L)",,,,,,"Sample","TN08292024A09042024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/29/2024","9:00:00 AM","EDT","09/04/2024",,"EDT","Okaloosa","CBA Destin-4","1","08/26/2024",1403,1,0.3399,"Result_Value(ug/L)",,,,,,"Sample","TN08292024A09042024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/26/2024",,"EDT","Okaloosa","CBA Ft. Walton Beach-9","1","05/24/2029",68,1,0.2246,"Result_Value(ug/L)",,,,,,"Sample","TN08202024A08262024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/27/2024","9:00:00 AM","EDT","08/30/2024",,"EDT","Okaloosa","CBA Niceville-1","1","05/21/2024",171,1,0.2467,"Result_Value(ug/L)",,,,,,"Sample","TN08272024A",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/22/2024","9:00:00 AM","EDT","08/28/2024",,"EDT","Okaloosa","CBA Niceville-1","1","06/14/2024",1227,1,0.3135,"Result_Value(ug/L)",,,,,,"Sample","TN08222024A08282024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/27/2024","9:00:00 AM","EDT","08/30/2024",,"EDT","Okaloosa","CBA Niceville-2","1","05/21/2024",172,1,0.3092,"Result_Value(ug/L)",,,,,,"Sample","TN08272024A",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/22/2024","9:00:00 AM","EDT","08/28/2024",,"EDT","Okaloosa","CBA Niceville-2","1","06/14/2024",1228,1,0.2783,"Result_Value(ug/L)",,,,,,"Sample","TN08222024A08282024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/27/2024","9:00:00 AM","EDT","08/30/2024",,"EDT","Okaloosa","CBA Niceville-3","1","05/21/2024",173,1,0.236,"Result_Value(ug/L)",,,,,,"Sample","TN08272024A",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/22/2024","9:00:00 AM","EDT","08/28/2024",,"EDT","Okaloosa","CBA Niceville-3","1","06/14/2024",1229,1,0.2772,"Result_Value(ug/L)",,,,,,"Sample","TN08222024A08282024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/27/2024","9:00:00 AM","EDT","08/30/2024",,"EDT","Okaloosa","CBA Niceville-4","1","05/21/2024",174,1,0.2689,"Result_Value(ug/L)",,,,,,"Sample","TN08272024A",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/22/2024","9:00:00 AM","EDT","08/28/2024",,"EDT","Okaloosa","CBA Niceville-4","1","06/14/2024",1230,1,0.3343,"Result_Value(ug/L)",,,,,,"Sample","TN08222024A08282024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","CBA Santa Rosa Sound-1","1","05/29/2024",111,1,0.2375,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","CBA Santa Rosa Sound-1","1","06/23/2024",114,1,0.2578,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","CBA Santa Rosa Sound-1","1","08/04/2024",117,1,0.3185,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","CBA Santa Rosa Sound-2","1","05/29/2024",112,1,0.2513,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","CBA Santa Rosa Sound-2","1","06/23/2024",115,1,0.2621,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","CBA Santa Rosa Sound-2","1","08/04/2024",118,1,0.2828,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","CBA Santa Rosa Sound-3","1","05/29/2024",113,1,0.2232,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","CBA Santa Rosa Sound-3","1","06/23/2024",116,1,0.264,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","CBA Santa Rosa Sound-3","1","08/04/2024",119,1,0.2824,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/27/2024","9:00:00 AM","EDT","08/30/2024",,"EDT","Okaloosa","CBA TKY-1","1","05/31/2024",197,1,0.5447,"Result_Value(ug/L)",,,,,,"Sample","TN08272024A",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/27/2024","9:00:00 AM","EDT","08/30/2024",,"EDT","Okaloosa","CBA TKY-2","1","05/31/2024",198,1,0.1337,"Result_Value(ug/L)",,,,,,"Sample","TN08272024A",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/27/2024","9:00:00 AM","EDT","08/30/2024",,"EDT","Okaloosa","CBA TKY-3","1","05/31/2024",199,1,0.2003,"Result_Value(ug/L)",,,,,,"Sample","TN08272024A",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","Roberts","1","07/12/2024",133,1,0.1541,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","Roberts","2","07/12/2024",134,1,0.199,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","Roberts","3","07/12/2024",135,1,0.1823,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","Roberts","1","08/01/2024",136,1,0.1811,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","Roberts","2","08/01/2024",137,1,0.179,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/27/2024",,"EDT","Okaloosa","Roberts","3","08/01/2024",138,1,0.1658,"Result_Value(ug/L)",,,,,,"Sample","TN08202024B08272024",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/27/2024","9:00:00 AM","EDT","08/30/2024",,"EDT","Okaloosa","Swift Creek-1","1","05/14/2024",180,1,0.213,"Result_Value(ug/L)",,,,,,"Sample","TN08272024A",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/27/2024","9:00:00 AM","EDT","08/30/2024",,"EDT","Okaloosa","Swift Creek-2","1","05/14/2024",181,1,0.2234,"Result_Value(ug/L)",,,,,,"Sample","TN08272024A",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/27/2024","9:00:00 AM","EDT","08/30/2024",,"EDT","Okaloosa","Swift Creek-3","1","05/14/2024",187,1,0.3364,"Result_Value(ug/L)",,,,,,"Sample","TN08272024A",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","08/27/2024","9:00:00 AM","EDT","08/30/2024",,"EDT","Okaloosa","Swift Creek-4","1","05/22/2024",188,1,0.2603,"Result_Value(ug/L)",,,,,,"Sample","TN08272024A",,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Baldwin","1","08/10/2024",695,1,0.4648,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Baldwin","2","08/10/2024",696,1,0.4685,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Baldwin","3","08/10/2024",697,1,0.4544,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/25/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Orange","Cane","1","07/31/2024",403,1,0.5731,"Result_Value(ug/L)",,,,,,"Sample","TN09252024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/25/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Orange","Cane","2","07/31/2024",404,1,0.4014,"Result_Value(ug/L)",,,,,,"Sample","TN09252024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/25/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Orange","Cane","3","07/31/2024",405,1,0.3832,"Result_Value(ug/L)",,,,,,"Sample","TN09252024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Cane","1","08/13/2024",698,1,0.4418,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Cane","2","08/13/2024",699,1,0.4501,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Cane","3","08/13/2024",700,1,0.4463,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Cherokee","1","08/23/2024",701,1,0.7417,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Cherokee","2","08/23/2024",707,1,0.7297,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Cherokee","3","08/23/2024",708,1,0.7214,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/25/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Orange","Claire","1","07/18/2024",413,1,0.4669,"Result_Value(ug/L)",,,,,,"Sample","TN09252024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/25/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Orange","Claire","2","07/18/2024",414,1,0.4694,"Result_Value(ug/L)",,,,,,"Sample","TN09252024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/25/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Orange","Claire","3","07/18/2024",415,1,0.4714,"Result_Value(ug/L)",,,,,,"Sample","TN09252024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Claire","1","08/28/2024",709,1,0.4612,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Claire","2","08/28/2024",710,1,0.4473,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Claire","3","08/28/2024",711,1,0.4875,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/25/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Orange","Clear","1","07/29/2024",416,1,0.5486,"Result_Value(ug/L)",,,,,,"Sample","TN09252024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/25/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Orange","Clear","2","07/29/2024",417,1,0.547,"Result_Value(ug/L)",,,,,,"Sample","TN09252024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/25/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Orange","Clear","3","07/29/2024",418,1,0.5301,"Result_Value(ug/L)",,,,,,"Sample","TN09252024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Clear","1","08/18/2024",712,1,0.5761,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Clear","2","08/18/2024",713,1,0.5862,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Clear","3","08/18/2024",714,1,0.6035,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/13/2024","9:00:00 AM","EST","11/14/2024",,"EST","Orange","Conway North","1","08/03/2024",658,1,0.414,"Result_Value(ug/L)",,,,,,"Sample","TN11132024A11142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/13/2024","9:00:00 AM","EST","11/14/2024",,"EST","Orange","Conway North","2","08/03/2024",659,1,0.4265,"Result_Value(ug/L)",,,,,,"Sample","TN11132024A11142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/13/2024","9:00:00 AM","EST","11/14/2024",,"EST","Orange","Conway North","3","08/03/2024",660,1,0.3739,"Result_Value(ug/L)",,,,,,"Sample","TN11132024A11142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/30/2024","9:00:00 AM","EDT","08/02/2024",,"EDT","Orange","Conway South","1","02/25/2024",1153,1,0.3744,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN07302024A08022024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/30/2024","9:00:00 AM","EDT","08/02/2024",,"EDT","Orange","Conway South","2","02/25/2024",1154,1,0.3734,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN07302024A08022024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/30/2024","9:00:00 AM","EDT","08/02/2024",,"EDT","Orange","Conway South","3","02/25/2024",1155,1,0.3808,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN07302024A08022024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/13/2024","9:00:00 AM","EST","11/14/2024",,"EST","Orange","Cypress","1","08/25/2024",661,1,0.932,"Result_Value(ug/L)",,,,,,"Sample","TN11132024A11142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/13/2024","9:00:00 AM","EST","11/14/2024",,"EST","Orange","Cypress","2","08/25/2024",662,1,0.9246,"Result_Value(ug/L)",,,,,,"Sample","TN11132024A11142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/13/2024","9:00:00 AM","EST","11/14/2024",,"EST","Orange","Cypress","3","08/25/2024",663,1,0.9141,"Result_Value(ug/L)",,,,,,"Sample","TN11132024A11142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Davis","1","08/23/2024",715,1,0.735,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Davis","2","08/23/2024",716,1,0.7621,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/25/2024","9:00:00 AM","EDT","10/31/2024",,"EDT","Orange","Davis","3","08/23/2024",717,1,0.7577,"Result_Value(ug/L)",,,,,,"Sample","TN10252024A10312024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/25/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Orange","Down","1","06/07/2024",419,1,0.3973,"Result_Value(ug/L)",,,,,,"Sample","TN09252024A10082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/25/2024","9:00:00 AM","EDT","10/08/2024",,"EDT","Orange","Down","2","06/07/2024",420,1,0.3793,"Result_Value(ug/L)",,,,,,"Sample","TN09252024A10082024",,"Florida Lakewatch","21FLKWAT"
