"Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Activity_Start_Time","Activity_Time_Zone","Vol Filtered (L)","Ethanol (ml)","Tube #","750","664","647","630","750 (HCL)","665 (HCL)","Result_Value(ug/L)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Study","Comments","StartDate","PrepDate","AnDate","Value_Qualifier","Sampling_Agency_Name","Project_ID"
,,,"09/23/2025",12:00:00,"EST",,,"MBLK1",,,,1,8,1,-0.001,-0.001,0,-0.001,0,0,1,,,"QTI","Q","TI","QAQC","CHLU0922202509232025",,,,,2025-09-23,"QU","Florida Lakewatch","21FLKWAT"
,,,"09/23/2025",12:00:00,"EST",,,"CCV1",,,,0.008,8,22,0.003,0.024,0.009,0.003,0.001,0.012,239,,,"",,,"QAQC","CHLU0922202509232025",,,,,2025-09-23,,"Florida Lakewatch","21FLKWAT"
,,,"09/23/2025",12:00:00,"EST",,,"MLBK2",,,,1,8,23,0.005,0.007,0.008,0.005,0.005,0.005,1,,,"TI",,"TI","QAQC","CHLU0922202509232025",,,,,2025-09-23,"U","Florida Lakewatch","21FLKWAT"
"06/15/2025",10:28:00,"CST","09/23/2025",12:00:00,"EST","Bay","Lynn Haven Bayou","1","06/13/2025",10:32:59,"CST",0.7,8,31,0.006,0.019,0.011,0.006,0.005,0.014,2,,,"",,,"Sample","CHLU0922202509232025",,,2025-06-13,2025-06-15,2025-09-23,,"ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
,,,"09/23/2025",12:00:00,"EST",,,"CCV2",,,,0.008,8,44,0.002,0.022,0.008,0.002,0.004,0.016,227,,,"",,,"QAQC","CHLU0922202509232025",,,,,2025-09-23,,"Florida Lakewatch","21FLKWAT"
,,,"09/23/2025",12:00:00,"EST",,,"MLBK3",,,,1,8,45,0.008,0.01,0.01,0.008,0.008,0.008,1,,,"TI",,"TI","QAQC","CHLU0922202509232025",,,,,2025-09-23,"U","Florida Lakewatch","21FLKWAT"
,,,"09/23/2025",12:00:00,"EST",,,"CCV3",,,,0.008,8,66,0.006,0.026,0.012,0.006,0.002,0.014,227,,,"",,,"QAQC","CHLU0922202509232025",,,,,2025-09-23,,"Florida Lakewatch","21FLKWAT"
,,,"09/23/2025",12:00:00,"EST",,,"MLBK4",,,,1,8,67,0.007,0.01,0.011,0.007,0.007,0.007,1,,,"TI",,"TI","QAQC","CHLU0922202509232025",,,,,2025-09-23,"U","Florida Lakewatch","21FLKWAT"
,,,"09/23/2025",12:00:00,"EST",,,"CCV4",,,,0.008,8,72,0.007,0.026,0.012,0.007,0.005,0.017,217,,,"Q","Q",,"Sample","CHLU0922202509232025",,,,,2025-09-23,"Q","Florida Lakewatch","21FLKWAT"
,,,"09/23/2025",12:00:00,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0922202509232025",,,,,2025-09-23,"U","Florida Lakewatch","21FLKWAT"
,,,"09/23/2025",12:00:00,"EST",,,"MLBK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0922202509232025",,,,,2025-09-23,"U","Florida Lakewatch","21FLKWAT"
,,,"09/23/2025",12:00:00,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU0922202509232025",,,,,2025-09-23,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",09:29:59,"EST",,,"MBLK1",,,,1,8,1,0.003,0.003,0.004,0.003,0.002,0.002,1,,,"QTI","Q","TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"QU","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",09:29:59,"EST",,,"CCV1",,,,0.008,8,22,0.004,0.021,0.009,0.004,0,0.011,193,,,"",,,"QAQC","CHLU0925202509262025",,,,,2025-09-26,,"Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",09:29:59,"EST",,,"MLBK2",,,,1,8,23,0.003,0.004,0.004,0.003,0.003,0.003,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",09:29:59,"EST",,,"CCV2",,,,0.008,8,26,0.003,0.02,0.008,0.003,0.001,0.012,193,,,"Q","Q",,"Sample","CHLU0925202509262025",,,,,2025-09-26,"Q","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",09:29:59,"EST",,,"CCV2",,,,0.008,8,44,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",09:29:59,"EST",,,"MLBK3",,,,1,8,45,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",09:29:59,"EST",,,"CCV3",,,,0.008,8,66,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",09:29:59,"EST",,,"MLBK4",,,,1,8,67,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,73,,,,,,,1,,,"QTI","Q","TI","Sample","CHLU0925202509262025",,,,,2025-09-26,"QU","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",09:29:59,"EST",,,"MLBK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",09:29:59,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",12:00:00,"EST",,,"MBLK1",,,,1,8,1,0.002,0.001,0.002,0.002,0.002,0.001,1,,,"QTI","Q","TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"QU","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",12:00:00,"EST",,,"CCV1",,,,0.008,8,22,0.006,0.022,0.01,0.006,0.006,0.015,183,,,"",,,"QAQC","CHLU0925202509262025",,,,,2025-09-26,,"Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",12:00:00,"EST",,,"MLBK2",,,,1,8,23,0.002,0.003,0.003,0.002,0.002,0.002,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",12:00:00,"EST",,,"CCV2",,,,0.008,8,44,0.006,0.022,0.011,0.006,0.007,0.017,182,,,"",,,"QAQC","CHLU0925202509262025",,,,,2025-09-26,,"Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",12:00:00,"EST",,,"MLBK3",,,,1,8,45,0.005,0.005,0.006,0.005,0.005,0.005,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",12:00:00,"EST",,,"CCV3",,,,0.008,8,66,0.006,0.022,0.011,0.006,0.004,0.014,182,,,"",,,"QAQC","CHLU0925202509262025",,,,,2025-09-26,,"Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",12:00:00,"EST",,,"MLBK4",,,,1,8,67,0.005,0.006,0.006,0.005,0.005,0.005,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",12:00:00,"EST",,,"CCV4",,,,0.008,8,72,0.005,0.021,0.01,0.005,0.005,0.015,182,,,"Q","Q",,"Sample","CHLU0925202509262025",,,,,2025-09-26,"Q","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",12:00:00,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",12:00:00,"EST",,,"MLBK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",12:00:00,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",14:29:59,"EST",,,"MBLK1",,,,1,8,1,0.004,0.003,0.004,0.004,0.003,0.003,1,,,"QTI","Q","TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"QU","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",14:29:59,"EST",,,"CCV1",,,,0.008,8,22,0.004,0.021,0.01,0.004,0.007,0.017,192,,,"",,,"QAQC","CHLU0925202509262025",,,,,2025-09-26,,"Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",14:29:59,"EST",,,"MLBK2",,,,1,8,23,0.008,0.009,0.009,0.008,0.007,0.008,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
"05/14/2025",12:55:00,"EST","09/26/2025",14:29:59,"EST","Putnam"," Rosa","1","05/14/2025",12:34:00,"EST",0.3,8,43,0.005,0.011,0.008,0.005,0.006,0.011,2,,,"",,,"Sample","CHLU0925202509262025",,,2025-05-14,2025-05-14,2025-09-26,,"Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",14:29:59,"EST",,,"CCV2",,,,0.008,8,44,0.002,0.018,0.007,0.002,0.007,0.017,182,,,"",,,"QAQC","CHLU0925202509262025",,,,,2025-09-26,,"Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",14:29:59,"EST",,,"MLBK3",,,,1,8,45,0.002,0.003,0.003,0.002,0.002,0.002,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
"05/14/2025",12:59:59,"EST","09/26/2025",14:29:59,"EST","Putnam"," Rosa","2","05/14/2025",12:40:00,"EST",0.3,8,46,0.002,0.007,0.005,0.002,0.003,0.006,1,,,"U",,"U","Sample","CHLU0925202509262025",,,2025-05-14,2025-05-14,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
"05/14/2025",13:03:59,"EST","09/26/2025",14:29:59,"EST","Putnam"," Rosa","3","05/14/2025",12:45:00,"EST",0.3,8,47,0.005,0.01,0.008,0.005,0.002,0.006,1,,,"U",,"U","Sample","CHLU0925202509262025",,,2025-05-14,2025-05-14,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
"06/10/2025",13:09:00,"EST","09/26/2025",14:29:59,"EST","Putnam"," Rosa","1","06/10/2025",12:37:00,"EST",0.35,8,48,0.002,0.008,0.005,0.002,0.002,0.004,2,,,"",,,"Sample","CHLU0925202509262025",,,2025-06-10,2025-06-10,2025-09-26,,"Florida Lakewatch","21FLKWAT"
"06/10/2025",13:13:00,"EST","09/26/2025",14:29:59,"EST","Putnam"," Rosa","2","06/10/2025",12:44:00,"EST",0.3,8,49,0.002,0.005,0.003,0.002,0.002,0.002,1,,,"U",,"U","Sample","CHLU0925202509262025",,,2025-06-10,2025-06-10,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
"06/10/2025",13:17:00,"EST","09/26/2025",14:29:59,"EST","Putnam"," Rosa","3","06/10/2025",12:51:00,"EST",0.3,8,50,0.006,0.009,0.007,0.006,0.005,0.008,1,,,"U",,"U","Sample","CHLU0925202509262025",,,2025-06-10,2025-06-10,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",14:29:59,"EST",,,"CCV3",,,,0.008,8,66,0.005,0.021,0.01,0.005,0.009,0.018,182,,,"",,,"QAQC","CHLU0925202509262025",,,,,2025-09-26,,"Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",14:29:59,"EST",,,"MLBK4",,,,1,8,67,0.006,0.007,0.007,0.006,0.006,0.007,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",14:29:59,"EST",,,"CCV4",,,,0.008,8,71,0.001,0.017,0.006,0.001,0.003,0.012,182,,,"Q","Q",,"Sample","CHLU0925202509262025",,,,,2025-09-26,"Q","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",14:29:59,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",14:29:59,"EST",,,"MLBK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"09/26/2025",14:29:59,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,,"TI",,"TI","QAQC","CHLU0925202509262025",,,,,2025-09-26,"U","Florida Lakewatch","21FLKWAT"
,,,"10/10/2025",10:00:00,"EST",,,"MBLK1",,,,1,8,1,0.002,0.002,0.002,0.003,0.001,0.001,1,,,"QTI","Q","TI","QAQC","CHLU1009202510102025",,,,,2025-10-10,"QU","Florida Lakewatch","21FLKWAT"
"06/07/2025",13:40:00,"EST","10/10/2025",10:00:00,"EST","Pinellas","Jungle Outlet","2","06/07/2025",12:50:00,"EST",0.5,8,17,0.006,0.421,0.174,0.107,0.006,0.275,74,,"J","",,,"Sample","CHLU1009202510102025",,,2025-06-07,2025-06-07,2025-10-10,,"Florida Lakewatch","21FLKWAT"
,,,"10/10/2025",10:00:00,"EST",,,"CCV1",,,,0.008,8,22,0,0.017,0.005,0.005,0.002,0.012,193,,"J","",,,"QAQC","CHLU1009202510102025",,,,,2025-10-10,,"Florida Lakewatch","21FLKWAT"
,,,"10/10/2025",10:00:00,"EST",,,"MLBK2",,,,1,8,23,0.002,0.008,0.006,0.006,0.002,0.008,1,,,"U",,"U","QAQC","CHLU1009202510102025",,,,,2025-10-10,"U","Florida Lakewatch","21FLKWAT"
,,,"10/10/2025",10:00:00,"EST",,,"CCV2",,,,0.008,8,38,0.003,0.019,0.008,0.007,0.004,0.014,182,,"J","Q","Q",,"Sample","CHLU1009202510102025",,,,,2025-10-10,"Q","Florida Lakewatch","21FLKWAT"
,,,"10/10/2025",10:00:00,"EST",,,"CCV2",,,,0.008,8,44,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1009202510102025",,,,,2025-10-10,"U","Florida Lakewatch","21FLKWAT"
,,,"10/10/2025",10:00:00,"EST",,,"MLBK3",,,,1,8,45,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1009202510102025",,,,,2025-10-10,"U","Florida Lakewatch","21FLKWAT"
,,,"10/10/2025",10:00:00,"EST",,,"CCV3",,,,0.008,8,66,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1009202510102025",,,,,2025-10-10,"U","Florida Lakewatch","21FLKWAT"
,,,"10/10/2025",10:00:00,"EST",,,"MLBK4",,,,1,8,67,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1009202510102025",,,,,2025-10-10,"U","Florida Lakewatch","21FLKWAT"
,,,"10/10/2025",10:00:00,"EST",,,"CCV4",,,,0.008,8,73,,,,,,,1,,"J","QTI","Q","TI","Sample","CHLU1009202510102025",,,,,2025-10-10,"QU","Florida Lakewatch","21FLKWAT"
,,,"10/10/2025",10:00:00,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1009202510102025",,,,,2025-10-10,"U","Florida Lakewatch","21FLKWAT"
,,,"10/10/2025",10:00:00,"EST",,,"MLBK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1009202510102025",,,,,2025-10-10,"U","Florida Lakewatch","21FLKWAT"
,,,"10/10/2025",10:00:00,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1009202510102025",,,,,2025-10-10,"U","Florida Lakewatch","21FLKWAT"
,,,"10/14/2025",09:29:59,"EST",,,"MBLK1",,,,1,8,1,0.001,0.001,0.002,0.002,0.001,0.001,1,,,"QTI","Q","TI","QAQC","CHLU1013202510142025",,,,,2025-10-14,"QU","Florida Lakewatch","21FLKWAT"
,,,"10/14/2025",09:29:59,"EST",,,"CCV1",,,,0.008,8,22,0.004,0.019,0.007,0.007,0.003,0.013,173,,,"",,,"QAQC","CHLU1013202510142025",,,,,2025-10-14,,"Florida Lakewatch","21FLKWAT"
,,,"10/14/2025",09:29:59,"EST",,,"MLBK2",,,,1,8,23,0.005,0.008,0.008,0.009,0.005,0.008,1,,,"TI",,"TI","QAQC","CHLU1013202510142025",,,,,2025-10-14,"U","Florida Lakewatch","21FLKWAT"
,,,"10/14/2025",09:29:59,"EST",,,"CCV2",,,,0.008,8,43,0.008,0.022,0.01,0.009,0.003,0.013,163,,,"Q","Q",,"Sample","CHLU1013202510142025",,,,,2025-10-14,"Q","Florida Lakewatch","21FLKWAT"
,,,"10/14/2025",09:29:59,"EST",,,,,,,,8,44,,,,,,,,,,"",,,"QAQC","CHLU1013202510142025",,,,,2025-10-14,,"Florida Lakewatch","21FLKWAT"
,,,"10/14/2025",09:29:59,"EST",,,,,,,,8,45,,,,,,,,,,"",,,"QAQC","CHLU1013202510142025",,,,,2025-10-14,,"Florida Lakewatch","21FLKWAT"
,,,"10/14/2025",09:29:59,"EST",,,"CCV3",,,,0.008,8,66,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1013202510142025",,,,,2025-10-14,"U","Florida Lakewatch","21FLKWAT"
,,,"10/14/2025",09:29:59,"EST",,,"MLBK4",,,,1,8,67,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1013202510142025",,,,,2025-10-14,"U","Florida Lakewatch","21FLKWAT"
,,,"10/14/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,73,,,,,,,1,,,"QTI","Q","TI","Sample","CHLU1013202510142025",,,,,2025-10-14,"QU","Florida Lakewatch","21FLKWAT"
,,,"10/14/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1013202510142025",,,,,2025-10-14,"U","Florida Lakewatch","21FLKWAT"
,,,"10/14/2025",09:29:59,"EST",,,"MLBK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1013202510142025",,,,,2025-10-14,"U","Florida Lakewatch","21FLKWAT"
,,,"10/14/2025",09:29:59,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1013202510142025",,,,,2025-10-14,"U","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",11:30:00,"EST",,,"MBLK1",,,,1,8,1,0.003,0.003,0.004,0.004,0.003,0.003,1,,,"QTI","Q","TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"QU","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",11:30:00,"EST",,,"CCV1",,,,0.008,8,22,0.001,0.017,0.006,0.005,-0.001,0.009,182,,,"",,,"QAQC","CHLU1023202510242025",,,,,2025-10-24,,"Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",11:30:00,"EST",,,"MLBK2",,,,1,8,23,0.005,0.005,0.005,0.005,0.005,0.004,1,,,"TI",,"TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"U","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",11:30:00,"EST",,,"CCV2",,,,0.008,8,44,0.001,0.016,0.005,0.005,-0.002,0.007,171,,,"",,,"QAQC","CHLU1023202510242025",,,,,2025-10-24,,"Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",11:30:00,"EST",,,"MLBK3",,,,1,8,45,0.005,0.007,0.007,0.007,0.005,0.005,1,,,"TI",,"TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"U","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",11:30:00,"EST",,,"CCV3",,,,0.008,8,66,0.002,0.018,0.007,0.006,0.003,0.012,182,,,"",,,"QAQC","CHLU1023202510242025",,,,,2025-10-24,,"Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",11:30:00,"EST",,,"MLBK4",,,,1,8,67,0.002,0.005,0.004,0.004,0.002,0.003,1,,,"TI",,"TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"U","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",11:30:00,"EST",,,"CCV4",,,,0.008,8,73,0.003,0.019,0.008,0.007,0,0.01,182,,,"Q","Q",,"Sample","CHLU1023202510242025",,,,,2025-10-24,"Q","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",11:30:00,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"U","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",11:30:00,"EST",,,"MLBK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"U","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",11:30:00,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"U","Florida Lakewatch","21FLKWAT"
,,,"10/29/2025",11:30:00,"EST",,,"MBLK1",,,,1,8,1,0.003,0.003,0.003,0.003,0.003,0.003,1,,,"QTI","Q","TI","QAQC","CHLU1027202510292025",,,,,2025-10-29,"QU","Florida Lakewatch","21FLKWAT"
,,,"10/29/2025",11:30:00,"EST",,,"CCV1",,,,0.008,8,22,0.003,0.019,0.007,0.007,0.005,0.015,183,,,"",,,"QAQC","CHLU1027202510292025",,,,,2025-10-29,,"Florida Lakewatch","21FLKWAT"
,,,"10/29/2025",11:30:00,"EST",,,"MBLK2",,,,1,8,23,0.005,0.008,0.008,0.008,0.005,0.006,1,,,"TI",,"TI","QAQC","CHLU1027202510292025",,,,,2025-10-29,"U","Florida Lakewatch","21FLKWAT"
,,,"10/29/2025",11:30:00,"EST",,,"CCV2",,,,0.008,8,44,0.007,0.022,0.011,0.01,0.001,0.011,171,,,"",,,"QAQC","CHLU1027202510292025",,,,,2025-10-29,,"Florida Lakewatch","21FLKWAT"
,,,"10/29/2025",11:30:00,"EST",,,"MBLK3",,,,1,8,45,0.003,0.005,0.004,0.004,0.003,0.004,1,,,"TI",,"TI","QAQC","CHLU1027202510292025",,,,,2025-10-29,"U","Florida Lakewatch","21FLKWAT"
,,,"10/29/2025",11:30:00,"EST",,,"CCV3",,,,0.008,8,66,0.005,0.021,0.01,0.009,0,0.01,182,,,"",,,"QAQC","CHLU1027202510292025",,,,,2025-10-29,,"Florida Lakewatch","21FLKWAT"
,,,"10/29/2025",11:30:00,"EST",,,"MBLK4",,,,1,8,67,0,0.002,0.002,0.002,0,0.001,1,,,"TI",,"TI","QAQC","CHLU1027202510292025",,,,,2025-10-29,"U","Florida Lakewatch","21FLKWAT"
,,,"10/29/2025",11:30:00,"EST",,,"CCV4",,,,0.008,8,72,-0.002,0.013,0.003,0.002,0,0.009,170,,,"Q","Q",,"Sample","CHLU1027202510292025",,,,,2025-10-29,"Q","Florida Lakewatch","21FLKWAT"
,,,"10/29/2025",11:30:00,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1027202510292025",,,,,2025-10-29,"U","Florida Lakewatch","21FLKWAT"
,,,"10/29/2025",11:30:00,"EST",,,"MBLK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1027202510292025",,"missing data sheets",,,2025-10-29,"U","Florida Lakewatch","21FLKWAT"
,,,"10/29/2025",11:30:00,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1027202510292025",,,,,2025-10-29,"U","Florida Lakewatch","21FLKWAT"
,,,"10/30/2025",13:00:00,"EST",,,"MBLK1",,,,1,8,1,0.002,0.003,0.003,0.003,0.002,0.002,1,,,"QTI","Q","TI","QAQC","CHLU1029202510302025",,,,,2025-10-30,"QU","Florida Lakewatch","21FLKWAT"
,,,"10/30/2025",13:00:00,"EST",,,"CCV1",,,,0.008,8,22,0.001,0.019,0.007,0.006,0,0.013,204,,,"",,,"QAQC","CHLU1029202510302025",,,,,2025-10-30,,"Florida Lakewatch","21FLKWAT"
,,,"10/30/2025",13:00:00,"EST",,,"MBLK2",,,,1,8,23,0.004,0.004,0.004,0.004,0.004,0.004,1,,,"TI",,"TI","QAQC","CHLU1029202510302025",,,,,2025-10-30,"U","Florida Lakewatch","21FLKWAT"
"08/20/2025",15:36:00,"EST","10/30/2025",13:00:00,"EST","Pasco","Blanton","4","08/20/2025",14:22:00,"EST",0.2,8,37,0.009,0.079,0.033,0.026,0.007,0.054,32,,,"",,,"Sample","CHLU1029202510302025",,,2025-08-20,2025-08-20,2025-10-30,,"Florida Lakewatch","21FLKWAT"
"09/17/2025",15:30:00,"EST","10/30/2025",13:00:00,"EST","Pasco","Blanton","4","09/17/2025",14:18:00,"EST",0.2,8,41,0.003,0.058,0.022,0.017,0.001,0.038,25,,,"",,,"Sample","CHLU1029202510302025",,,2025-09-17,2025-09-17,2025-10-30,,"Florida Lakewatch","21FLKWAT"
,,,"10/30/2025",13:00:00,"EST",,,"CCV2",,,,0.008,8,44,-0.002,0.013,0.003,0.002,0.001,0.01,170,,,"",,,"QAQC","CHLU1029202510302025",,,,,2025-10-30,,"Florida Lakewatch","21FLKWAT"
,,,"10/30/2025",13:00:00,"EST",,,"MBLK3",,,,1,8,45,0.001,0.003,0.002,0.003,0.001,0.002,1,,,"TI",,"TI","QAQC","CHLU1029202510302025",,,,,2025-10-30,"U","Florida Lakewatch","21FLKWAT"
,,,"10/30/2025",13:00:00,"EST",,,"CCV3",,,,0.008,8,66,0.001,0.017,0.006,0.005,0.002,0.012,182,,,"",,,"QAQC","CHLU1029202510302025",,,,,2025-10-30,,"Florida Lakewatch","21FLKWAT"
,,,"10/30/2025",13:00:00,"EST",,,"MBLK4",,,,1,8,67,0.004,0.007,0.007,0.007,0.003,0.006,1,,,"TI",,"TI","QAQC","CHLU1029202510302025",,,,,2025-10-30,"U","Florida Lakewatch","21FLKWAT"
,,,"10/30/2025",13:00:00,"EST",,,"CCV4",,,,0.008,8,73,0.001,0.016,0.006,0.005,0.003,0.013,170,,,"Q","Q",,"Sample","CHLU1029202510302025",,,,,2025-10-30,"Q","Florida Lakewatch","21FLKWAT"
,,,"10/30/2025",13:00:00,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1029202510302025",,,,,2025-10-30,"U","Florida Lakewatch","21FLKWAT"
,,,"10/30/2025",13:00:00,"EST",,,"MBLK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1029202510302025",,"missing data sheets",,,2025-10-30,"U","Florida Lakewatch","21FLKWAT"
,,,"10/30/2025",13:00:00,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1029202510302025",,,,,2025-10-30,"U","Florida Lakewatch","21FLKWAT"
