Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Total Depth,Total Depth Unit,Analysis Method,Sample Fraction,Preparation Date,Preparation Time,Preparation Time Zone,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity Start Date,Activity Start Time,Activity Time Zone,Org Result Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value Qualifier,Result Comments,Result Value Type Name,Dilution
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/4/24,,EST,1/12/24,10:00:00 AM,EST,Putnam,McCloud,2,1/4/24,9:01:00 AM,EST,7,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/4/24,,EST,1/12/24,10:00:00 AM,EST,Putnam,McCloud,3,1/4/24,9:09:00 AM,EST,10,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,,EST,1/12/24,10:00:00 AM,EST,Putnam,Ross,1,11/29/23,11:58:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,,EST,1/12/24,10:00:00 AM,EST,Putnam,Ross,2,11/29/23,12:08:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,,EST,1/12/24,10:00:00 AM,EST,Putnam,Ross,3,11/29/23,12:18:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/5/24,,EST,1/12/24,10:00:00 AM,EST,Putnam,Ross,1,1/4/24,3:00:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/5/24,,EST,1/12/24,10:00:00 AM,EST,Putnam,Ross,2,1/4/24,3:08:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/5/24,,EST,1/12/24,10:00:00 AM,EST,Putnam,Ross,3,1/4/24,3:14:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,,EST,1/12/24,10:00:00 AM,EST,Putnam,Rowan,1,11/29/23,10:36:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,,EST,1/12/24,10:00:00 AM,EST,Putnam,Rowan,2,11/29/23,10:26:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,,EST,1/12/24,10:00:00 AM,EST,Putnam,Rowan,3,11/29/23,10:46:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/5/24,,EST,1/12/24,10:00:00 AM,EST,Putnam,Rowan,1,1/4/24,12:06:00 PM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/5/24,,EST,1/12/24,10:00:00 AM,EST,Putnam,Rowan,2,1/4/24,12:00:00 PM,EST,7,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/5/24,,EST,1/12/24,10:00:00 AM,EST,Putnam,Rowan,3,1/4/24,11:47:00 AM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,,EST,1/12/24,10:00:00 AM,EST,Putnam,Suggs,1,11/29/23,1:34:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,,EST,1/12/24,10:00:00 AM,EST,Putnam,Suggs,2,11/29/23,1:44:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,,EST,1/12/24,10:00:00 AM,EST,Putnam,Suggs,3,11/29/23,1:57:00 PM,EST,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/5/24,,EST,1/12/24,10:00:00 AM,EST,Putnam,Suggs,1,1/4/24,3:46:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/5/24,,EST,1/12/24,10:00:00 AM,EST,Putnam,Suggs,2,1/4/24,3:58:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/5/24,,EST,1/12/24,10:00:00 AM,EST,Putnam,Suggs,3,1/4/24,4:08:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/15/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River Middle-1,1,2/15/23,1:00:00 PM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/15/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River Middle-2,1,2/15/23,1:20:00 PM,EDT,1,ug/L,1,1,ug/L,QU,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/15/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River Middle-3,1,2/15/23,1:50:00 PM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,4/17/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-1,1,4/17/23,12:08:00 PM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,5/15/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-1,1,5/15/23,11:29:00 AM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/1/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-1,1,6/1/23,9:28:00 AM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/10/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-1,1,7/10/23,2:47:00 PM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/3/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-1,1,8/3/23,9:21:00 AM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/13/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-1,1,9/13/23,9:08:00 AM,EDT,0,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,4/17/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-2,1,4/17/23,11:45:00 AM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,5/15/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-2,1,5/15/23,11:25:00 AM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/1/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-2,1,6/1/23,9:18:00 AM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/10/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-2,1,7/10/23,2:35:00 PM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/3/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-2,1,8/3/23,9:13:00 AM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/13/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-2,1,9/13/23,9:02:00 AM,EDT,0,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,4/17/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-3,1,4/17/23,12:05:00 PM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,5/15/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-3,1,5/15/23,11:21:00 AM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/1/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-3,1,6/1/23,9:24:00 AM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/10/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-3,1,7/10/23,2:44:00 PM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/3/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-3,1,8/3/23,9:15:00 AM,EDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/13/23,,EDT,1/12/24,10:00:00 AM,EST,Wakulla,Wakulla River-3,1,9/13/23,9:05:00 AM,EDT,0,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/13/23,2:19:00 PM,EST,1/17/24,9:30:00 AM,EST,Citrus,Fort Cooper,1,12/13/23,11:10:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/13/23,2:30:00 PM,EST,1/17/24,9:30:00 AM,EST,Citrus,Fort Cooper,2,12/13/23,11:29:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/13/23,2:40:00 PM,EST,1/17/24,9:30:00 AM,EST,Citrus,Fort Cooper,3,12/13/23,11:40:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/30/23,10:07:00 AM,EDT,1/17/24,9:30:00 AM,EST,Hernando,Mountain,1,10/30/23,9:34:00 AM,EDT,37,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/30/23,10:14:00 AM,EDT,1/17/24,9:30:00 AM,EST,Hernando,Mountain,2,10/30/23,9:40:00 AM,EDT,37,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/30/23,10:23:00 AM,EDT,1/17/24,9:30:00 AM,EST,Hernando,Mountain,3,10/30/23,9:48:00 AM,EDT,43,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/20/23,5:05:00 PM,EDT,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-1,1,8/20/23,9:52:00 AM,EDT,1,ug/L,1,1,ug/L,U,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/10/23,5:55:00 PM,EDT,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-1,1,9/10/23,10:22:00 AM,EDT,0,ug/L,1,1,ug/L,TI,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/26/23,1:15:00 PM,EDT,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-1,1,10/26/23,10:15:00 AM,EDT,0,ug/L,1,1,ug/L,TI,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/12/23,6:00:00 PM,EST,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-1,1,11/12/23,10:20:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/9/23,5:40:00 PM,EST,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-1,1,12/9/23,10:06:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/20/23,5:12:00 PM,EDT,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-2,1,8/20/23,12:29:00 PM,EDT,1,ug/L,1,1,ug/L,U,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/10/23,6:02:00 PM,EDT,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-2,1,9/10/23,1:13:00 AM,EDT,0,ug/L,1,1,ug/L,TI,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/26/23,1:32:00 PM,EDT,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-2,1,10/26/23,1:50:00 PM,EDT,1,ug/L,1,1,ug/L,U,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/12/23,6:05:00 PM,EST,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-2,1,11/12/23,1:25:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/9/23,5:47:00 PM,EST,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-2,1,12/9/23,12:59:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/20/23,5:17:00 PM,EDT,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-3,1,8/20/23,1:36:00 AM,EDT,3,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/10/23,6:07:00 PM,EDT,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-3,1,9/10/23,2:25:00 AM,EDT,2,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/26/23,1:37:00 PM,EDT,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-3,1,10/26/23,3:25:00 PM,EDT,2,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/12/23,6:12:00 PM,EST,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-3,1,11/12/23,2:58:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/9/23,5:52:00 PM,EST,1/17/24,9:30:00 AM,EST,Hernando,Weeki Wachee-3,1,12/9/23,2:13:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/15/23,1:41:00 PM,EDT,1/17/24,9:30:00 AM,EST,Osceola,Alligator,3,10/15/23,12:27:00 PM,EDT,3,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/15/23,1:45:00 PM,EDT,1/17/24,9:30:00 AM,EST,Osceola,Alligator,4,10/15/23,12:36:00 PM,EDT,2,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/15/23,1:47:00 PM,EDT,1/17/24,9:30:00 AM,EST,Osceola,Alligator,5,10/15/23,12:43:00 PM,EDT,3,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/15/23,1:35:00 PM,EDT,1/17/24,9:30:00 AM,EST,Osceola,Alligator Canal-1,1,10/15/23,12:59:00 PM,EDT,16,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/15/23,1:38:00 PM,EDT,1/17/24,9:30:00 AM,EST,Osceola,Alligator Canal-2,1,10/15/23,12:52:00 PM,EDT,3,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/22/23,10:02:00 AM,EDT,1/17/24,9:30:00 AM,EST,Osceola,Tohopekaliga East,1,9/22/23,8:21:00 AM,EDT,6,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/22/23,10:09:00 AM,EDT,1/17/24,9:30:00 AM,EST,Osceola,Tohopekaliga East,2,9/22/23,8:14:00 AM,EDT,10,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/22/23,10:18:00 AM,EDT,1/17/24,9:30:00 AM,EST,Osceola,Tohopekaliga East,3,9/22/23,8:05:00 AM,EDT,8,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/3/23,10:20:00 AM,EST,1/17/24,9:30:00 AM,EST,Osceola,Tohopekaliga East,1,11/3/23,8:14:00 AM,EST,5,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/3/23,10:26:00 AM,EST,1/17/24,9:30:00 AM,EST,Osceola,Tohopekaliga East,2,11/3/23,8:00:00 AM,EST,6,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/3/23,10:30:00 AM,EST,1/17/24,9:30:00 AM,EST,Osceola,Tohopekaliga East,3,11/3/23,8:22:00 AM,EST,6,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/23/23,11:35:00 AM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Green Cay,1,9/23/23,11:10:00 AM,EDT,77,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/23/23,11:40:00 AM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Green Cay,2,9/23/23,11:17:00 AM,EDT,58,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/23/23,11:42:00 AM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Green Cay,3,9/23/23,11:23:00 AM,EDT,50,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/2/23,11:33:00 AM,EST,1/17/24,9:30:00 AM,EST,Palm Beach,Green Cay,1,12/2/23,12:00:00 AM,EST,12,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/2/23,11:37:00 AM,EST,1/17/24,9:30:00 AM,EST,Palm Beach,Green Cay,2,12/2/23,11:11:00 AM,EST,90,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/2/23,11:41:00 AM,EST,1/17/24,9:30:00 AM,EST,Palm Beach,Green Cay,3,12/2/23,11:15:00 AM,EST,43,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/30/23,12:30:00 PM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,1,6/30/23,11:00:00 AM,EDT,6,ug/L,1,1,ug/L,Q,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/30/23,12:34:00 AM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,2,6/30/23,11:30:00 AM,EDT,6,ug/L,1,1,ug/L,Q,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/30/23,12:39:00 PM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,3,6/30/23,12:00:00 PM,EDT,7,ug/L,1,1,ug/L,Q,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/31/23,11:20:00 AM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,1,7/31/23,10:00:00 AM,EDT,7,ug/L,1,1,ug/L,Q,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/31/23,11:25:00 AM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,2,7/31/23,10:30:00 AM,EDT,9,ug/L,1,1,ug/L,Q,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/31/23,11:29:00 AM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,3,7/31/23,11:00:00 AM,EDT,7,ug/L,1,1,ug/L,Q,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/30/23,11:00:00 AM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,1,8/30/23,9:30:00 AM,EDT,10,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/30/23,11:04:00 AM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,2,8/30/23,10:00:00 AM,EDT,9,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/30/23,11:09:00 AM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,3,8/30/23,10:30:00 AM,EDT,10,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/30/23,10:20:00 AM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,1,9/30/23,9:00:00 AM,EDT,9,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/30/23,10:24:00 AM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,2,9/30/23,9:30:00 AM,EDT,9,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/30/23,10:29:00 AM,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,3,9/30/23,10:00:00 AM,EDT,9,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/31/23,,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,1,10/31/23,,EDT,6,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/31/23,,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,2,10/31/23,,EDT,6,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/31/23,,EDT,1/17/24,9:30:00 AM,EST,Palm Beach,Westwood,3,10/31/23,,EDT,6,ug/L,1,1,ug/L,,,Actual,
