Study,County,Lake,Station,Monitoring_Location_ID
LW,Hillsborough,Long Pond,2,Hil-LongPd-2
LW,Hillsborough,Long Pond,3,Hil-LongPd-3
LW,Hillsborough,Lords,1,Hil-Lords-1
LW,Hillsborough,Lords,2,Hil-Lords-2
LW,Hillsborough,Lords,3,Hil-Lords-3
LW,Hillsborough,Love,1,Hil-Love-1
LW,Hillsborough,Love,2,Hil-Love-2
LW,Hillsborough,Love,3,Hil-Love-3
LW,Hillsborough,Lutz,1,Hil-Lutz-1
LW,Hillsborough,Lutz,2,Hil-Lutz-2
LW,Hillsborough,Lutz,3,Hil-Lutz-3
LW,Hillsborough,Lykes Lane Pond,1,Hil-Lykes Lane Pond-1
LW,Hillsborough,Magdalene,1,Hil-Magdalene-1
LW,Hillsborough,Magdalene,2,Hil-Magdalene-2
LW,Hillsborough,Magdalene,3,Hil-Magdalene-3
LW,Hillsborough,Mango,1,Hil-Mango-1
LW,Hillsborough,Mango,2,Hil-Mango-2
LW,Hillsborough,Mango,3,Hil-Mango-3
LW,Hillsborough,Martha,1,Hil-Martha-1
LW,Hillsborough,Martha,2,Hil-Martha-2
LW,Hillsborough,Martha,3,Hil-Martha-3
LW,Hillsborough,Maurine,1,Hil-Maurine-1
LW,Hillsborough,Maurine,2,Hil-Maurine-2
LW,Hillsborough,Maurine,3,Hil-Maurine-3
LW,Hillsborough,Maurine-Keystone Crossing,1,Hil-MaurineKC-1
LW,Hillsborough,Maurine-Pond Inflow,1,Hil-MaurinePI-1
LW,Hillsborough,McComas,1,Hil-McComas-1
LW,Hillsborough,McComas,2,Hil-McComas-2
LW,Hillsborough,McComas,3,Hil-McComas-3
LW,Hillsborough,Mead,1,Hil-Mead-1
LW,Hillsborough,Mead,2,Hil-Mead-2
LW,Hillsborough,Mead,3,Hil-Mead-3
LW,Hillsborough,Michaela,1,Hil-Michaela-1
LW,Hillsborough,Michaela,2,Hil-Michaela-2
LW,Hillsborough,Michaela,3,Hil-Michaela-3
LW,Hillsborough,Mid,1,Hil-Mid-1
LW,Hillsborough,Mid,2,Hil-Mid-2
LW,Hillsborough,Mid,3,Hil-Mid-3
LW,Hillsborough,Middle,1,Hil-Middle-1
LW,Hillsborough,Middle,2,Hil-Middle-2
LW,Hillsborough,Middle,3,Hil-Middle-3
LW,Hillsborough,Mill,1,Hil-Mill-1
LW,Hillsborough,Mill,2,Hil-Mill-2
LW,Hillsborough,Mill,3,Hil-Mill-3
LW,Hillsborough,Mirror,1,Hil-Mirror-1
LW,Hillsborough,Mirror,2,Hil-Mirror-2
LW,Hillsborough,Mirror,3,Hil-Mirror-3
LW,Hillsborough,Mohrlake,1,Hil-Mohrlake-1
LW,Hillsborough,Mohrlake,2,Hil-Mohrlake-2
LW,Hillsborough,Mohrlake,3,Hil-Mohrlake-3
LW,Hillsborough,Moores,1,Hil-Moores-1
LW,Hillsborough,Moores,2,Hil-Moores-2
LW,Hillsborough,Moores,3,Hil-Moores-3
LW,Hillsborough,Morley,1,Hil-Morley-1
LW,Hillsborough,Morley,2,Hil-Morley-2
LW,Hillsborough,Morley,3,Hil-Morley-3
LW,Hillsborough,Morris,1,Hil-Morris-1
LW,Hillsborough,Morris,2,Hil-Morris-2
LW,Hillsborough,Morris,3,Hil-Morris-3
LW,Hillsborough,Mound,1,Hil-Mound-1
LW,Hillsborough,Mound,2,Hil-Mound-2
LW,Hillsborough,Mound,3,Hil-Mound-3
LW,Hillsborough,Mound-special station A,1,
LW,Hillsborough,Mound-special station B,1,
LW,Hillsborough,Myrtle,1,Hil-Myrtle-1
LW,Hillsborough,Myrtle,2,Hil-Myrtle-2
LW,Hillsborough,Myrtle,3,Hil-Myrtle-3
LW,Hillsborough,Mystik,1,Hil-Mystik-1
LW,Hillsborough,Mystik,2,Hil-Mystik-2
LW,Hillsborough,Mystik,3,Hil-Mystik-3
LW,Hillsborough,Nancy,1,Hil-Nancy-1
LW,Hillsborough,Nancy,2,Hil-Nancy-2
LW,Hillsborough,Nancy,3,Hil-Nancy-3
LW,Hillsborough,Nawela,1,Hil-Nawela-1
LW,Hillsborough,Nawela,2,Hil-Nawela-2
LW,Hillsborough,Nawela,3,Hil-Nawela-3
LW,Hillsborough,New Ryan,1,Hil-NewRyan-1
LW,Hillsborough,New Ryan,2,Hil-NewRyan-2
LW,Hillsborough,New Ryan,3,Hil-NewRyan-3
LW,Hillsborough,Newlands,1,Hil-Newlands-1
LW,Hillsborough,Newlands,2,Hil-Newlands-2
LW,Hillsborough,Newlands,3,Hil-Newlands-3
LW,Hillsborough,Norbert,1,Hil-Norbert-1
LW,Hillsborough,Norbert,2,Hil-Norbert-2
LW,Hillsborough,Norbert,3,Hil-Norbert-3
LW,Hillsborough,Noreast,1,Hil-Noreast-1
LW,Hillsborough,Noreast,2,Hil-Noreast-2
LW,Hillsborough,Noreast,3,Hil-Noreast-3
LW,Hillsborough,Noreast-drain pipe,1,
LW,Hillsborough,North Pond,1,Hil-NorthPd-1
LW,Hillsborough,North Pond,2,Hil-NorthPd-2
LW,Hillsborough,North Pond,3,Hil-NorthPd-3
LW,Hillsborough,Osceola,1,Hil-Osceola-1
LW,Hillsborough,Osceola,2,Hil-Osceola-2
LW,Hillsborough,Osceola,3,Hil-Osceola-3
LW,Hillsborough,Palm River-136,1,Hil-PalR-136-1
LW,Hillsborough,Palm River-136,2,Hil-PalR-136-2
LW,Hillsborough,Palm River-136,3,Hil-PalR-136-3
LW,Hillsborough,Pemberton Creek-132,1,Hil-Creek-132-1
LW,Hillsborough,Pemberton Creek-132,2,Hil-Creek-132-2
LW,Hillsborough,Pemberton Creek-132,3,Hil-Creek-132-3
LW,Hillsborough,Pemberton Creek-133,1,Hil-Creek-133-1
LW,Hillsborough,Pemberton Creek-133,2,Hil-Creek-133-2
LW,Hillsborough,Pemberton Creek-133,3,Hil-Creek-133-3
LW,Hillsborough,Pine,1,Hil-Pine-1
LW,Hillsborough,Pine,2,Hil-Pine-2
LW,Hillsborough,Pine,3,Hil-Pine-3
LW,Hillsborough,Pine Pond,1,Hil-PinePd-1
LW,Hillsborough,Pine Pond,2,Hil-PinePd-2
LW,Hillsborough,Pine Pond,3,Hil-PinePd-3
LW,Hillsborough,Place,1,Hil-Place-1
LW,Hillsborough,Place,2,Hil-Place-2
LW,Hillsborough,Place,3,Hil-Place-3
LW,Hillsborough,Place,4,Hil-Place-4
LW,Hillsborough,Platt,1,Hil-Platt-1
LW,Hillsborough,Platt,2,Hil-Platt-2
LW,Hillsborough,Platt,3,Hil-Platt-3
LW,Hillsborough,Pond 01-14,1,Hil-Pond 01-1-1
LW,Hillsborough,Pond 01-14,2,Hil-Pond 01-1-2
LW,Hillsborough,Pond 02-07,1,Hil-Pond 02-0-1
LW,Hillsborough,Pond 02-07,2,Hil-Pond 02-0-2
LW,Hillsborough,Pond 03-16,1,Hil-Pond03-16-1
LW,Hillsborough,Pond 03-16,2,Hil-Pond03-16-2
LW,Hillsborough,Pond 03-19,1,Hil-Pond03-19-1
LW,Hillsborough,Pond 03-19,2,Hil-Pond03-19-2
LW,Hillsborough,Pond 04-05,1,Hil-Pond04-05-1
LW,Hillsborough,Pond 04-05,2,Hil-Pond04-05-2
LW,Hillsborough,Pond 05-04 Inlet,1,Hil-Pd05-04I-1
LW,Hillsborough,Pond 05-04 Inlet,2,Hil-Pd05-04I-2
LW,Hillsborough,Pond 05-04 Outlet,1,Hil-Pd05-04O-1
LW,Hillsborough,Pond 05-04 Outlet,2,Hil-Pd05-04O-2
LW,Hillsborough,Pond 05-07,1,Hil-Pd05-07-1
LW,Hillsborough,Pond 05-07,2,Hil-Pd05-07-2
LW,Hillsborough,Pond 05-07,3,Hil-Pd05-07-3
LW,Hillsborough,Pond 06-01,1,Hil-Pd06-01-1
LW,Hillsborough,Pond 06-01,2,Hil-Pd06-01-2
LW,Hillsborough,Pond 06-01,3,Hil-Pd06-01-3
LW,Hillsborough,Pond 06-13,1,Hil-Pd06-13-1
LW,Hillsborough,Pond 06-13,2,Hil-Pd06-13-2
LW,Hillsborough,Pond 06-13,3,Hil-Pd06-13-3
LW,Hillsborough,Pond 06-28,1,Hil-Pd06-28-1
LW,Hillsborough,Pond 06-28,2,Hil-Pd06-28-2
LW,Hillsborough,Pond 06-28,3,Hil-Pd06-28-3
LW,Hillsborough,Pond 06-905 Inflow,1,Hil-Pd06-905I-1
LW,Hillsborough,Pond 06-905 Inflow,2,Hil-Pd06-905I-2
LW,Hillsborough,Pond 06-905 Inflow,3,Hil-Pd06-905I-3
LW,Hillsborough,Pond 06-905 Outflow,1,Hil-Pd06-905O-1
LW,Hillsborough,Pond 06-905 Outflow,2,Hil-Pd06-905O-2
LW,Hillsborough,Pond 06-905 Outflow,3,Hil-Pd06-905O-3
LW,Hillsborough,Pond 06-906,1,Hil-Pnd06-906-1
LW,Hillsborough,Pond 06-906,2,Hil-Pnd06-906-2
LW,Hillsborough,Pond 06-906,3,Hil-Pnd06-906-3
LW,Hillsborough,Pond 06-911,1,Hil-Pnd06-911-1
LW,Hillsborough,Pond 06-911,2,Hil-Pnd06-911-2
LW,Hillsborough,Pond 06-911,3,Hil-Pnd06-911-3
LW,Hillsborough,Pond 07-901,1,Hil-Pd07-901-1
LW,Hillsborough,Pond 07-901,2,Hil-Pd07-901-2
LW,Hillsborough,Pond 07-901,3,Hil-Pd07-901-3
LW,Hillsborough,Pond 07-904,1,Hil-Pd07-904-1
LW,Hillsborough,Pond 07-904,2,Hil-Pd07-904-2
LW,Hillsborough,Pond 08-16,1,Hil-Pd08-16-1
LW,Hillsborough,Pond 08-16,2,Hil-Pd08-16-2
LW,Hillsborough,Pond 08-16,3,Hil-Pd08-16-3
LW,Hillsborough,Pond 09-02,1,Hil-Pd09-02-1
LW,Hillsborough,Pond 09-02,2,Hil-Pd09-02-2
LW,Hillsborough,Pond 09-02,3,Hil-Pd09-02-3
LW,Hillsborough,Pond 09-03,1,Hil-Pd09-03-1
LW,Hillsborough,Pond 09-03,2,Hil-Pd09-03-2
LW,Hillsborough,Pond 09-03,3,Hil-Pd09-03-3
LW,Hillsborough,Pond 09-Sp1,1,Hil-Pd09-Sp1-1
LW,Hillsborough,Pond 09-Sp1,2,Hil-Pd09-Sp1-2
LW,Hillsborough,Pond 09-Sp1,3,Hil-Pd09-Sp1-3
LW,Hillsborough,Pond 10-02,1,Hil-Pd10-02-1
LW,Hillsborough,Pond 10-02,2,Hil-Pd10-02-2
LW,Hillsborough,Pond 10-02,3,Hil-Pd10-02-3
LW,Hillsborough,Pond 10-07,1,Hil-Pd10-07-1
LW,Hillsborough,Pond 10-07,2,Hil-Pd10-07-2
LW,Hillsborough,Pond 10-07,3,Hil-Pd10-07-3
LW,Hillsborough,Pond 10-08,1,Hil-Pd10-08-1
LW,Hillsborough,Pond 10-08,2,Hil-Pd10-08-2
LW,Hillsborough,Pond 10-08,3,Hil-Pd10-08-3
LW,Hillsborough,Pond 12-04,1,Hil-Pd12-04-1
LW,Hillsborough,Pond 12-04,2,Hil-Pd12-04-2
LW,Hillsborough,Pond 12-04,3,Hil-Pd12-04-3
LW,Hillsborough,Pond 99-19,1,Hil-Pond99-19-1
LW,Hillsborough,Pond 99-19,2,Hil-Pond99-19-2
LW,Hillsborough,Pretty,1,Hil-Pretty-1
LW,Hillsborough,Pretty,2,Hil-Pretty-2
LW,Hillsborough,Pretty,3,Hil-Pretty-3
LW,Hillsborough,Rainbow,1,Hil-Rainbow-1
LW,Hillsborough,Rainbow,2,Hil-Rainbow-2
LW,Hillsborough,Rainbow,3,Hil-Rainbow-3
LW,Hillsborough,Rainbow,4,Hil-Rainbow-4
LW,Hillsborough,Reinheimer,1,Hil-Reinheime-1
LW,Hillsborough,Reinheimer,2,Hil-Reinheime-2
LW,Hillsborough,Reinheimer,3,Hil-Reinheime-3
LW,Hillsborough,Richard Muldowney,1,Hil-RMuldown-1
LW,Hillsborough,Richard Muldowney,2,Hil-RMuldown-2
LW,Hillsborough,Richard Muldowney,3,Hil-RMuldown-3
LW,Hillsborough,Roberta,1,Hil-Roberta-1
LW,Hillsborough,Roberta,2,Hil-Roberta-2
LW,Hillsborough,Roberta,3,Hil-Roberta-3
LW,Hillsborough,Rock,1,Hil-Rock-1
LW,Hillsborough,Rock,2,Hil-Rock-2
LW,Hillsborough,Rock,3,Hil-Rock-3
LW,Hillsborough,Rock-canal,1,
LW,Hillsborough,Rocky Creek-302,1,Hil-Creek-302-1
LW,Hillsborough,Rocky Creek-302,2,Hil-Creek-302-2
LW,Hillsborough,Rocky Creek-302,3,Hil-Creek-302-3
LW,Hillsborough,Rocky Creek-310,1,Hil-Roreek310-1
LW,Hillsborough,Rocky Creek-310,2,Hil-Roreek310-2
LW,Hillsborough,Rocky Creek-310,3,Hil-Roreek310-3
LW,Hillsborough,Rocky Creek-311,1,Hil-Roreek311-1
LW,Hillsborough,Rocky Creek-311,2,Hil-Roreek311-2
LW,Hillsborough,Rocky Creek-311,3,Hil-Roreek311-3
LW,Hillsborough,Rocky Creek-312,1,Hil-Roreek312-1
LW,Hillsborough,Rocky Creek-312,2,Hil-Roreek312-2
LW,Hillsborough,Rocky Creek-312,3,Hil-Roreek312-3
LW,Hillsborough,Rogers,1,Hil-Rogers-1
LW,Hillsborough,Rogers,2,Hil-Rogers-2
LW,Hillsborough,Rogers,3,Hil-Rogers-3
LW,Hillsborough,Roget,1,Hil-Roget-1
LW,Hillsborough,Roget,2,Hil-Roget-2
LW,Hillsborough,Roget,3,Hil-Roget-3
LW,Hillsborough,Round,1,Hil-Round-1
LW,Hillsborough,Round,2,Hil-Round-2
LW,Hillsborough,Round,3,Hil-Round-3
LW,Hillsborough,Round Pond,1,Hil-RoundP-1
LW,Hillsborough,Round Pond,2,Hil-RoundP-2
LW,Hillsborough,Russell,1,Hil-Russell-1
LW,Hillsborough,Russell,2,Hil-Russell-2
LW,Hillsborough,Russell,3,Hil-Russell-3
LW,Hillsborough,Saddleback North,1,Hil-SaddlebaN-1
LW,Hillsborough,Saddleback North,2,Hil-SaddlebaN-2
LW,Hillsborough,Saddleback North,3,Hil-SaddlebaN-3
LW,Hillsborough,Saddleback North-ducks,1,
LW,Hillsborough,Saddleback South,1,Hil-SaddlebaS-1
LW,Hillsborough,Saddleback South,2,Hil-SaddlebaS-2
LW,Hillsborough,Saddleback South,3,Hil-SaddlebaS-3
LW,Hillsborough,September,1,Hil-September-1
LW,Hillsborough,September,2,Hil-September-2
LW,Hillsborough,September,3,Hil-September-3
LW,Hillsborough,Shady Pines,1,Hil-Shady Pines-1
LW,Hillsborough,Shady Pines,2,Hil-Shady Pines-2
LW,Hillsborough,Shangri-La,1,Hil-ShangriLa-1
LW,Hillsborough,Shangri-La,2,Hil-ShangriLa-2
LW,Hillsborough,Shangri-La,3,Hil-ShangriLa-3
LW,Hillsborough,Sherry's Creek-113,1,Hil-Shreek113-1
LW,Hillsborough,Sherry's Creek-113,2,Hil-Shreek113-2
LW,Hillsborough,Sherry's Creek-113,3,Hil-Shreek113-3
LW,Hillsborough,Silver,1,Hil-Silver-1
LW,Hillsborough,Silver,2,Hil-Silver-2
LW,Hillsborough,Silver,3,Hil-Silver-3
LW,Hillsborough,Simmons,1,Hil-Simmons-1
LW,Hillsborough,Simmons,2,Hil-Simmons-2
LW,Hillsborough,Simmons,3,Hil-Simmons-3
LW,Hillsborough,Sinclair,1,Hil-Sinclair-1
LW,Hillsborough,Sinclair,2,Hil-Sinclair-2
LW,Hillsborough,Sinclair,3,Hil-Sinclair-3
LW,Hillsborough,Snake,1,Hil-Snake-1
LW,Hillsborough,Snake,2,Hil-Snake-2
LW,Hillsborough,Snake,3,Hil-Snake-3
LW,Hillsborough,Sol Food Creek-1,1,Hil-SolFoodC-1
LW,Hillsborough,Sol Food Creek-2,1,Hil-SolFoodC-2
LW,Hillsborough,Sol Food Creek-3,1,Hil-SolFoodC-3
LW,Hillsborough,South,1,Hil-South-1
LW,Hillsborough,South,2,Hil-South-2
LW,Hillsborough,South,3,Hil-South-3
LW,Hillsborough,St. Clair,1,Hil-St.Clair-1
LW,Hillsborough,St. Clair,2,Hil-St.Clair-2
LW,Hillsborough,St. Clair,3,Hil-St.Clair-3
LW,Hillsborough,Stall,1,Hil-Stall-1
LW,Hillsborough,Stall,2,Hil-Stall-2
LW,Hillsborough,Stall,3,Hil-Stall-3
LW,Hillsborough,Starvation,1,Hil-Starvat-1
LW,Hillsborough,Starvation,2,Hil-Starvat-2
LW,Hillsborough,Starvation,3,Hil-Starvat-3
LW,Hillsborough,Stearns,1,Hil-Stearns-1
LW,Hillsborough,Stearns,2,Hil-Stearns-2
LW,Hillsborough,Stearns,3,Hil-Stearns-3
LW,Hillsborough,Stemper,1,Hil-Stemper-1
LW,Hillsborough,Stemper,2,Hil-Stemper-2
LW,Hillsborough,Stemper,3,Hil-Stemper-3
LW,Hillsborough,Stillwater,1,Hil-Stillwate-1
LW,Hillsborough,Stillwater,2,Hil-Stillwate-2
LW,Hillsborough,Stillwater,3,Hil-Stillwate-3
LW,Hillsborough,Strawberry,1,Hil-Strawberr-1
LW,Hillsborough,Strawberry,2,Hil-Strawberr-2
LW,Hillsborough,Strawberry,3,Hil-Strawberr-3
LW,Hillsborough,Strawberry North,1,Hil-StrawberN-1
LW,Hillsborough,Strawberry North,2,Hil-StrawberN-2
LW,Hillsborough,Strawberry North,3,Hil-StrawberN-3
LW,Hillsborough,Strawberry South,1,Hil-StrawberS-1
LW,Hillsborough,Strawberry South,2,Hil-StrawberS-2
LW,Hillsborough,Strawberry South,3,Hil-StrawberS-3
LW,Hillsborough,Sunset,1,Hil-Sunset-1
LW,Hillsborough,Sunset,2,Hil-Sunset-2
LW,Hillsborough,Sunset,3,Hil-Sunset-3
LW,Hillsborough,Sunshine,1,Hil-Sunshine-1
LW,Hillsborough,Sunshine,2,Hil-Sunshine-2
LW,Hillsborough,Sunshine,3,Hil-Sunshine-3
LW,Hillsborough,Swan,1,Hil-Swan-1
LW,Hillsborough,Swan,2,Hil-Swan-2
LW,Hillsborough,Swan,3,Hil-Swan-3
LW,Hillsborough,Sweetwater Creek-321,1,Hil-Swreek321-1
LW,Hillsborough,Sweetwater Creek-321,2,Hil-Swreek321-2
LW,Hillsborough,Sweetwater Creek-321,3,Hil-Swreek321-3
LW,Hillsborough,Sweetwater Creek-324,1,Hil-Swreek324-1
LW,Hillsborough,Sweetwater Creek-324,2,Hil-Swreek324-2
LW,Hillsborough,Sweetwater Creek-324,3,Hil-Swreek324-3
LW,Hillsborough,Sweetwater Creek-331,1,Hil-Swreek331-1
LW,Hillsborough,Sweetwater Creek-331,2,Hil-Swreek331-2
LW,Hillsborough,Sweetwater Creek-331,3,Hil-Swreek331-3
LW,Hillsborough,Sweetwater Creek-334,1,Hil-Swreek334-1
LW,Hillsborough,Sweetwater Creek-334,2,Hil-Swreek334-2
LW,Hillsborough,Sweetwater Creek-334,3,Hil-Swreek334-3
LW,Hillsborough,Taylor,1,Hil-Taylor-1
LW,Hillsborough,Taylor,2,Hil-Taylor-2
LW,Hillsborough,Taylor,3,Hil-Taylor-3
LW,Hillsborough,Taylor 2,1,Hil-Taylor2-1
LW,Hillsborough,Taylor 2,2,Hil-Taylor2-2
LW,Hillsborough,Taylor 2,3,Hil-Taylor2-3
LW,Hillsborough,Teakwood,1,Hil-Teakwood-1
LW,Hillsborough,Teakwood,2,Hil-Teakwood-2
LW,Hillsborough,Teakwood,3,Hil-Teakwood-3
LW,Hillsborough,Ten Mile,1,Hil-TenMile-1
LW,Hillsborough,Ten Mile,2,Hil-TenMile-2
LW,Hillsborough,Ten Mile,3,Hil-TenMile-3
LW,Hillsborough,Thonotosassa,1,Hil-Thonotosa-1
LW,Hillsborough,Thonotosassa,2,Hil-Thonotosa-2
LW,Hillsborough,Thonotosassa,3,Hil-Thonotosa-3
LW,Hillsborough,Titan,1,Hil-Titan-1
LW,Hillsborough,Titan,2,Hil-Titan-2
LW,Hillsborough,Titan,3,Hil-Titan-3
LW,Hillsborough,Trout Creek-141,1,Hil-TrCK-141-1
LW,Hillsborough,Trout Creek-141,2,Hil-TrCK-141-2
LW,Hillsborough,Trout Creek-141,3,Hil-TrCK-141-3
LW,Hillsborough,Trout Creek-144,1,Hil-TrCK-144-1
LW,Hillsborough,Trout Creek-144,2,Hil-TrCK-144-2
LW,Hillsborough,Trout Creek-144,3,Hil-TrCK-144-3
LW,Hillsborough,Turkey Creek-212,1,Hil-Treek-212-1
LW,Hillsborough,Turkey Creek-212,2,Hil-Treek-212-2
LW,Hillsborough,Turkey Creek-212,3,Hil-Treek-212-3
LW,Hillsborough,Turtle,1,Hil-Turtle-1
LW,Hillsborough,Turtle,2,Hil-Turtle-2
LW,Hillsborough,Turtle,3,Hil-Turtle-3
LW,Hillsborough,Twin,1,Hil-Twin-1
LW,Hillsborough,Twin,2,Hil-Twin-2
LW,Hillsborough,Twin,3,Hil-Twin-3
LW,Hillsborough,Valrico,1,Hil-Valrico-1
LW,Hillsborough,Valrico,2,Hil-Valrico-2
LW,Hillsborough,Valrico,3,Hil-Valrico-3
LW,Hillsborough,Valrico Middle,1,Hil-ValricoM-1
LW,Hillsborough,Valrico Middle,2,Hil-ValricoM-2
LW,Hillsborough,Valrico Middle,3,Hil-ValricoM-3
LW,Hillsborough,Virginia,1,Hil-Virginia-1
LW,Hillsborough,Virginia,2,Hil-Virginia-2
LW,Hillsborough,Virginia,3,Hil-Virginia-3
LW,Hillsborough,Walden,1,Hil-Walden-1
LW,Hillsborough,Walden,2,Hil-Walden-2
LW,Hillsborough,Walden,3,Hil-Walden-3
LW,Hillsborough,Wastena,1,Hil-Wastena-1
LW,Hillsborough,Wastena,2,Hil-Wastena-2
LW,Hillsborough,Wastena,3,Hil-Wastena-3
LW,Hillsborough,Wee,1,Hil-Wee-1
LW,Hillsborough,Wee,2,Hil-Wee-2
LW,Hillsborough,Wee,3,Hil-Wee-3
LW,Hillsborough,Weeks,1,Hil-Weeks-1
LW,Hillsborough,Weeks,2,Hil-Weeks-2
LW,Hillsborough,Weeks,3,Hil-Weeks-3
LW,Hillsborough,West Meadows-15,1,Hil-WestMd-1
LW,Hillsborough,West Meadows-15,2,Hil-WestMd-2
LW,Hillsborough,West Meadows-15,3,Hil-WestMd-3
LW,Hillsborough,West Meadows-3,1,Hil-WestMd3-1
LW,Hillsborough,West Meadows-3,2,Hil-WestMd3-2
LW,Hillsborough,West Meadows-3,3,Hil-WestMd3-3
LW,Hillsborough,White Trout,1,Hil-WhiteTro-1
LW,Hillsborough,White Trout,2,Hil-WhiteTro-2
LW,Hillsborough,White Trout,3,Hil-WhiteTro-3
LW,Hillsborough,White Trout-bottom,1,
LW,Hillsborough,White Trout-bottom,2,
LW,Hillsborough,White Trout-bottom,3,
LW,Hillsborough,White Trout-middle,1,
LW,Hillsborough,White Trout-middle,2,
LW,Hillsborough,White Trout-middle,3,
LW,Hillsborough,Wilford,1,Hil-Wilford-1
LW,Hillsborough,Wilford,2,Hil-Wilford-2
LW,Hillsborough,Wilford,3,Hil-Wilford-3
LW,Hillsborough,Wilson,1,Hil-Wilson-1
LW,Hillsborough,Wilson,2,Hil-Wilson-2
LW,Hillsborough,Wilson,3,Hil-Wilson-3
LW,Hillsborough,Wilson-special sample A,1,
LW,Hillsborough,Wilson-special sample B,1,
LW,Hillsborough,Wimauma,1,Hil-Wimauma-1
LW,Hillsborough,Wimauma,2,Hil-Wimauma-2
LW,Hillsborough,Wimauma,3,Hil-Wimauma-3
LW,Hillsborough,Winthrop,1,Hil-Winthrop-1
LW,Hillsborough,Wood,1,Hil-Wood-1
LW,Hillsborough,Wood,2,Hil-Wood-2
LW,Hillsborough,Wood,3,Hil-Wood-3
LW,Hillsborough,Woodberry 2,1,Hil-Woodber2-1
LW,Hillsborough,Woodberry 2,2,Hil-Woodber2-2
LW,Hillsborough,Woodberry 2,3,Hil-Woodber2-3
LW,Hillsborough,Zambito,1,Hil-Zambito-1
LW,Hillsborough,Zambito,2,Hil-Zambito-2
LW,Hillsborough,Zambito,3,Hil-Zambito-3
LW,Hillsborough,Zambito East,1,Hil-ZambitoE-1
LW,Hillsborough,Zambito East,2,Hil-ZambitoE-2
LW,Hillsborough,Zambito East,3,Hil-ZambitoE-3
LW,Holmes,Cassidy,1,Hol-Cassidy-1
LW,Holmes,Cassidy,2,Hol-Cassidy-2
LW,Holmes,Cassidy,3,Hol-Cassidy-3
LW,Holmes,CBA Pea River-1,1,Hol-CBA Pea Riv-1
LW,Holmes,CBA River-7,1,Hol-CBA Riv-7-1
LW,Holmes,CBA River-8,1,Hol-CBA Riv-8-1
LW,Holmes,CBA River-9,1,Hol-CBA Riv-9-1
LW,Holmes,Victor,1,Hol-Victor-1
LW,Holmes,Victor,2,Hol-Victor-2
LW,Holmes,Victor,3,Hol-Victor-3
LW,Indian River,Blue Cypress,1,Ind-Blue Cypr-1
LW,Indian River,Blue Cypress,2,Ind-Blue Cypr-2
LW,Indian River,Blue Cypress,3,Ind-Blue Cypr-3
LW,Indian River,Farm 13,1,Ind-Farm13-1
LW,Indian River,Farm 13,2,Ind-Farm13-2
LW,Indian River,Farm 13,3,Ind-Farm13-3
LW,Indian River,Shores,1,Ind-Shores-1
LW,Indian River,Shores,2,Ind-Shores-2
LW,Indian River,Shores,3,Ind-Shores-3
LW,Indian River,Stick Marsh,1,Ind-StickMar-1
LW,Indian River,Stick Marsh,2,Ind-StickMar-2
LW,Indian River,Stick Marsh,3,Ind-StickMar-3
LW,Jackson,Chipola River-1,1,Jac-Chipola-R-1
LW,Jackson,Chipola River-2,1,Jac-Chipola-R-2
LW,Jackson,Compass,1,Jac-Compass-1
LW,Jackson,Compass,2,Jac-Compass-2
LW,Jackson,Compass,3,Jac-Compass-3
LW,Jackson,McCormick,1,Jac-McCormick-1
LW,Jackson,McCormick,2,Jac-McCormick-2
LW,Jackson,McCormick,3,Jac-McCormick-3
LW,Jackson,Seminole,1,Jac-Seminole-1
LW,Jackson,Seminole,2,Jac-Seminole-2
LW,Jackson,Seminole,3,Jac-Seminole-3
LW,Jackson,Silver,1,Jac-Silver-1
LW,Jackson,Silver,2,Jac-Silver-2
LW,Jackson,Silver,3,Jac-Silver-3
LW,Jackson,Silver-run off,1,Jac-SilverRO-1
LW,Jefferson,Bidlingmayer,1,Jef-Bidlingma-1
LW,Jefferson,Bidlingmayer,2,Jef-Bidlingma-2
LW,Jefferson,Bidlingmayer,3,Jef-Bidlingma-3
LW,Jefferson,Miccosukee,1,Jef-Miccosuke-1
LW,Jefferson,Miccosukee,2,Jef-Miccosuke-2
LW,Jefferson,Miccosukee,3,Jef-Miccosuke-3
LW,Jefferson,Miccosukee Sink,1,Jef-MiccosukS-1
LW,Jefferson,Miccosukee Sink,2,Jef-MiccosukS-2
LW,Jefferson,Miccosukee Sink,3,Jef-MiccosukS-3
LW,Jefferson,Wacissa-1,1,Jef-Wa-acissa-1
LW,Jefferson,Wacissa-2,1,Jef-Wa-acissa-2
LW,Jefferson,Wacissa-3,1,Jef-Wa-acissa-3
LW,Jefferson,Wooten,1,Jef-Wooten-1
LW,Jefferson,Wooten,2,Jef-Wooten-2
LW,Jefferson,Wooten,3,Jef-Wooten-3
LW,Lake,8-Ball,1,Lak-8-Ball-1
LW,Lake,8-Ball,2,Lak-8-Ball-2
LW,Lake,8-Ball,3,Lak-8-Ball-3
LW,Lake,Akron,1,Lak-Akron-1
LW,Lake,Akron,2,Lak-Akron-2
LW,Lake,Akron,3,Lak-Akron-3
LW,Lake,Annabelle Reed,1,Lak-Annabelle-1
LW,Lake,Annabelle Reed,2,Lak-Annabelle-2
LW,Lake,Annabelle Reed,3,Lak-Annabelle-3
LW,Lake,Apk-Beau Canal-1,1,Lak-Apk-BeaC1-1
