Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Total_Depth,Total Depth Unit,Analysis Method,Sample Fraction,Preparation Date,Preparation Time,Preparation Time Zone,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity_Start_Date,Activity_Start_Time,Activity Time Zone,Org_Result_Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value_Qualifier,Result Comments,Result Value Type Name,Dilution
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,10.5,ft,FDEP FT1700,,,,,,,,Seminole,Spring,3,12/31/23,3:48:00 PM,EST,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,9,ft,FDEP FT1700,,,,,,,,Levy,Cedar Key-2,1,10/31/23,3:50:00 PM,EDT,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,9,ft,FDEP FT1700,,,,,,,,Seminole,Concord,2,1/11/24,3:50:00 PM,EST,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3,ft,FDEP FT1700,,,,,,,,Lake,Bugg Springs,2,1/14/24,4:00:00 PM,EST,3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Alachua,Moon,2,11/15/23,4:05:00 PM,EST,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Alachua,Moon,3,11/15/23,4:10:00 PM,EST,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3,ft,FDEP FT1700,,,,,,,,Lake,Lorraine,1,9/24/23,4:35:00 PM,EDT,3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Putnam,Rowan,2,10/24/23,4:41:00 PM,EDT,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,10.5,ft,FDEP FT1700,,,,,,,,Hillsborough,LeClare,3,11/11/23,5:05:00 PM,EST,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,7,ft,FDEP FT1700,,,,,,,,Hillsborough,LeClare,2,11/11/23,5:08:00 PM,EST,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Putnam,Suggs,2,10/24/23,5:12:00 PM,EDT,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,10,ft,FDEP FT1700,,,,,,,,Hillsborough,LeClare,1,11/11/23,5:13:00 PM,EST,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,9,ft,FDEP FT1700,,,,,,,,Hillsborough,LeClare,1,12/12/23,5:30:00 PM,EST,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3,ft,FDEP FT1700,,,,,,,,Okaloosa,Swift Creek-3,1,10/10/23,5:43:00 PM,CDT,3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3,ft,FDEP FT1700,,,,,,,,Lake,Lorraine,2,8/28/23,5:50:00 PM,EDT,3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Putnam,Ross,2,10/24/23,5:55:00 PM,EDT,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Putnam,Ross,3,10/24/23,6:02:00 PM,EDT,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,11,ft,FDEP FT1700,,,,,,,,Hillsborough,LeClare,1,1/26/24,6:10:00 PM,EST,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,7.5,ft,FDEP FT1700,,,,,,,,Hillsborough,LeClare,2,1/26/24,6:15:00 PM,EST,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,11,ft,FDEP FT1700,,,,,,,,Hillsborough,LeClare,3,1/26/24,6:20:00 PM,EST,3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3,ft,FDEP FT1700,,,,,,,,Okaloosa,Swift Creek-1,1,8/16/23,6:59:00 PM,CDT,3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3,ft,FDEP FT1700,,,,,,,,Okaloosa,Swift Creek-2,1,8/16/23,7:11:00 PM,CDT,3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Hernando,Weeki Wachee-3,1,9/10/23,2:25:00 AM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,Deer Point,1,7/18/23,8:46:00 AM,CDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Waunatta,3,7/24/23,8:57:00 AM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Volusia,North Talmadge,3,10/9/23,9:02:00 AM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3.3,ft,FDEP FT1700,,,,,,,,Pinellas,Salt Creek-4,1,12/2/23,9:20:00 AM,EDT,3.3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Waunatta,2,8/15/23,9:33:00 AM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Collier,Islandwalk,2,10/6/23,9:35:00 AM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Waunatta,3,8/15/23,9:39:00 AM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5,ft,FDEP FT1700,,,,,,,,Hillsborough,West Meadows-3,1,10/6/23,9:40:00 AM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,17.5,ft,FDEP FT1700,,,,,,,,Orange,Rose,1,11/22/23,9:42:00 AM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3.3,ft,FDEP FT1700,,,,,,,,Franklin,Alligator Harbor-2,1,7/25/23,9:54:00 AM,EDT,3.3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Clear,2,10/20/23,10:09:00 AM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3.3,ft,FDEP FT1700,,,,,,,,Gulf,St. Joseph Bay-6,1,10/17/23,10:10:00 AM,EST,3.3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,ft,FDEP FT1700,,,,,,,,Hillsborough,West Meadows-3,3,11/3/23,10:10:00 AM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3.3,ft,FDEP FT1700,,,,,,,,Gulf,St. Joseph Bay-1,1,6/9/23,10:17:00 AM,EST,3.3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Gulf,St. Joseph Bay-1,1,5/8/23,10:47:00 AM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,4.3,ft,FDEP FT1700,,,,,,,,Seminole,Queens Mirror,3,2/19/24,11:00:00 AM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,6.5,ft,FDEP FT1700,,,,,,,,Pinellas,Bellevue,3,12/21/23,11:12:00 AM,EST,3.3,ft,,,,,Weeds,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Lake,Bay,1,7/15/23,11:15:00 AM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Lake,Bay,2,7/15/23,11:22:00 AM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Lake,Bay,3,7/15/23,11:29:00 AM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,18.3,ft,FDEP FT1700,,,,,,,,Pinellas,Crescent,1,1/3/24,11:41:00 AM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,12.8,ft,FDEP FT1700,,,,,,,,Hillsborough,Crystal,2,1/22/24,11:42:00 AM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,8.5,ft,FDEP FT1700,,,,,,,,Volusia,Halifax River-3,1,11/26/23,11:43:00 AM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Franklin,Alligator Harbor-1,1,8/18/23,12:04:00 PM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,28,ft,FDEP FT1700,,,,,,,,Pinellas,Crescent,2,1/3/24,12:05:00 PM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,ft,FDEP FT1700,,,,,,,,Citrus,Magnolia Creek-2,1,1/18/24,12:11:00 PM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,8.5,ft,FDEP FT1700,,,,,,,,Hillsborough,LeClare,1,9/30/23,12:15:00 PM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,6.5,ft,FDEP FT1700,,,,,,,,Pinellas,Crescent,3,1/3/24,12:16:00 PM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,ft,FDEP FT1700,,,,,,,,Citrus,Magnolia Creek-3,1,1/18/24,12:17:00 PM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,20.5,ft,FDEP FT1700,,,,,,,,Highlands,Red Beach,1,11/24/23,12:17:00 PM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3.3,ft,FDEP FT1700,,,,,,,,Duval,Hidden,1,11/7/23,12:25:00 PM,EST,3.3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Hernando,Weeki Wachee-2,1,8/20/23,12:29:00 PM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,14.5,ft,FDEP FT1700,,,,,,,,Hillsborough,Estes,3,12/10/23,12:30:00 PM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Osceola,Alligator,4,10/15/23,12:36:00 PM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Pinellas,Crescent,1,10/28/23,12:45:00 PM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Pinellas,Crescent,2,10/28/23,12:52:00 PM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3.3,ft,FDEP FT1700,,,,,,,,Okaloosa,Swift Creek-4,1,10/31/23,12:53:00 PM,CDT,3.3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,10,ft,FDEP FT1700,,,,,,,,Putnam,Suggs,1,1/30/24,1:11:00 PM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Fairview South,1,9/24/23,1:35:00 PM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3.3,ft,FDEP FT1700,,,,,,,,Alachua,Alice,3,1/25/24,1:40:00 PM,EST,3.3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,Pine Valley End,1,11/17/23,1:59:00 PM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,Pine Valley End,2,11/17/23,2:03:00 PM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,9,ft,FDEP FT1700,,,,,,,,Hillsborough,Holly 2,1,1/20/24,2:05:00 PM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Lake,Florence,2,11/8/23,2:05:00 PM,CST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,Pine Valley End,3,11/17/23,2:09:00 PM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Lake,Florence,3,11/8/23,2:10:00 PM,CST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3.3,ft,FDEP FT1700,,,,,,,,Lake,Lorraine,1,11/30/23,2:10:00 PM,CST,3.3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Formosa,2,10/7/23,2:33:00 PM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,20,ft,FDEP FT1700,,,,,,,,Lake,Florence,3,1/6/24,2:51:00 PM,EST,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3.3,ft,FDEP FT1700,,,,,,,,Alachua,Alice,2,1/25/24,3:03:00 PM,EST,3.3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Waumpi,2,10/19/23,3:13:00 PM,EDT,3.3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3.3,ft,FDEP FT1700,,,,,,,,Lake,Lorraine,1,10/29/23,4:50:00 PM,CDT,3.3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Putnam,Suggs,1,10/24/23,5:05:00 PM,EDT,3.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Palm Beach,Green Cay,1,12/2/23,12:00:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5.5,ft,FDEP FT1700,,,,,,,,Volusia,Blue Spring-1,1,12/13/23,1:30:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5,ft,FDEP FT1700,,,,,,,,Hillsborough,Maurine,3,12/31/23,1:42:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Osceola,Brick,1,10/8/23,7:58:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Lake,Bear,1,9/1/23,8:15:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Lake,Bear,2,9/1/23,8:20:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Lake,Bear,3,9/1/23,8:25:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,7,ft,FDEP FT1700,,,,,,,,Highlands,Annie,1,11/20/23,8:30:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,7,ft,FDEP FT1700,,,,,,,,Highlands,Annie,1,10/17/23,8:45:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,68,ft,FDEP FT1700,,,,,,,,Highlands,Annie,3,12/12/23,8:45:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Waunatta,1,7/24/23,8:47:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Waunatta,2,7/24/23,8:53:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,40,ft,FDEP FT1700,,,,,,,,Highlands,Annie,2,10/17/23,8:55:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Crystal,2,9/30/23,8:59:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,16,ft,FDEP FT1700,,,,,,,,Orange,Eola,1,1/5/24,9:01:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Crystal,3,9/30/23,9:02:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Springwood,1,10/20/23,9:02:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,13.3,ft,FDEP FT1700,,,,,,,,Orange,Eola,2,1/5/24,9:08:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Springwood,2,10/20/23,9:10:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Pinellas,Crescent,1,11/29/23,9:11:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Rock,2,11/19/23,9:14:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Springwood,3,10/20/23,9:15:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,14,ft,FDEP FT1700,,,,,,,,Orange,Adair,1,12/10/23,9:30:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,14.5,ft,FDEP FT1700,,,,,,,,Volusia,Blue Spring-3,1,11/10/23,9:30:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Citrus,Crystal River-6,1,9/26/23,9:35:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5.5,ft,FDEP FT1700,,,,,,,,Orange,Eola,3,12/8/23,9:36:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,9.8,ft,FDEP FT1700,,,,,,,,Clay,Johnson,2,11/14/23,9:42:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,15.5,ft,FDEP FT1700,,,,,,,,Orange,Adair,3,12/10/23,9:43:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5,ft,FDEP FT1700,,,,,,,,Highlands,Catfish Creek-3,1,10/20/23,9:45:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Triplet South,3,10/30/23,9:45:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,3.5,ft,FDEP FT1700,,,,,,,,Columbia,Rum Island Spring-1,1,10/26/23,9:47:00 AM,EDT,3.5,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5.3,ft,FDEP FT1700,,,,,,,,Hillsborough,West Meadows-3,1,11/3/23,9:50:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Triplet Middle,2,11/29/23,9:55:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5.5,ft,FDEP FT1700,,,,,,,,Hillsborough,West Meadows-3,3,10/6/23,10:00:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,4,ft,FDEP FT1700,,,,,,,,Hillsborough,West Meadows-3,2,11/3/23,10:00:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Triplet South,1,10/30/23,10:00:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Clear,1,10/20/23,10:01 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Crystal,1,8/27/23,10:02:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,16,ft,FDEP FT1700,,,,,,,,Orange,Waunatta,2,12/8/23,10:02:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,13,ft,FDEP FT1700,,,,,,,,Orange,Waunatta,3,12/8/23,10:07:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,Deer Point,1,9/14/23,10:12:00 AM,CDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Triplet South,2,10/30/23,10:12:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Clear,3,10/20/23,10:15:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,Deer Point,2,5/9/23,10:18:00 AM,CDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Triplet Middle,3,10/30/23,10:27:00 AM,EDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,6,ft,FDEP FT1700,,,,,,,,Highlands,Red Beach,3,10/20/23,10:30:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,10,ft,FDEP FT1700,,,,,,,,Seminole,Spring,1,2/4/24,10:30:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Pinellas,Winston,3,11/5/23,10:32:00 AM,EST,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,West Bay-2,1,8/23/23,10:33:00 AM,CDT,3.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,Deer Point,2,8/13/23,10:34:00 AM,CDT,3.5,ft,,,,,,Actual,
