Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Activity_Start_Time,Activity_Time_Zone,Vol Filtered (L),Ethanol (ml),Tube #,750,664,647,630,750 (HCL),665 (HCL),Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
09/04/2025,11:30:00 AM,EST,10/07/2025,09:29:59 AM,EST,Pasco,PAS-ANC,5,09/04/2025,11:28:00 AM,EST,0.5,8,60,0.003,0.014,0.008,0.003,0.004,0.013,1,,,U,,U,Sample,CHLC1006202510072025,Project Coast,
09/04/2025,11:42:59 AM,EST,10/07/2025,09:29:59 AM,EST,Pasco,PAS-ANC,6,09/04/2025,11:41:00 AM,EST,0.25,8,61,0.001,0.01,0.005,0.001,0.004,0.007,5,,,,,,Sample,CHLC1006202510072025,Project Coast,
09/04/2025,11:56:59 AM,EST,10/07/2025,09:29:59 AM,EST,Pasco,PAS-ANC,7,09/04/2025,11:54:59 AM,EST,0.25,8,62,0.005,0.017,0.01,0.005,0.006,0.016,2,,,,,,Sample,CHLC1006202510072025,Project Coast,
09/04/2025,11:16:00 AM,EST,10/07/2025,09:29:59 AM,EST,Pasco,PAS-ANC,8,09/04/2025,11:14:00 AM,EST,0.5,8,63,0.002,0.008,0.005,0.002,0.005,0.005,3,,,,,,Sample,CHLC1006202510072025,Project Coast,
09/04/2025,10:52:00 AM,EST,10/07/2025,09:29:59 AM,EST,Pasco,PAS-ANC,9,09/04/2025,10:50:00 AM,EST,0.25,8,64,0.003,0.021,0.01,0.003,0.004,0.016,5,,,,,,Sample,CHLC1006202510072025,Project Coast,
09/04/2025,12:48:00 PM,EST,10/07/2025,09:29:59 AM,EST,Pasco,PAS-ANC,10,09/04/2025,12:46:00 PM,EST,0.5,8,65,0.003,0.011,0.006,0.003,0.002,0.007,1,,,U,,U,Sample,CHLC1006202510072025,Project Coast,
,,,10/07/2025,09:29:59 AM,EST,,,CCV3,,,,8.0000000000000002E-3,8,66,0.005,0.021,0.009,0.005,0.004,0.015,134,,,,,,QAQC,CHLC1006202510072025,Project Coast,
,,,10/07/2025,09:29:59 AM,EST,,,,,,,,8,67,,,,,,,,,,,,,QAQC,CHLC1006202510072025,Project Coast,
,,,10/07/2025,09:29:59 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,73,,,,,,,,,,,,,Sample,CHLC1006202510072025,Project Coast,
,,,10/07/2025,09:29:59 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,88,,,,,,,,,,,,,QAQC,CHLC1006202510072025,Project Coast,
,,,10/07/2025,09:29:59 AM,EST,,,MLBK5,,,,1,8,89,,,,,,,,,,,,,QAQC,CHLC1006202510072025,Project Coast,
,,,10/07/2025,09:29:59 AM,EST,,,CCV5,,,,8.0000000000000002E-3,8,110,,,,,,,,,,,,,QAQC,CHLC1006202510072025,Project Coast,
,,,08/26/2025,09:29:59 AM,EST,,,MBLK1,,,,1,8,1,0.001,0.001,0.001,0.001,0.001,0.001,0,,,TI,,TI,QAQC,CHLC0825202508262025,,
04/27/2025,02:32:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Bear,1,04/27/2025,01:24:00 PM,EST,0.5,8,2,0.004,0.011,0.007,0.004,0.004,0.009,1,,,U,,U,Sample,CHLC0825202508262025,,
04/27/2025,02:35:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Bear,2,04/27/2025,01:37:00 PM,EST,0.5,8,3,0.003,0.012,0.007,0.003,0.002,0.008,1,,,U,,U,Sample,CHLC0825202508262025,,
04/27/2025,02:44:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Bear,3,04/27/2025,01:47:59 PM,EST,0.5,8,4,0.001,0.011,0.005,0.001,0.004,0.011,1,,,U,,U,Sample,CHLC0825202508262025,,
04/27/2025,02:48:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Bear,4,04/27/2025,01:14:00 PM,EST,0.5,8,5,0.006,0.016,0.011,0.006,0.003,0.01,1,,,U,,U,Sample,CHLC0825202508262025,,
06/27/2025,02:31:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Bear,1,06/27/2025,12:14:59 PM,EST,0.5,8,6,0.005,0.02,0.01,0.005,0.001,0.01,3,,,,,,Sample,CHLC0825202508262025,,
06/27/2025,02:38:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Bear,2,06/27/2025,12:23:00 PM,EST,0.5,8,7,0.009,0.022,0.014,0.009,0.011,0.02,2,,,,,,Sample,CHLC0825202508262025,,
06/27/2025,02:46:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Bear,3,06/27/2025,12:31:00 PM,EST,0.5,8,8,0.004,0.016,0.009,0.004,0.003,0.012,1,,,U,,U,Sample,CHLC0825202508262025,,
06/27/2025,02:51:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Bear,4,06/27/2025,12:01:00 PM,EST,0.5,8,9,0.007,0.019,0.011,0.007,0.006,0.014,2,,,,,,Sample,CHLC0825202508262025,,
05/26/2025,09:10:00 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Clear,1,05/26/2025,08:31:00 AM,EST,0.5,8,10,0.002,0.087,0.028,0.002,0.008,0.067,11,,,,,,Sample,CHLC0825202508262025,,
05/26/2025,09:15:00 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Clear,2,05/26/2025,08:40:00 AM,EST,0.5,8,11,0.007,0.034,0.018,0.007,0.006,0.026,3,,,,,,Sample,CHLC0825202508262025,,
05/26/2025,09:25:00 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Clear,3,05/26/2025,08:49:00 AM,EST,0.5,8,12,0.008,0.061,0.026,0.008,0.01,0.047,7,,,,,,Sample,CHLC0825202508262025,,
02/24/2025,09:29:59 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Crescent,1,02/23/2025,12:50:00 PM,EST,0.15,8,13,0.006,0.012,0.009,0.006,0.006,0.01,3,,,Q,Q,,Sample,CHLC0825202508262025,,
02/24/2025,09:50:00 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Crescent,3,02/23/2025,01:03:59 PM,EST,0.15,8,14,0,0.008,0.004,0,-0.001,0.004,4,,,Q,Q,,Sample,CHLC0825202508262025,,
03/16/2025,04:21:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Crescent,1,03/16/2025,02:56:00 PM,EST,0.15,8,15,0.004,0.013,0.008,0.004,0.001,0.008,3,,,Q,Q,,Sample,CHLC0825202508262025,,
03/16/2025,04:31:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Crescent,2,03/16/2025,03:01:00 PM,EST,0.15,8,16,0.003,0.012,0.007,0.003,0.003,0.009,4,,,Q,Q,,Sample,CHLC0825202508262025,,
03/16/2025,04:36:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Crescent,3,03/16/2025,03:06:00 PM,EST,0.15,8,17,0.004,0.011,0.007,0.004,0.004,0.009,3,,,Q,Q,,Sample,CHLC0825202508262025,,
05/06/2025,02:45:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Crescent,1,05/04/2025,02:57:00 PM,EST,0.1,8,18,0.005,0.009,0.007,0.005,0.005,0.007,4,,,,,,Sample,CHLC0825202508262025,,
05/06/2025,02:51:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Crescent,2,05/04/2025,03:02:00 PM,EST,0.1,8,19,0.001,0.006,0.004,0.001,0.002,0.006,2,,,,,,Sample,CHLC0825202508262025,,
05/06/2025,02:57:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Crescent,3,05/04/2025,03:07:00 PM,EST,0.1,8,20,0.003,0.007,0.005,0.003,0.001,0.004,2,,,,,,Sample,CHLC0825202508262025,,
05/14/2025,11:44:59 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,East,1,05/14/2025,10:43:00 AM,EST,0.6,8,21,0.005,0.129,0.05,0.005,0.005,0.087,15,,,,,,Sample,CHLC0825202508262025,,
,,,08/26/2025,09:29:59 AM,EST,,,CCV1,,,,8.0000000000000002E-3,8,22,0.003,0.021,0.008,0.003,-0.001,0.01,187,,,,,,QAQC,CHLC0825202508262025,,
,,,08/26/2025,09:29:59 AM,EST,,,MLBK2,,,,1,8,23,0.003,0.005,0.005,0.003,0.004,0.005,0,,,TI,,TI,QAQC,CHLC0825202508262025,,
05/14/2025,11:44:59 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,East,2,05/14/2025,10:53:00 AM,EST,0.5,8,24,0.006,0.097,0.037,0.006,0.006,0.067,13,,,,,,Sample,CHLC0825202508262025,,
05/14/2025,11:44:59 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,East,3,05/14/2025,11:02:00 AM,EST,0.5,8,25,0.001,0.091,0.033,0.001,0.007,0.067,13,,,,,,Sample,CHLC0825202508262025,,
07/14/2025,11:15:00 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,East,1,07/14/2025,10:20:00 AM,EST,,8,26,0.007,0.194,0.065,0.007,0.004,0.13,,,,,,,Sample,CHLC0825202508262025,,
07/14/2025,11:15:00 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,East,2,07/14/2025,10:28:00 AM,EST,0.25,8,27,0.005,0.421,0.124,0.005,0.005,0.276,124,,,,,,Sample,CHLC0825202508262025,,
07/14/2025,11:15:00 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,East,3,07/14/2025,10:35:00 AM,EST,0.3,8,28,0.008,0.413,0.132,0.008,0.008,0.275,98,,,,,,Sample,CHLC0825202508262025,,
04/26/2025,05:29:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Little Bear,1,04/26/2025,03:30:00 PM,EST,0.5,8,29,0.004,0.02,0.009,0.004,0.006,0.017,2,,,,,,Sample,CHLC0825202508262025,,
04/26/2025,05:44:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Little Bear,2,04/26/2025,03:45:00 PM,EST,0.5,8,30,0.005,0.015,0.009,0.005,0.004,0.01,2,,,,,,Sample,CHLC0825202508262025,,
04/26/2025,06:00:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Little Bear,3,04/26/2025,03:59:59 PM,EST,0.5,8,31,0.004,0.014,0.008,0.004,0.003,0.012,0,,,TI,,TI,Sample,CHLC0825202508262025,,
05/28/2025,04:30:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Little Bear,1,05/28/2025,12:00:00 PM,EST,0.5,8,32,0.005,0.02,0.011,0.005,0.005,0.016,2,,,,,,Sample,CHLC0825202508262025,,
05/28/2025,04:44:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Little Bear,2,05/28/2025,12:14:59 PM,EST,0.5,8,33,0.01,0.026,0.017,0.01,0.011,0.022,2,,,,,,Sample,CHLC0825202508262025,,
05/28/2025,05:00:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Little Bear,3,05/28/2025,12:30:00 PM,EST,0.5,8,34,0,0.014,0.005,0,0.004,0.014,2,,,,,,Sample,CHLC0825202508262025,,
04/21/2025,12:59:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Monroe West,1,04/20/2025,11:33:00 AM,EST,0.2,8,35,0.001,0.046,0.015,0.001,0.006,0.04,12,,,,,,Sample,CHLC0825202508262025,,
04/21/2025,01:04:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Monroe West,2,04/20/2025,11:26:00 AM,EST,0.2,8,36,0.001,0.029,0.01,0.001,0.003,0.024,7,,,,,,Sample,CHLC0825202508262025,,
04/21/2025,01:10:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Monroe West,3,04/20/2025,11:17:00 AM,EST,0.2,8,37,0.004,0.028,0.013,0.004,0.005,0.025,4,,,,,,Sample,CHLC0825202508262025,,
05/24/2025,12:17:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Monroe West,1,05/23/2025,05:05:00 PM,EST,0.3,8,38,0.005,0.13,0.043,0.005,0.005,0.102,20,,,,,,Sample,CHLC0825202508262025,,
05/24/2025,12:19:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Monroe West,2,05/23/2025,05:27:00 PM,EST,0.3,8,39,0.005,0.122,0.041,0.005,0.006,0.082,29,,,,,,Sample,CHLC0825202508262025,,
05/24/2025,12:25:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Monroe West,3,05/23/2025,05:36:59 PM,EST,0.3,8,40,0,0.047,0.014,0,0.005,0.035,12,,,,,,Sample,CHLC0825202508262025,,
06/16/2025,03:45:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Monroe West,1,06/14/2025,03:14:00 PM,EST,0.2,8,41,0.005,0.193,0.058,0.005,0.006,0.15,47,,,,,,Sample,CHLC0825202508262025,,
06/16/2025,02:56:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Monroe West,2,06/14/2025,03:05:00 PM,EST,0.25,8,42,0.004,0.131,0.041,0.004,0.001,0.084,38,,,,,,Sample,CHLC0825202508262025,,
06/16/2025,03:59:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Monroe West,3,06/14/2025,03:00:00 PM,EST,0.25,8,43,0.005,0.13,0.042,0.005,0.009,0.093,35,,,,,,Sample,CHLC0825202508262025,,
,,,08/26/2025,09:29:59 AM,EST,,,CCV2,,,,8.0000000000000002E-3,8,44,0.002,0.02,0.007,0.002,0.002,0.013,187,,,,,,QAQC,CHLC0825202508262025,,
,,,08/26/2025,09:29:59 AM,EST,,,MLBK3,,,,1,8,45,0.005,0.008,0.007,0.005,0.005,0.007,0,,,TI,,TI,QAQC,CHLC0825202508262025,,
05/15/2025,05:00:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Queens Mirror,1,05/15/2025,10:00:00 AM,EST,0.3,8,46,0.001,0.069,0.025,0.001,0.005,0.051,16,,,,,,Sample,CHLC0825202508262025,,
05/15/2025,05:05:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Queens Mirror,2,05/15/2025,10:14:59 AM,EST,0.3,8,47,0.003,0.087,0.033,0.003,0.004,0.059,21,,,,,,Sample,CHLC0825202508262025,,
05/15/2025,05:10:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Queens Mirror,3,05/15/2025,10:20:00 AM,EST,0.3,8,48,0.007,0.1,0.041,0.007,0.008,0.069,23,,,,,,Sample,CHLC0825202508262025,,
04/30/2025,10:43:00 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Rock,1,04/30/2025,09:27:59 AM,EST,0.5,8,49,0,0.014,0.006,0,0.002,0.011,2,,,,,,Sample,CHLC0825202508262025,,
04/30/2025,10:48:00 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Rock,2,04/30/2025,09:39:00 AM,EST,0.5,8,50,0.004,0.016,0.009,0.004,0.007,0.016,1,,,U,,U,Sample,CHLC0825202508262025,,
04/30/2025,10:55:00 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Rock,3,04/30/2025,09:44:00 AM,EST,0.5,8,51,0.003,0.013,0.007,0.003,0.006,0.009,3,,,,,,Sample,CHLC0825202508262025,,
05/29/2025,11:42:00 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Rock,1,05/29/2025,10:34:00 AM,EST,0.5,8,52,0.003,0.033,0.013,0.003,0.003,0.023,4,,,,,,Sample,CHLC0825202508262025,,
05/29/2025,11:49:00 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Rock,2,05/29/2025,10:44:00 AM,EST,0.5,8,53,-0.001,0.033,0.011,-0.001,0.003,0.024,6,,,,,,Sample,CHLC0825202508262025,,
05/29/2025,11:56:00 AM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Rock,3,05/29/2025,10:50:59 AM,EST,0.5,8,54,0.005,0.033,0.016,0.005,0.003,0.021,4,,,,,,Sample,CHLC0825202508262025,,
07/02/2025,04:49:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Secret,1,07/02/2025,12:01:00 PM,EST,0.3,8,55,0.004,0.059,0.022,0.004,0.008,0.045,13,,,,,,Sample,CHLC0825202508262025,,
07/02/2025,04:50:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Secret,2,07/02/2025,12:05:00 PM,EST,0.3,8,56,0.009,0.066,0.029,0.009,0.009,0.046,14,,,,,,Sample,CHLC0825202508262025,,
07/02/2025,04:51:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Secret,3,07/02/2025,,EST,0.3,8,57,0.003,0.05,0.02,0.003,0.008,0.04,11,,,,,,Sample,CHLC0825202508262025,,
05/28/2025,09:00:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Silver,1,05/28/2025,07:39:59 AM,EST,0.2,8,58,0.004,0.009,0.006,0.004,0.004,0.005,4,,,,,,Sample,CHLC0825202508262025,,
05/28/2025,09:05:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Silver,2,05/28/2025,07:35:00 AM,EST,0.2,8,59,0.002,0.006,0.004,0.002,0.002,0.002,4,,,,,,Sample,CHLC0825202508262025,,
05/28/2025,09:10:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Silver,3,05/28/2025,07:30:00 AM,EST,0.2,8,60,0.004,0.009,0.007,0.004,0.005,0.009,1,,,U,,U,Sample,CHLC0825202508262025,,
04/30/2025,05:15:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Triplet Middle,1,04/29/2025,04:49:59 PM,EST,0.3,8,61,0.004,0.01,0.006,0.004,0.006,0.01,1,,,U,,U,Sample,CHLC0825202508262025,,
04/30/2025,05:17:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Triplet Middle,2,04/29/2025,04:30:00 PM,EST,0.3,8,62,0,0.006,0.003,0,0.003,0.004,4,,,,,,Sample,CHLC0825202508262025,,
04/30/2025,05:20:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Triplet Middle,3,04/29/2025,04:40:00 PM,EST,0.3,8,63,-0.001,0.004,0.002,-0.001,0,0.001,3,,,,,,Sample,CHLC0825202508262025,,
04/30/2025,04:44:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Triplet South,1,04/30/2025,10:14:59 AM,EST,0.3,8,64,0.004,0.023,0.011,0.004,0.005,0.017,5,,,,,,Sample,CHLC0825202508262025,,
04/30/2025,04:47:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Triplet South,2,04/30/2025,10:00:00 AM,EST,0.3,8,65,0.004,0.023,0.011,0.004,0.004,0.017,4,,,,,,Sample,CHLC0825202508262025,,
,,,08/26/2025,09:29:59 AM,EST,,,CCV3,,,,8.0000000000000002E-3,8,66,0.003,0.018,0.007,0.003,0.006,0.015,160,,,,,,QAQC,CHLC0825202508262025,,
,,,08/26/2025,09:29:59 AM,EST,,,MLBK4,,,,1,8,67,0.003,0.004,0.004,0.003,-0.001,0,0,,,TI,,TI,QAQC,CHLC0825202508262025,,
04/30/2025,04:50:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Triplet South,3,04/30/2025,10:05:00 AM,EST,0.3,8,68,0.002,0.021,0.01,0.002,0.002,0.016,4,,,,,,Sample,CHLC0825202508262025,,
04/11/2025,09:30:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Wekiva,1,04/09/2025,10:30:00 AM,EST,0.2,8,69,0.004,0.015,0.008,0.004,0.002,0.009,4,,,,,,Sample,CHLC0825202508262025,,
04/11/2025,09:34:59 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Wekiva,2,04/09/2025,10:20:00 AM,EST,0.2,8,70,0.002,0.012,0.006,0.002,0.003,0.009,4,,,,,,Sample,CHLC0825202508262025,,
04/11/2025,09:40:00 PM,EST,08/26/2025,09:29:59 AM,EST,Seminole,Wekiva,3,04/09/2025,10:14:59 AM,EST,0.2,8,71,0.003,0.013,0.007,0.003,0,0.007,3,,,,,,Sample,CHLC0825202508262025,,
,,,08/26/2025,09:29:59 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,72,0.003,0.019,0.007,0.003,0.001,0.011,160,,,,,,Sample,CHLC0825202508262025,,
,,,08/26/2025,09:29:59 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,88,,,,,,,,,,,,,QAQC,CHLC0825202508262025,,
,,,08/26/2025,09:29:59 AM,EST,,,MLBK5,,,,1,8,89,,,,,,,,,,,,,QAQC,CHLC0825202508262025,,
,,,08/26/2025,09:29:59 AM,EST,,,CCV5,,,,8.0000000000000002E-3,8,110,,,,,,,,,,,,,QAQC,CHLC0825202508262025,,
,,,09/23/2025,10:00:00 AM,EST,,,MBLK1,,,,1,8,1,0.006,0.007,0.006,0.006,0.002,0.002,0,,,TI,,TI,QAQC,CHLC0922202509232025,,
12/15/2024,10:17:59 AM,EST,09/23/2025,10:00:00 AM,EST,Hernando,Mountain,1,12/15/2024,09:50:00 AM,EST,0.15,8,2,0.003,0.019,0.011,0.003,0.004,0.013,10,,,Q,Q,,Sample,CHLC0922202509232025,,
12/15/2024,10:24:59 AM,EST,09/23/2025,10:00:00 AM,EST,Hernando,Mountain,2,12/15/2024,10:00:00 AM,EST,0.15,8,3,0.004,0.009,0.008,0.004,0.004,0.008,1,,,QU,Q,U,Sample,CHLC0922202509232025,,
12/15/2024,10:35:00 AM,EST,09/23/2025,10:00:00 AM,EST,Hernando,Mountain,3,12/15/2024,10:05:00 AM,EST,0.15,8,4,0.004,0.019,0.011,0.004,0.002,0.013,6,,,Q,Q,,Sample,CHLC0922202509232025,,
06/30/2025,07:30:00 PM,EST,09/23/2025,10:00:00 AM,EST,Levy,Cedar Key-1,1,06/30/2025,05:52:00 PM,EST,0.25,8,5,0.003,0.052,0.02,0.003,0.006,0.037,15,,,,,,Sample,CHLC0922202509232025,,
06/30/2025,07:40:00 PM,EST,09/23/2025,10:00:00 AM,EST,Levy,Cedar Key-2,1,06/30/2025,04:59:00 PM,EST,0.25,8,6,0.006,0.07,0.028,0.006,0.002,0.045,18,,,,,,Sample,CHLC0922202509232025,,
06/30/2025,07:44:59 PM,EST,09/23/2025,10:00:00 AM,EST,Levy,Cedar Key-4,1,06/30/2025,04:35:00 PM,EST,0.25,8,7,0.005,0.032,0.015,0.005,0.005,0.023,8,,,,,,Sample,CHLC0922202509232025,,
07/28/2025,10:00:00 AM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Bell,1,07/27/2025,02:35:59 PM,EST,0.5,8,8,0.004,0.024,0.012,0.004,0.005,0.02,2,,,,,,Sample,CHLC0922202509232025,,
07/28/2025,10:05:00 AM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Bell,2,07/27/2025,01:44:59 PM,EST,0.5,8,9,0.004,0.029,0.013,0.004,0.007,0.024,3,,,,,,Sample,CHLC0922202509232025,,
07/28/2025,10:10:00 AM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Bell,3,07/27/2025,01:33:00 PM,EST,0.5,8,10,0.006,0.029,0.016,0.006,0.005,0.021,3,,,,,,Sample,CHLC0922202509232025,,
07/28/2025,10:20:00 AM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Bell Canal-1,1,07/27/2025,02:28:00 PM,EST,0.5,8,11,0.005,0.154,0.061,0.005,0.006,0.104,22,,,,,,Sample,CHLC0922202509232025,,
07/28/2025,10:24:59 AM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Bell Canal-2,1,07/27/2025,02:08:00 PM,EST,0.5,8,12,0.006,0.147,0.059,0.006,0.007,0.102,20,,,,,,Sample,CHLC0922202509232025,,
07/31/2025,06:20:00 PM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Bird,1,07/31/2025,05:29:59 PM,EST,0.25,8,13,0.006,0.026,0.014,0.006,0.005,0.023,2,,,,,,Sample,CHLC0922202509232025,,
07/31/2025,06:23:00 PM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Bird,2,07/31/2025,05:35:59 PM,EST,0.25,8,14,0,0.017,0.007,0,0.001,0.015,3,,,,,,Sample,CHLC0922202509232025,,
07/31/2025,06:26:00 PM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Bird,3,07/31/2025,05:39:59 PM,EST,0.25,8,15,0.004,0.022,0.011,0.004,0.003,0.014,6,,,,,,Sample,CHLC0922202509232025,,
07/21/2025,02:44:00 PM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Buddy,1,07/21/2025,01:30:00 PM,EST,0.3,8,16,0.005,0.05,0.022,0.005,0.005,0.036,10,,,,,,Sample,CHLC0922202509232025,,
07/21/2025,02:49:00 PM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Buddy,2,07/21/2025,01:47:00 PM,EST,0.3,8,17,0.001,0.049,0.019,0.001,0.001,0.034,11,,,,,,Sample,CHLC0922202509232025,,
07/21/2025,02:55:00 PM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Buddy,3,07/21/2025,01:54:00 PM,EST,0.3,8,18,0,0.025,0.01,0,0.004,0.022,5,,,,,,Sample,CHLC0922202509232025,,
07/06/2025,11:30:00 AM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Conley,1,07/06/2025,,EST,0.05,8,19,0.003,0.081,0.027,0.003,0.003,0.055,111,,,,,,Sample,CHLC0922202509232025,,
07/06/2025,11:35:59 AM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Conley,2,07/06/2025,11:35:00 AM,EST,0.05,8,20,0.004,0.086,0.028,0.004,0.002,0.06,103,,,,,,Sample,CHLC0922202509232025,,
07/06/2025,11:39:00 AM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Conley,3,07/06/2025,11:30:00 AM,EST,0.05,8,21,0.001,0.072,0.022,0.001,0.001,0.047,107,,,,,,Sample,CHLC0922202509232025,,
,,,09/23/2025,10:00:00 AM,EST,,,CCV1,,,,8.0000000000000002E-3,8,22,0.002,0.023,0.008,0.002,0.003,0.018,160,,,,,,QAQC,CHLC0922202509232025,,
,,,09/23/2025,10:00:00 AM,EST,,,MLBK2,,,,1,8,23,0.002,0.004,0.004,0.002,0.002,0.004,0,,,TI,,TI,QAQC,CHLC0922202509232025,,
06/21/2025,08:30:00 AM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Jovita,1,06/20/2025,10:21:00 AM,EST,0.3,8,24,0.004,0.024,0.011,0.004,0.006,0.02,4,,,,,,Sample,CHLC0922202509232025,,
06/21/2025,08:34:00 AM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Jovita,2,06/20/2025,10:30:00 AM,EST,0.3,8,25,0.006,0.027,0.014,0.006,0.003,0.016,6,,,,,,Sample,CHLC0922202509232025,,
06/21/2025,08:38:00 AM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Jovita,3,06/20/2025,10:38:00 AM,EST,0.3,8,26,0.005,0.023,0.012,0.005,0.003,0.016,4,,,,,,Sample,CHLC0922202509232025,,
08/13/2025,12:30:00 PM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Saxon North,1,08/13/2025,12:16:00 PM,EST,0.4,8,27,0.002,0.041,0.016,0.002,0.001,0.028,6,,,,,,Sample,CHLC0922202509232025,,
08/13/2025,12:33:00 PM,EST,09/23/2025,10:00:00 AM,EST,Pasco,Saxon North,2,08/13/2025,12:11:00 PM,EST,0.4,8,28,0.004,0.045,0.019,0.004,0.002,0.028,8,,,,,,Sample,CHLC0922202509232025,,
